PWO_J43_irr	
826.5	76.51724243
826	76.36303711
825.5	76.39603424
825	76.26618958
824.5	76.23490906
824	76.27955627
823.5	76.36399078
823	76.2339325
822.5	76.24917603
822	76.1831665
821.5	76.23742676
821	76.17488861
820.5	76.12445068
820	76.22544861
819.5	76.02900696
819	76.06498718
818.5	76.08916473
818	76.0535202
817.5	76.04725647
817	76.07505035
816.5	76.05197144
816	76.00997162
815.5	75.97184753
815	75.93251038
814.5	75.85844421
814	75.93304443
813.5	75.83930969
813	75.80239105
812.5	75.76816559
812	75.76254272
811.5	75.80342102
811	75.81483459
810.5	75.72954559
810	75.73836517
809.5	75.68991852
809	75.71396637
808.5	75.64485931
808	75.65164948
807.5	75.57659149
807	75.57865143
806.5	75.61321259
806	75.57057953
805.5	75.56200409
805	75.5107193
804.5	75.53840637
804	75.504776
803.5	75.40862274
803	75.46731567
802.5	75.3432312
802	75.46837616
801.5	75.39488983
801	75.38757324
800.5	75.42085266
800	75.3620224
799.5	75.25699615
799	75.21733856
798.5	75.29975128
798	75.17764282
797.5	75.23919678
797	75.28324127
796.5	75.23098755
796	75.19905853
795.5	75.10511017
795	75.05437469
794.5	75.07956696
794	75.11975861
793.5	74.99821472
793	75.03985596
792.5	75.03816223
792	74.97728729
791.5	75.01895905
791	74.9736557
790.5	74.97920227
790	74.92102051
789.5	74.96122742
789	74.89887238
788.5	74.87632751
788	74.89440155
787.5	74.90436554
787	74.8935318
786.5	74.76339722
786	74.80064392
785.5	74.81134796
785	74.81390381
784.5	74.7168808
784	74.71946716
783.5	74.67858887
783	74.68039703
782.5	74.66326141
782	74.64143372
781.5	74.62232971
781	74.64297485
780.5	74.55408478
780	74.58074188
779.5	74.57479858
779	74.54034424
778.5	74.56652832
778	74.50974274
777.5	74.53388214
777	74.53964233
776.5	74.45188141
776	74.50378418
775.5	74.44844055
775	74.40465546
774.5	74.37462616
774	74.36495972
773.5	74.37516785
773	74.3562088
772.5	74.33032227
772	74.3286438
771.5	74.2824707
771	74.3089447
770.5	74.29821014
770	74.27597046
769.5	74.24184418
769	74.24965668
768.5	74.19091797
768	74.17145538
767.5	74.20605469
767	74.17901611
766.5	74.14963531
766	74.16821289
765.5	74.09502411
765	74.08138275
764.5	74.00271606
764	74.03401947
763.5	74.05076599
763	74.03205872
762.5	73.99674988
762	73.96424103
761.5	74.02288055
761	73.96096802
760.5	73.97035217
760	73.87625122
759.5	73.87518311
759	73.85694885
758.5	73.81046295
758	73.84407043
757.5	73.79781342
757	73.81050873
756.5	73.82267761
756	73.72914124
755.5	73.73744965
755	73.78582764
754.5	73.7341156
754	73.67703247
753.5	73.63486481
753	73.66973114
752.5	73.5984726
752	73.63730621
751.5	73.65755463
751	73.59719086
750.5	73.55561829
750	73.56381989
749.5	73.53833008
749	73.52954865
748.5	73.55025482
748	73.55402374
747.5	73.49756622
747	73.48310089
746.5	73.43502808
746	73.44620514
745.5	73.46958923
745	73.42100525
744.5	73.40291595
744	73.41544342
743.5	73.42393494
743	73.32957458
742.5	73.32543182
742	73.3644104
741.5	73.34896088
741	73.29910278
740.5	73.31943512
740	73.29040527
739.5	73.24835968
739	73.25708008
738.5	73.25469971
738	73.20690918
737.5	73.16614532
737	73.16233826
736.5	73.20426941
736	73.177948
735.5	73.15491486
735	73.10199738
734.5	73.11742401
734	73.09783936
733.5	73.07239532
733	73.06256104
732.5	73.06961823
732	73.04177856
731.5	73.00720215
731	73.01690674
730.5	72.98825836
730	72.99730682
729.5	72.98111725
729	72.97040558
728.5	72.96640015
728	72.92880249
727.5	72.90231323
727	72.91171265
726.5	72.92445374
726	72.8674469
725.5	72.85771179
725	72.8446579
724.5	72.84971619
724	72.8259201
723.5	72.79901123
723	72.78605652
722.5	72.80149841
722	72.78361511
721.5	72.8121109
721	72.75686646
720.5	72.71269226
720	72.74313354
719.5	72.71247101
719	72.71281433
718.5	72.69949341
718	72.67775726
717.5	72.64645386
717	72.64192963
716.5	72.67073059
716	72.60773468
715.5	72.64754486
715	72.60179901
714.5	72.58908844
714	72.58425903
713.5	72.56282806
713	72.57910919
712.5	72.50429535
712	72.5345459
711.5	72.54479218
711	72.48503113
710.5	72.49980927
710	72.45961761
709.5	72.49853516
709	72.45739746
708.5	72.46019745
708	72.42016602
707.5	72.40235138
707	72.38278961
706.5	72.41095734
706	72.38301849
705.5	72.38866425
705	72.3712616
704.5	72.39718628
704	72.35627747
703.5	72.35520172
703	72.3747406
702.5	72.31729889
702	72.31051636
701.5	72.3086319
701	72.2979126
700.5	72.27957916
700	72.26389313
699.5	72.23212433
699	72.24963379
698.5	72.23138428
698	72.19461823
697.5	72.21185303
697	72.19400024
696.5	72.17980194
696	72.19091034
695.5	72.16558838
695	72.15270233
694.5	72.11978149
694	72.12953186
693.5	72.12948608
693	72.09538269
692.5	72.09828186
692	72.09101868
691.5	72.06508636
691	72.06789398
690.5	72.05197144
690	72.04380798
689.5	72.02865601
689	72.0102005
688.5	72.00915527
688	71.9859848
687.5	71.9907074
687	71.96006775
686.5	71.93678284
686	71.91790771
685.5	71.90008545
685	71.92384338
684.5	71.87164307
684	71.86062622
683.5	71.870224
683	71.876297
682.5	71.8298111
682	71.81822968
681.5	71.80439758
681	71.80535126
680.5	71.78387451
680	71.76036835
679.5	71.77627563
679	71.75675201
678.5	71.70158386
678	71.71140289
677.5	71.69841003
677	71.67198944
676.5	71.63027954
676	71.65060425
675.5	71.61873627
675	71.60605621
674.5	71.59017181
674	71.55818939
673.5	71.55086517
673	71.51435852
672.5	71.53520203
672	71.49568176
671.5	71.48425293
671	71.46471405
670.5	71.4299469
670	71.41918182
669.5	71.39740753
669	71.37961578
668.5	71.34008789
668	71.33711243
667.5	71.3133316
667	71.27425385
666.5	71.26194
666	71.26211548
665.5	71.21776581
665	71.1865387
664.5	71.19857025
664	71.1539917
663.5	71.11808014
663	71.09996033
662.5	71.06639099
662	71.04858398
661.5	71.04737854
661	70.98403931
660.5	70.98808289
660	70.9315033
659.5	70.89323425
659	70.87680054
658.5	70.84236145
658	70.8134613
657.5	70.814888
657	70.75074005
656.5	70.737854
656	70.70692444
655.5	70.67159271
655	70.64567566
654.5	70.62905121
654	70.57896423
653.5	70.54218292
653	70.51077271
652.5	70.47966003
652	70.43341064
651.5	70.41267395
651	70.34390259
650.5	70.317276
650	70.27262115
649.5	70.25327301
649	70.24784088
648.5	70.19551086
648	70.14654541
647.5	70.08485413
647	70.06384277
646.5	70.03176117
646	69.97244263
645.5	69.91854858
645	69.91292572
644.5	69.87367249
644	69.81447601
643.5	69.78200531
643	69.70254517
642.5	69.65982056
642	69.60590363
641.5	69.56617737
641	69.52897644
640.5	69.48134613
640	69.42565155
639.5	69.38709259
639	69.32537079
638.5	69.28051758
638	69.24235535
637.5	69.18835449
637	69.13257599
636.5	69.0880127
636	69.02964783
635.5	68.98532867
635	68.93294525
634.5	68.85492706
634	68.8230896
633.5	68.76062775
633	68.72814178
632.5	68.6791687
632	68.62293243
631.5	68.57852173
631	68.49954224
630.5	68.47319031
630	68.43125916
629.5	68.38108826
629	68.32963562
628.5	68.29629517
628	68.23584747
627.5	68.16268921
627	68.12070465
626.5	68.06481171
626	68.01673126
625.5	67.95706177
625	67.91760254
624.5	67.86422729
624	67.83443451
623.5	67.76728058
623	67.75028992
622.5	67.67715454
622	67.64963531
621.5	67.63269043
621	67.58029175
620.5	67.51751709
620	67.46768188
619.5	67.43504333
619	67.39011383
618.5	67.35914612
618	67.30812836
617.5	67.24609375
617	67.20053101
616.5	67.1570816
616	67.11699677
615.5	67.0764389
615	67.0245285
614.5	67.01124573
614	66.95822144
613.5	66.9059906
613	66.87282562
612.5	66.82273865
612	66.80151367
611.5	66.78110504
611	66.70780945
610.5	66.6861496
610	66.67114258
609.5	66.61023712
609	66.56283569
608.5	66.5230484
608	66.46746826
607.5	66.45158386
607	66.40314484
606.5	66.36344147
606	66.33161163
605.5	66.27141571
605	66.23576355
604.5	66.18239594
604	66.14319611
603.5	66.10253143
603	66.05347443
602.5	65.99668121
602	65.93771362
601.5	65.90840149
601	65.84170532
600.5	65.79138947
600	65.74881744
599.5	65.68939972
599	65.64346313
598.5	65.59186554
598	65.51673889
597.5	65.45318604
597	65.36963654
596.5	65.31561279
596	65.26804352
595.5	65.22098541
595	65.14519501
594.5	65.07268524
594	65.01224518
593.5	64.93965149
593	64.8649826
592.5	64.77763367
592	64.73423004
591.5	64.64206696
591	64.59214783
590.5	64.52416229
590	64.43000793
589.5	64.37274933
589	64.28948975
588.5	64.23108673
588	64.17176819
587.5	64.08407593
587	64.02092743
586.5	63.94103622
586	63.86753845
585.5	63.78436661
585	63.74361038
584.5	63.6676178
584	63.57014847
583.5	63.50805664
583	63.44314957
582.5	63.37536621
582	63.34775543
581.5	63.22975159
581	63.16697693
580.5	63.11379242
580	63.0612793
579.5	62.98402405
579	62.93137741
578.5	62.86967468
578	62.81811523
577.5	62.75143433
577	62.69137192
576.5	62.6253891
576	62.59260178
575.5	62.53797531
575	62.45792007
574.5	62.3806839
574	62.33605194
573.5	62.28501892
573	62.21718597
572.5	62.16495514
572	62.09685135
571.5	62.05925369
571	61.98106384
570.5	61.96906662
570	61.89268112
569.5	61.83752441
569	61.77947998
568.5	61.74078751
568	61.73316193
567.5	61.65021133
567	61.59093857
566.5	61.55071259
566	61.5290947
565.5	61.46223068
565	61.41470718
564.5	61.3611412
564	61.35181808
563.5	61.30390167
563	61.24967194
562.5	61.21360779
562	61.17195511
561.5	61.13323593
561	61.11001968
560.5	61.05231476
560	61.00667572
559.5	60.95521545
559	60.94054413
558.5	60.88883209
558	60.85529327
557.5	60.80552292
557	60.74904251
556.5	60.72326279
556	60.66920853
555.5	60.62773895
555	60.61510468
554.5	60.54182816
554	60.50673294
553.5	60.45827103
553	60.42063904
552.5	60.40805435
552	60.35152054
551.5	60.30456543
551	60.25569534
550.5	60.22788239
550	60.19490814
549.5	60.13011932
549	60.10271454
548.5	60.0814209
548	60.0266037
547.5	60.00064468
547	59.92333984
546.5	59.91556549
546	59.85497665
545.5	59.82792282
545	59.78886032
544.5	59.74410629
544	59.71573639
543.5	59.65024185
543	59.62233734
542.5	59.5920105
542	59.55753326
541.5	59.55343246
541	59.50759506
540.5	59.45552063
540	59.41915512
539.5	59.39942551
539	59.3680191
538.5	59.34086609
538	59.30439377
537.5	59.26552582
537	59.22777557
536.5	59.19322968
536	59.17787552
535.5	59.13222885
535	59.09475708
534.5	59.06699371
534	59.02655029
533.5	58.96875381
533	58.94899368
532.5	58.90607834
532	58.8913269
531.5	58.85586548
531	58.8006897
530.5	58.77153397
530	58.74087143
529.5	58.70292664
529	58.68821716
528.5	58.67013931
528	58.6077919
527.5	58.57660675
527	58.52908325
526.5	58.51741409
526	58.45802307
525.5	58.42192078
525	58.3862114
524.5	58.37122726
524	58.31847763
523.5	58.2879715
523	58.28038025
522.5	58.24553299
522	58.21235657
521.5	58.17407227
521	58.11317444
520.5	58.09449005
520	58.07397842
519.5	58.02674103
519	57.98444748
518.5	57.94898987
518	57.91372681
517.5	57.87122726
517	57.84335709
516.5	57.80615997
516	57.78518295
515.5	57.75056458
515	57.74884796
514.5	57.68156815
514	57.63332748
513.5	57.6071434
513	57.55640793
512.5	57.53139877
512	57.49986267
511.5	57.47572327
511	57.42855835
510.5	57.42467499
510	57.38715363
509.5	57.34391785
509	57.30445862
508.5	57.28532791
508	57.22977448
507.5	57.22249603
507	57.17645264
506.5	57.13334656
506	57.09675598
505.5	57.05795288
505	57.03767395
504.5	57.00332642
504	56.97069931
503.5	56.93470764
503	56.90656281
502.5	56.88313293
502	56.84366989
501.5	56.81967926
501	56.76358795
500.5	56.74582672
500	56.72112274
499.5	56.68851852
499	56.63578415
498.5	56.59844971
498	56.56211472
497.5	56.53726578
497	56.50717545
496.5	56.48274994
496	56.43679047
495.5	56.40937805
495	56.3740654
494.5	56.34930801
494	56.30438995
493.5	56.28710556
493	56.23948669
492.5	56.21554184
492	56.15801239
491.5	56.1313858
491	56.11389923
490.5	56.08731461
490	56.04689026
489.5	56.03687668
489	55.97735214
488.5	55.95471191
488	55.9205246
487.5	55.88379669
487	55.85739517
486.5	55.84277344
486	55.74403381
485.5	55.73469543
485	55.71257019
484.5	55.68047714
484	55.6278038
483.5	55.6060257
483	55.55325317
482.5	55.52340698
482	55.48818207
481.5	55.48344803
481	55.43356705
480.5	55.40784454
480	55.33844376
479.5	55.32979202
479	55.30059433
478.5	55.26051331
478	55.24219131
477.5	55.17996979
477	55.15770721
476.5	55.09848022
476	55.0773201
475.5	55.06891632
475	55.00730133
474.5	54.98235321
474	54.94452667
473.5	54.89550781
473	54.86594009
472.5	54.83327484
472	54.79466248
471.5	54.77262115
471	54.71360779
470.5	54.68605804
470	54.64517593
469.5	54.61857986
469	54.58390808
468.5	54.52908325
468	54.48810577
467.5	54.47295761
467	54.41414642
466.5	54.38669205
466	54.36071777
465.5	54.30940247
465	54.28128815
464.5	54.24585342
464	54.20914459
463.5	54.18160629
463	54.13290405
462.5	54.10013199
462	54.05763245
461.5	53.99073792
461	53.98908997
460.5	53.94375229
460	53.89248657
459.5	53.85201645
459	53.82268524
458.5	53.75496674
458	53.72351837
457.5	53.6837883
457	53.64805603
456.5	53.61297226
456	53.59065628
455.5	53.52745819
455	53.48244476
454.5	53.44469452
454	53.41090012
453.5	53.36070633
453	53.33031845
452.5	53.28676224
452	53.24687958
451.5	53.20385742
451	53.14460373
450.5	53.12988663
450	53.0575943
449.5	53.03557968
449	52.96851349
448.5	52.91116333
448	52.88489914
447.5	52.83662033
447	52.76446533
446.5	52.72829437
446	52.70407104
445.5	52.6504631
445	52.57704926
444.5	52.55954742
444	52.51145935
443.5	52.44973755
443	52.40306091
442.5	52.3433342
442	52.2843132
441.5	52.24766541
441	52.19647217
440.5	52.15877914
440	52.12370682
439.5	52.05345154
439	51.98207092
438.5	51.93549347
438	51.85981369
437.5	51.84692764
437	51.79842758
436.5	51.74826431
436	51.67645645
435.5	51.59959793
435	51.55072784
434.5	51.45832443
434	51.45000076
433.5	51.37786865
433	51.33839417
432.5	51.26858521
432	51.21050644
431.5	51.14229202
431	51.0761261
430.5	51.04354095
430	50.96365356
429.5	50.88952255
429	50.83529282
428.5	50.77573776
428	50.69334412
427.5	50.64098358
427	50.57720566
426.5	50.50639343
426	50.45329285
425.5	50.37089539
425	50.30947495
424.5	50.23037338
424	50.18269348
423.5	50.09259033
423	50.04236603
422.5	49.96357727
422	49.89758682
421.5	49.83099365
421	49.72640991
420.5	49.66397476
420	49.5767746
419.5	49.52491379
419	49.45417404
418.5	49.37562561
418	49.28389359
417.5	49.21639252
417	49.12414169
416.5	49.02506638
416	48.96263885
415.5	48.87556458
415	48.78622818
414.5	48.70909882
414	48.62612152
413.5	48.55220032
413	48.45772171
412.5	48.37461853
412	48.28533173
411.5	48.24160004
411	48.12866974
410.5	48.00778198
410	47.92320251
409.5	47.84911346
409	47.75534439
408.5	47.66986465
408	47.57369232
407.5	47.50643921
407	47.39061356
406.5	47.28632355
406	47.23461533
405.5	47.10377121
405	47.00084686
404.5	46.91413498
404	46.82694626
403.5	46.74572754
403	46.61759949
402.5	46.52170944
402	46.42775345
401.5	46.31251907
401	46.22041702
400.5	46.10692215
400	45.99069595
399.5	45.88356781
399	45.80459976
398.5	45.65551758
398	45.58249283
397.5	45.47301865
397	45.35799408
396.5	45.23163223
396	45.15196991
395.5	45.02963638
395	44.91095734
394.5	44.80120468
394	44.70241165
393.5	44.57709885
393	44.44966507
392.5	44.31128311
392	44.21936417
391.5	44.10048294
391	43.96918869
390.5	43.82809067
390	43.71645737
389.5	43.58008194
389	43.47278595
388.5	43.32645798
388	43.20018768
387.5	43.0822258
387	42.94438171
386.5	42.82717896
386	42.64068222
385.5	42.54135132
385	42.39858246
384.5	42.24898529
384	42.12128067
383.5	41.96042252
383	41.82851791
382.5	41.6715126
382	41.52376175
381.5	41.36505508
381	41.21764374
380.5	41.06301498
380	40.90245056
379.5	40.74214172
379	40.56212997
378.5	40.40252686
378	40.21381378
377.5	40.06654358
377	39.86074829
376.5	39.70798492
376	39.4825592
375.5	39.29476929
375	39.09577942
374.5	38.86407471
374	38.65665817
373.5	38.42926025
373	38.23161697
372.5	37.97446442
372	37.67840958
371.5	37.46147537
371	37.15647507
370.5	36.87612534
370	36.56922913
369.5	36.2251358
369	35.86559296
368.5	35.54255676
368	35.15229034
367.5	34.77907944
367	34.33637238
366.5	33.91455078
366	33.44356918
365.5	32.96740723
365	32.4408226
364.5	31.91029739
364	31.32716179
363.5	30.76567268
363	30.12527847
362.5	29.44769287
362	28.75280762
361.5	28.05999565
361	27.32855606
360.5	26.5197525
360	25.68184471
359.5	24.8231144
359	23.90738297
358.5	22.99289513
358	22.04866791
357.5	21.07556343
357	20.09037971
356.5	19.03025436
356	17.98805618
355.5	16.92638016
355	15.84828377
354.5	14.76417923
354	13.68780994
353.5	12.62771606
353	11.56079006
352.5	10.51018143
352	9.505889893
351.5	8.514672279
351	7.589157581
350.5	6.705397606
350	5.856066704
349.5	5.082270622
349	4.353953362
348.5	3.692226171
348	3.11186862
347.5	2.576492071
347	2.106475353
346.5	1.70499742
346	1.345607996
345.5	1.057825446
345	0.8170368075
344.5	0.611536324
344	0.4525660574
343.5	0.3325030804
343	0.2325210273
342.5	0.1599842757
342	0.1056141481
341.5	0.0677045435
341	0.0410589054
340.5	0.021061996
340	0.0107502835
339.5	0.0017792718
339	-0.0019214834
338.5	-0.0044690855
338	-0.0058226469
337.5	-0.0090005221
337	-0.0064171124
336.5	-0.0081995847
336	-0.0089036142
335.5	-0.008637093
335	-0.0103480835
334.5	-0.0068798903
334	-0.0081926333
333.5	-0.0088271014
333	-0.0084335795
332.5	-0.0123658655
332	-0.0086756693
331.5	-0.0115443002
331	-0.0093348278
330.5	-0.0082434388
330	-0.0090181679
329.5	-0.0082745478
329	-0.0086204922
328.5	-0.0081088962
328	-0.0091002975
327.5	-0.0114379702
327	-0.008430114
326.5	-0.0073021846
326	-0.0088303583
325.5	-0.0088570127
325	-0.0104188081
