PWO_J37_before	
835	79.94604492
834.5	79.99435425
834	80.01319122
833.5	79.99367523
833	80.01386261
832.5	79.92010498
832	79.7644577
831.5	79.82823181
831	79.87520599
830.5	79.87789154
830	79.75173187
829.5	79.88506317
829	79.78469086
828.5	79.71861267
828	79.77353668
827.5	79.6917038
827	79.6576767
826.5	79.6829834
826	79.55656433
825.5	79.53450012
825	79.45540619
824.5	79.45649719
824	79.46189117
823.5	79.45933533
823	79.36846924
822.5	79.40751648
822	79.28451538
821.5	79.41436005
821	79.26129913
820.5	79.16700745
820	79.20944977
819.5	79.26435852
819	79.25101471
818.5	79.11190033
818	79.09781647
817.5	79.15805817
817	79.12169647
816.5	79.01667023
816	79.052948
815.5	78.95582581
815	78.95498657
814.5	79.033638
814	78.9940033
813.5	79.02206421
813	78.88665009
812.5	78.85045624
812	78.88613129
811.5	78.78250122
811	78.78395081
810.5	78.75914764
810	78.81394958
809.5	78.73708344
809	78.74577332
808.5	78.75269318
808	78.73536682
807.5	78.67334747
807	78.66683197
806.5	78.72932434
806	78.65377808
805.5	78.64688873
805	78.64600372
804.5	78.65816498
804	78.60122681
803.5	78.59416962
803	78.48635864
802.5	78.57079315
802	78.53285217
801.5	78.6177597
801	78.46076202
800.5	78.43148041
800	78.47740936
799.5	78.48067474
799	78.46910095
798.5	78.38620758
798	78.36463165
797.5	78.29402161
797	78.37435913
796.5	78.30399323
796	78.31427002
795.5	78.39041138
795	78.35507965
794.5	78.26989746
794	78.25468445
793.5	78.25016785
793	78.26916504
792.5	78.27207184
792	78.25195313
791.5	78.28405762
791	78.24433136
790.5	78.17457581
790	78.12413788
789.5	78.13600922
789	78.17330933
788.5	78.12672424
788	78.15560913
787.5	78.12026215
787	78.04785156
786.5	78.12059784
786	78.05199432
785.5	78.04320526
785	78.02087402
784.5	78.02090454
784	78.09470367
783.5	78.02088928
783	77.98969269
782.5	77.9638443
782	77.95869446
781.5	77.94303894
781	77.92974854
780.5	77.88614655
780	77.93755341
779.5	77.93650055
779	77.90102386
778.5	77.80036926
778	77.80648804
777.5	77.82352448
777	77.89070129
776.5	77.85073853
776	77.8320694
775.5	77.78353882
775	77.75257111
774.5	77.77458191
774	77.72370148
773.5	77.68045807
773	77.62666321
772.5	77.68404388
772	77.64689636
771.5	77.64147186
771	77.64710236
770.5	77.6545105
770	77.62207031
769.5	77.63283539
769	77.55719757
768.5	77.55979156
768	77.57345581
767.5	77.52164459
767	77.49845886
766.5	77.46747589
766	77.47642517
765.5	77.45905304
765	77.46434021
764.5	77.44332886
764	77.41815948
763.5	77.43264008
763	77.37792969
762.5	77.34801483
762	77.40119934
761.5	77.33504486
761	77.32377625
760.5	77.35877991
760	77.3669281
759.5	77.28741455
759	77.22291565
758.5	77.19301605
758	77.24599457
757.5	77.25444794
757	77.22847748
756.5	77.18167877
756	77.14698029
755.5	77.16046906
755	77.16667175
754.5	77.1023941
754	77.17770386
753.5	77.08365631
753	77.03085327
752.5	77.05853271
752	77.07283783
751.5	77.02508545
751	77.00544739
750.5	76.970047
750	77.0001297
749.5	76.98839569
749	76.88283539
748.5	76.91241455
748	76.93961334
747.5	76.89880371
747	76.83339691
746.5	76.85662842
746	76.85127258
745.5	76.78409576
745	76.78314209
744.5	76.77259827
744	76.7305069
743.5	76.7147522
743	76.69385529
742.5	76.70296478
742	76.65042877
741.5	76.68770599
741	76.60328674
740.5	76.58630371
740	76.62961578
739.5	76.58325195
739	76.55791473
738.5	76.54483032
738	76.5321579
737.5	76.47661591
737	76.5009613
736.5	76.45248413
736	76.46961212
735.5	76.42635345
735	76.41812134
734.5	76.39851379
734	76.40058136
733.5	76.40319824
733	76.32237244
732.5	76.33040619
732	76.3159256
731.5	76.28759003
731	76.22225952
730.5	76.25152588
730	76.24459076
729.5	76.20070648
729	76.22406769
728.5	76.17381287
728	76.14820862
727.5	76.14988708
727	76.13909149
726.5	76.11332703
726	76.1257019
725.5	76.04548645
725	76.06476593
724.5	76.04629517
724	76.00479126
723.5	76.01467133
723	75.98756409
722.5	75.97845459
722	75.93385315
721.5	75.91869354
721	75.94443512
720.5	75.8812027
720	75.88865662
719.5	75.81691742
719	75.81546021
718.5	75.8163147
718	75.79647827
717.5	75.82026672
717	75.7660675
716.5	75.75850677
716	75.71134949
715.5	75.68743896
715	75.69773102
714.5	75.70404053
714	75.64979553
713.5	75.64069366
713	75.63524628
712.5	75.58836365
712	75.59537506
711.5	75.55437469
711	75.54790497
710.5	75.54273224
710	75.52935791
709.5	75.49565125
709	75.47336578
708.5	75.46206665
708	75.4232254
707.5	75.421875
707	75.42974091
706.5	75.38235474
706	75.42390442
705.5	75.38006592
705	75.30857086
704.5	75.34666443
704	75.30983734
703.5	75.30711365
703	75.28354645
702.5	75.26202393
702	75.24929047
701.5	75.24449158
701	75.24008942
700.5	75.20584869
700	75.18496704
699.5	75.16905212
699	75.12632751
698.5	75.13014984
698	75.10112762
697.5	75.08355713
697	75.07970428
696.5	75.0917511
696	75.07135773
695.5	75.05973816
695	75.01576233
694.5	75.04903412
694	75.02025604
693.5	74.98505402
693	74.94756317
692.5	74.95415497
692	74.94494629
691.5	74.94255829
691	74.91017914
690.5	74.88079071
690	74.90830231
689.5	74.8793335
689	74.86242676
688.5	74.83318329
688	74.82062531
687.5	74.84436798
687	74.77056122
686.5	74.76428986
686	74.74720001
685.5	74.74370575
685	74.73917389
684.5	74.71231079
684	74.70658112
683.5	74.69550323
683	74.65744019
682.5	74.63210297
682	74.71544647
681.5	74.67713165
681	74.60946655
680.5	74.61725616
680	74.61734772
679.5	74.59508514
679	74.58576965
678.5	74.53067017
678	74.55459595
677.5	74.53833008
677	74.54314423
676.5	74.53038788
676	74.51091766
675.5	74.48895264
675	74.48573303
674.5	74.44083405
674	74.44152832
673.5	74.44644928
673	74.43371582
672.5	74.39873505
672	74.39169312
671.5	74.38405609
671	74.37456512
670.5	74.347229
670	74.34514618
669.5	74.34186554
669	74.31396484
668.5	74.32859039
668	74.2870636
667.5	74.29114532
667	74.28987122
666.5	74.27394104
666	74.25216675
665.5	74.22291565
665	74.21341705
664.5	74.19832611
664	74.17784882
663.5	74.18048859
663	74.15054321
662.5	74.15410614
662	74.1384201
661.5	74.12125397
661	74.1140213
660.5	74.09236145
660	74.07920837
659.5	74.08221436
659	74.07196045
658.5	74.02030945
658	74.02256775
657.5	74.01115417
657	73.97994995
656.5	73.97563171
656	73.95796204
655.5	73.9653244
655	73.92862701
654.5	73.93861389
654	73.89163971
653.5	73.88921356
653	73.89020538
652.5	73.87992096
652	73.8687439
651.5	73.85399628
651	73.82556152
650.5	73.81632996
650	73.76544189
649.5	73.73265076
649	73.71983337
648.5	73.71451569
648	73.68872833
647.5	73.68380737
647	73.65764618
646.5	73.64720917
646	73.6150589
645.5	73.61853027
645	73.57795715
644.5	73.57484436
644	73.55185699
643.5	73.53475952
643	73.51425934
642.5	73.48275757
642	73.48192596
641.5	73.4536438
641	73.43727112
640.5	73.44562531
640	73.41177368
639.5	73.39111328
639	73.37246704
638.5	73.34236145
638	73.34488678
637.5	73.31223297
637	73.30434418
636.5	73.25858307
636	73.25408173
635.5	73.22661591
635	73.20371246
634.5	73.2118454
634	73.16764069
633.5	73.15473938
633	73.12953949
632.5	73.1001358
632	73.10253143
631.5	73.05516815
631	73.04666901
630.5	73.04512024
630	73.00785065
629.5	73.00173187
629	72.99204254
628.5	72.95978546
628	72.94595337
627.5	72.92114258
627	72.8915329
626.5	72.88899231
626	72.87160492
625.5	72.85597229
625	72.81481171
624.5	72.82618713
624	72.79449463
623.5	72.77518463
623	72.74536896
622.5	72.72787476
622	72.71937561
621.5	72.71670532
621	72.68672943
620.5	72.66088867
620	72.65739441
619.5	72.63669586
619	72.63672638
618.5	72.61938477
618	72.62892914
617.5	72.61116791
617	72.5843277
616.5	72.58866119
616	72.56680298
615.5	72.54360962
615	72.53231049
614.5	72.51493835
614	72.49452209
613.5	72.48677063
613	72.47329712
612.5	72.44460297
612	72.44503784
611.5	72.44353485
611	72.38747406
610.5	72.40313721
610	72.36776733
609.5	72.3786087
609	72.35635376
608.5	72.32705688
608	72.32351685
607.5	72.31455994
607	72.27023315
606.5	72.26533508
606	72.22641754
605.5	72.24477386
605	72.19747925
604.5	72.19261169
604	72.16375732
603.5	72.14485168
603	72.1280365
602.5	72.09802246
602	72.06852722
601.5	72.05841827
601	71.99466705
600.5	71.99430847
600	71.97122955
599.5	71.93256378
599	71.91338348
598.5	71.8907547
598	71.87108612
597.5	71.83453369
597	71.81217957
596.5	71.7824707
596	71.74323273
595.5	71.71220398
595	71.6845932
594.5	71.66022491
594	71.61193848
593.5	71.5776825
593	71.54862976
592.5	71.50787354
592	71.48171997
591.5	71.47515869
591	71.45531464
590.5	71.40595245
590	71.36386108
589.5	71.33738708
589	71.28842163
588.5	71.27466583
588	71.25460052
587.5	71.23518372
587	71.18112183
586.5	71.17784882
586	71.13591766
585.5	71.10769653
585	71.07506561
584.5	71.04763794
584	70.99989319
583.5	70.97193909
583	70.9682312
582.5	70.93128204
582	70.90970612
581.5	70.88759613
581	70.8394165
580.5	70.83934784
580	70.80420685
579.5	70.75661469
579	70.74169922
578.5	70.72651672
578	70.68074036
577.5	70.65103912
577	70.6115799
576.5	70.61011505
576	70.58071136
575.5	70.53860474
575	70.55073547
574.5	70.50135803
574	70.48804474
573.5	70.46109009
573	70.4310379
572.5	70.38883209
572	70.34812927
571.5	70.33124542
571	70.33351898
570.5	70.31916809
570	70.3026886
569.5	70.29027557
569	70.25884247
568.5	70.26218414
568	70.19687653
567.5	70.21144104
567	70.15751648
566.5	70.16958618
566	70.14385986
565.5	70.11226654
565	70.10430908
564.5	70.08249664
564	70.07944489
563.5	70.0707016
563	70.05218506
562.5	70.00114441
562	69.99058533
561.5	69.97854614
561	69.9516449
560.5	69.94850922
560	69.93584442
559.5	69.90010834
559	69.87578583
558.5	69.85587311
558	69.83953094
557.5	69.82979584
557	69.81242371
556.5	69.7787323
556	69.74316406
555.5	69.76174164
555	69.71652222
554.5	69.71255493
554	69.65856934
553.5	69.6385498
553	69.65478516
552.5	69.61573029
552	69.59063721
551.5	69.57953644
551	69.57778168
550.5	69.54157257
550	69.52265167
549.5	69.51840973
549	69.48638153
548.5	69.46060944
548	69.4491806
547.5	69.44017029
547	69.41364288
546.5	69.39064026
546	69.36758423
545.5	69.32889557
545	69.34249878
544.5	69.30292511
544	69.30706787
543.5	69.25967407
543	69.26834106
542.5	69.2467041
542	69.22569275
541.5	69.22505188
541	69.19818115
540.5	69.18338776
540	69.1672821
539.5	69.14891815
539	69.15781403
538.5	69.09668732
538	69.06446838
537.5	69.05860138
537	69.03325653
536.5	69.03001404
536	69.00733948
535.5	68.97161102
535	68.98576355
534.5	68.94309235
534	68.93462372
533.5	68.90073395
533	68.87290192
532.5	68.86300659
532	68.83499146
531.5	68.81478882
531	68.81311798
530.5	68.77030182
530	68.75461578
529.5	68.74333954
529	68.72416687
528.5	68.69908142
528	68.67481232
527.5	68.6435318
527	68.62989044
526.5	68.61265564
526	68.59432983
525.5	68.56343079
525	68.52992249
524.5	68.50950623
524	68.51222229
523.5	68.45890045
523	68.46037292
522.5	68.42437744
522	68.43503571
521.5	68.38656616
521	68.33299255
520.5	68.32998657
520	68.3311615
519.5	68.29786682
519	68.26190186
518.5	68.25209045
518	68.2330246
517.5	68.20205688
517	68.1735611
516.5	68.1616745
516	68.15933228
515.5	68.1322937
515	68.08856964
514.5	68.0883255
514	68.04199982
513.5	68.03088379
513	68.0036087
512.5	67.97900391
512	67.95410156
511.5	67.91760254
511	67.91706848
510.5	67.88783264
510	67.85435486
509.5	67.83177185
509	67.80786133
508.5	67.79481506
508	67.76676178
507.5	67.75183868
507	67.71278381
506.5	67.68228912
506	67.654953
505.5	67.63276672
505	67.6186676
504.5	67.59768677
504	67.58508301
503.5	67.54065704
503	67.51840973
502.5	67.49867249
502	67.46809387
501.5	67.43943787
501	67.43232727
500.5	67.39059448
500	67.36388397
499.5	67.35509491
499	67.31811523
498.5	67.28521729
498	67.2485199
497.5	67.24637604
497	67.20610809
496.5	67.19452667
496	67.17884827
495.5	67.15179443
495	67.13733673
494.5	67.08470917
494	67.06985474
493.5	67.0111618
493	67.01445007
492.5	66.95535278
492	66.9262619
491.5	66.92961121
491	66.90637207
490.5	66.87770844
490	66.85525513
489.5	66.82029724
489	66.80418396
488.5	66.73828125
488	66.71676636
487.5	66.70687866
487	66.67818451
486.5	66.64605713
486	66.61664581
485.5	66.58686829
485	66.56858826
484.5	66.52184296
484	66.50022125
483.5	66.47930145
483	66.43971252
482.5	66.42633057
482	66.40931702
481.5	66.36814117
481	66.33789825
480.5	66.30185699
480	66.28913116
479.5	66.2461853
479	66.22754669
478.5	66.20033264
478	66.15354919
477.5	66.15032959
477	66.08757782
476.5	66.06977081
476	66.06885529
475.5	66.00389862
475	65.96780396
474.5	65.88089752
474	65.86064148
473.5	65.84675598
473	65.86582184
472.5	65.8598175
472	65.81971741
471.5	65.78201294
471	65.73569489
470.5	65.67929077
470	65.65386963
469.5	65.63608551
469	65.623703
468.5	65.55605316
468	65.55461121
467.5	65.51226807
467	65.50351715
466.5	65.48545074
466	65.43063354
465.5	65.42119598
465	65.37845612
464.5	65.37548065
464	65.3085556
463.5	65.28003693
463	65.2350235
462.5	65.19387054
462	65.17499542
461.5	65.1421814
461	65.12173462
460.5	65.07351685
460	65.05111694
459.5	65.00171661
459	64.98005676
458.5	64.94046783
458	64.90655518
457.5	64.85803223
457	64.831604
456.5	64.77749634
456	64.78790283
455.5	64.73839569
455	64.68048859
454.5	64.66401672
454	64.58641052
453.5	64.58576965
453	64.54270935
452.5	64.52502441
452	64.47357178
451.5	64.43766022
451	64.40216064
450.5	64.37116241
450	64.34114838
449.5	64.2865448
449	64.23410797
448.5	64.20422363
448	64.18297577
447.5	64.14014435
447	64.08545685
446.5	64.02871704
446	63.99802399
445.5	63.98385239
445	63.95241547
444.5	63.88910294
444	63.82300186
443.5	63.78858566
443	63.7565918
442.5	63.73552704
442	63.70117188
441.5	63.63002014
441	63.59873581
440.5	63.55853271
440	63.49091339
439.5	63.45104599
439	63.39648438
438.5	63.37215424
438	63.28842545
437.5	63.23297501
437	63.2456131
436.5	63.13563156
436	63.11618042
435.5	63.06245804
435	63.02244568
434.5	62.97830963
434	62.90589523
433.5	62.8453064
433	62.82049561
432.5	62.78297424
432	62.6943512
431.5	62.68436432
431	62.58924103
430.5	62.54480362
430	62.50328827
429.5	62.39368439
429	62.39030838
428.5	62.34242249
428	62.25675964
427.5	62.2027092
427	62.14025497
426.5	62.09220886
426	62.03547287
425.5	61.9511261
425	61.89804077
424.5	61.85362244
424	61.75600815
423.5	61.71307373
423	61.64693832
422.5	61.56071472
422	61.50825119
421.5	61.44576645
421	61.37611389
420.5	61.31652069
420	61.23942566
419.5	61.1708107
419	61.0868454
418.5	61.02876663
418	60.96764374
417.5	60.87191772
417	60.79362106
416.5	60.7197876
416	60.69298935
415.5	60.55165482
415	60.48854065
414.5	60.42716599
414	60.34725952
413.5	60.29940796
413	60.17486954
412.5	60.11623001
412	60.04090881
411.5	59.9656105
411	59.86768723
410.5	59.80448914
410	59.7153244
409.5	59.62115097
409	59.53724289
408.5	59.43991089
408	59.35916138
407.5	59.28601456
407	59.18257904
406.5	59.11272049
406	59.03023529
405.5	58.90047455
405	58.82979202
404.5	58.74477768
404	58.62055588
403.5	58.56272125
403	58.426754
402.5	58.33005905
402	58.24752426
401.5	58.15666199
401	58.05301666
400.5	57.93359375
400	57.80712509
399.5	57.73609924
399	57.6427803
398.5	57.52781677
398	57.40885925
397.5	57.3170166
397	57.193367
396.5	57.10769272
396	56.95311356
395.5	56.86898804
395	56.69873428
394.5	56.61384583
394	56.45471191
393.5	56.3633194
393	56.22684479
392.5	56.10348511
392	55.99908829
391.5	55.82047272
391	55.69948578
390.5	55.60246658
390	55.43713379
389.5	55.29609299
389	55.16106415
388.5	55.01893616
388	54.87954712
387.5	54.71336365
387	54.59930801
386.5	54.43854523
386	54.28805923
385.5	54.08110809
385	53.92684174
384.5	53.75417328
384	53.53066254
383.5	53.45479965
383	53.23019791
382.5	53.08148193
382	52.87410736
381.5	52.64733887
381	52.47492981
380.5	52.26541138
380	52.06948471
379.5	51.84095383
379	51.56896591
378.5	51.36994553
378	51.11991119
377.5	50.85915375
377	50.56445694
376.5	50.25202179
376	49.99637604
375.5	49.69389343
375	49.34692383
374.5	49.01736832
374	48.64207458
373.5	48.28997421
373	47.88563919
372.5	47.46809387
372	47.02183914
371.5	46.53115463
371	46.04946518
370.5	45.54349899
370	44.92589569
369.5	44.37076569
369	43.7182045
368.5	43.07919693
368	42.40135574
367.5	41.6677742
367	40.91070557
366.5	40.063591
366	39.22005463
365.5	38.30022049
365	37.31988525
364.5	36.33063889
364	35.27203751
363.5	34.14048386
363	32.98564148
362.5	31.82722855
362	30.55557251
361.5	29.26512718
361	27.95080185
360.5	26.56674385
360	25.22049904
359.5	23.82354736
359	22.33572388
358.5	20.88443565
358	19.44253731
357.5	18.00257492
357	16.53625298
356.5	15.13061714
356	13.73640919
355.5	12.36471653
355	11.06764889
354.5	9.843449593
354	8.631702423
353.5	7.51978302
353	6.512639523
352.5	5.537826538
352	4.675402164
351.5	3.910179377
351	3.223233223
350.5	2.619596481
350	2.104456902
349.5	1.659469843
349	1.282872319
348.5	0.9835913777
348	0.7428397536
347.5	0.5430444479
347	0.3944502771
346.5	0.2731984854
346	0.1918965429
345.5	0.1271670163
345	0.0839238986
344.5	0.0482643582
344	0.0264395662
343.5	0.0171213858
343	0.005643378
342.5	-0.0009632404
342	-0.0028701818
341.5	-0.0081794662
341	-0.0044091274
340.5	-0.0059656356
340	-0.0075362688
339.5	-0.0065105036
339	-0.0069319685
338.5	-0.0070775743
338	-0.0091115301
337.5	-0.0079901945
337	-0.0083171511
336.5	-0.0088925734
336	-0.0104150362
335.5	-0.0090616355
335	-0.0099024456
334.5	-0.0100418478
334	-0.0071376408
333.5	-0.0076882541
333	-0.0079811029
332.5	-0.007802045
332	-0.0098824007
331.5	-0.0064686881
331	-0.0079810871
330.5	-0.0092079649
330	-0.0070172325
329.5	-0.0086660217
329	-0.0069816937
328.5	-0.0060201199
328	-0.0127843581
327.5	-0.0074735144
327	-0.0098576806
326.5	-0.0073742997
326	-0.0064929635
325.5	-0.0086336648
325	-0.0064545181
