PWO_J43_before	
736	75.04116821
735.5	75.00151062
735	74.98727417
734.5	75.01371765
734	74.98900604
733.5	74.97062683
733	74.95612335
732.5	74.95909882
732	74.95330811
731.5	74.95663452
731	74.90917206
730.5	74.91422272
730	74.91510773
729.5	74.91498566
729	74.90911865
728.5	74.88903046
728	74.86159515
727.5	74.84151459
727	74.85876465
726.5	74.84622955
726	74.84391785
725.5	74.80731964
725	74.7957077
724.5	74.82279205
724	74.76541901
723.5	74.77726746
723	74.77542877
722.5	74.74167633
722	74.76385498
721.5	74.73635101
721	74.7466507
720.5	74.70291138
720	74.6999588
719.5	74.70132446
719	74.68312836
718.5	74.67280579
718	74.66639709
717.5	74.65682983
717	74.6635437
716.5	74.67472839
716	74.62078094
715.5	74.59388733
715	74.61650085
714.5	74.60453796
714	74.5719223
713.5	74.55963135
713	74.58516693
712.5	74.55834198
712	74.55179596
711.5	74.56373596
711	74.53765869
710.5	74.52420807
710	74.53651428
709.5	74.53892517
709	74.49311066
708.5	74.49534607
708	74.49524689
707.5	74.4966507
707	74.46129608
706.5	74.44982147
706	74.4766922
705.5	74.43814087
705	74.42211914
704.5	74.40206146
704	74.40930939
703.5	74.41014862
703	74.41042328
702.5	74.38789368
702	74.38024139
701.5	74.39658356
701	74.36003113
700.5	74.34334564
700	74.34674835
699.5	74.29784393
699	74.34171295
698.5	74.31852722
698	74.25823975
697.5	74.29632568
697	74.3025589
696.5	74.2923584
696	74.30269623
695.5	74.28392029
695	74.24741364
694.5	74.2621994
694	74.25325775
693.5	74.24794769
693	74.24333191
692.5	74.22296143
692	74.23547363
691.5	74.23097229
691	74.19905853
690.5	74.19499969
690	74.21005249
689.5	74.18494415
689	74.17597198
688.5	74.14729309
688	74.18908691
687.5	74.17984772
687	74.14611816
686.5	74.1486969
686	74.13074493
685.5	74.11432648
685	74.12268829
684.5	74.09549713
684	74.10021973
683.5	74.11232758
683	74.10287476
682.5	74.06594849
682	74.0827179
681.5	74.07302094
681	74.05254364
680.5	74.05165863
680	74.05110931
679.5	74.07575989
679	74.03334045
678.5	74.01017761
678	74.01064301
677.5	74.00328064
677	74.01844025
676.5	73.98439789
676	73.99351501
675.5	73.97857666
675	73.98622894
674.5	73.95326233
674	73.95075989
673.5	73.93667603
673	73.94710541
672.5	73.91853333
672	73.89968872
671.5	73.92021179
671	73.89215088
670.5	73.88695526
670	73.85982513
669.5	73.87338257
669	73.85813141
668.5	73.85050964
668	73.82177734
667.5	73.84764862
667	73.83372498
666.5	73.81765747
666	73.81517029
665.5	73.79598999
665	73.75852966
664.5	73.78120422
664	73.74423981
663.5	73.73014832
663	73.72715759
662.5	73.71674347
662	73.69792175
661.5	73.69768524
661	73.69602966
660.5	73.66494751
660	73.64737701
659.5	73.64491272
659	73.6256485
658.5	73.61325073
658	73.58248138
657.5	73.5874939
657	73.57279968
656.5	73.53086853
656	73.50749207
655.5	73.50955963
655	73.49265289
654.5	73.49964142
654	73.44371033
653.5	73.4312439
653	73.43756866
652.5	73.43457031
652	73.40285492
651.5	73.38524628
651	73.34133148
650.5	73.33796692
650	73.3193512
649.5	73.29484558
649	73.23356628
648.5	73.22045898
648	73.18510437
647.5	73.18644714
647	73.14563751
646.5	73.12103271
646	73.0917511
645.5	73.07427216
645	73.04459381
644.5	73.03302002
644	72.99861908
643.5	72.96365356
643	72.93363953
642.5	72.92534637
642	72.90988159
641.5	72.86083984
641	72.84851074
640.5	72.80566406
640	72.79419708
639.5	72.75460815
639	72.7165451
638.5	72.70323944
638	72.68884277
637.5	72.64994049
637	72.60855103
636.5	72.58479309
636	72.55450439
635.5	72.51364899
635	72.47467041
634.5	72.48493195
634	72.42853546
633.5	72.40589905
633	72.35405731
632.5	72.32751465
632	72.30290985
631.5	72.26651764
631	72.23397827
630.5	72.21369171
630	72.1707077
629.5	72.14820099
629	72.13090515
628.5	72.09033203
628	72.06629181
627.5	72.03065491
627	71.99375153
626.5	71.97877502
626	71.95080566
625.5	71.93035126
625	71.8988266
624.5	71.87802887
624	71.83893585
623.5	71.78796387
623	71.78400421
622.5	71.74090576
622	71.72175598
621.5	71.73067474
621	71.68571472
620.5	71.66099548
620	71.63766479
619.5	71.61640167
619	71.61199188
618.5	71.58576965
618	71.58959198
617.5	71.56719208
617	71.57370758
616.5	71.52667999
616	71.49324036
615.5	71.48641205
615	71.47807312
614.5	71.46524811
614	71.44324493
613.5	71.43231964
613	71.39250946
612.5	71.39705658
612	71.37324524
611.5	71.36400604
611	71.33702087
610.5	71.32666016
610	71.32329559
609.5	71.29524231
609	71.28430939
608.5	71.2510376
608	71.25955963
607.5	71.24106598
607	71.22655487
606.5	71.20306396
606	71.16602325
605.5	71.14831543
605	71.15116119
604.5	71.12468719
604	71.08733368
603.5	71.07221985
603	71.03736877
602.5	71.02631378
602	70.99668121
601.5	70.96141052
601	70.93193817
600.5	70.90264893
600	70.89496613
599.5	70.85457611
599	70.83649445
598.5	70.79040527
598	70.75688171
597.5	70.70223999
597	70.65555573
596.5	70.6315155
596	70.58776855
595.5	70.54847717
595	70.51067352
594.5	70.46406555
594	70.40918732
593.5	70.35196686
593	70.30654907
592.5	70.27046967
592	70.2064743
591.5	70.16025543
591	70.12548065
590.5	70.04055023
590	70.02248383
589.5	69.97618866
589	69.89815521
588.5	69.86438751
588	69.81056976
587.5	69.73414612
587	69.69911194
586.5	69.67599487
586	69.61314392
585.5	69.55701447
585	69.5014801
584.5	69.45595551
584	69.40074921
583.5	69.33597565
583	69.30583191
582.5	69.26263428
582	69.21419525
581.5	69.17310333
581	69.13140106
580.5	69.10434723
580	69.02999878
579.5	68.99469757
579	68.95328522
578.5	68.92281342
578	68.87081909
577.5	68.82699585
577	68.76773834
576.5	68.74726105
576	68.70508575
575.5	68.66535187
575	68.63749695
574.5	68.6098175
574	68.5582428
573.5	68.50502777
573	68.49252319
572.5	68.46126556
572	68.40579224
571.5	68.37256622
571	68.35166168
570.5	68.32091522
570	68.31330109
569.5	68.23433685
569	68.20729065
568.5	68.20742035
568	68.13076019
567.5	68.1445694
567	68.08383179
566.5	68.06880951
566	68.04863739
565.5	68.01280212
565	67.9728775
564.5	67.98456573
564	67.94538879
563.5	67.93769073
563	67.88653564
562.5	67.87698364
562	67.8349762
561.5	67.83823395
561	67.79507446
560.5	67.76415253
560	67.7718811
559.5	67.73655701
559	67.7039566
558.5	67.67913055
558	67.68048096
557.5	67.64871216
557	67.60558319
556.5	67.58113861
556	67.55991364
555.5	67.53570557
555	67.50198364
554.5	67.47592926
554	67.45147705
553.5	67.43834686
553	67.43266296
552.5	67.38221741
552	67.35961914
551.5	67.34562683
551	67.30527496
550.5	67.27591705
550	67.24931335
549.5	67.23506927
549	67.18840027
548.5	67.17027283
548	67.18214417
547.5	67.12490845
547	67.12127686
546.5	67.08241272
546	67.04398346
545.5	67.00700378
545	67.01423645
544.5	66.98048401
544	66.95980072
543.5	66.90999603
543	66.90673828
542.5	66.88037872
542	66.85442352
541.5	66.85707855
541	66.81773376
540.5	66.80059814
540	66.78462982
539.5	66.74568176
539	66.75361633
538.5	66.70140839
538	66.67945099
537.5	66.6674881
537	66.63093567
536.5	66.62023163
536	66.60558319
535.5	66.57307434
535	66.56998444
534.5	66.51855469
534	66.5104599
533.5	66.45742798
533	66.44996643
532.5	66.42632294
532	66.38977051
531.5	66.37328339
531	66.35124207
530.5	66.30266571
530	66.29904175
529.5	66.25683594
529	66.24680328
528.5	66.18848419
528	66.14987183
527.5	66.14421082
527	66.11878204
526.5	66.08040619
526	66.0579834
525.5	66.01226044
525	65.97660065
524.5	65.96917725
524	65.95648193
523.5	65.89926147
523	65.87284088
522.5	65.82951355
522	65.81770325
521.5	65.79389954
521	65.75170135
520.5	65.72182465
520	65.70979309
519.5	65.6701355
519	65.63174438
518.5	65.58009338
518	65.567276
517.5	65.5419693
517	65.51049042
516.5	65.48849487
516	65.447258
515.5	65.42937469
515	65.36011505
514.5	65.36291504
514	65.31703186
513.5	65.2729187
513	65.26074982
512.5	65.22373199
512	65.19078064
511.5	65.15454102
511	65.11218262
510.5	65.05716705
510	65.04566956
509.5	65.01818085
509	64.96981049
508.5	64.92794037
508	64.90859222
507.5	64.86967468
507	64.84368134
506.5	64.78135681
506	64.76383972
505.5	64.70995331
505	64.69547272
504.5	64.6623764
504	64.63409424
503.5	64.58945465
503	64.56413269
502.5	64.52929688
502	64.48299408
501.5	64.432724
501	64.40891266
500.5	64.38822174
500	64.32099152
499.5	64.28591919
499	64.26014709
498.5	64.20476532
498	64.17507172
497.5	64.12578583
497	64.07311249
496.5	64.03695679
496	64.02041626
495.5	63.97582245
495	63.93845749
494.5	63.88919449
494	63.86916733
493.5	63.81521988
493	63.77886963
492.5	63.7422905
492	63.68806458
491.5	63.64959335
491	63.62569809
490.5	63.57328415
490	63.54256439
489.5	63.50244141
489	63.47327423
488.5	63.42663574
488	63.39819336
487.5	63.34389877
487	63.29560089
486.5	63.23387527
486	63.21616745
485.5	63.17285156
485	63.13639832
484.5	63.08828735
484	63.04451752
483.5	63.00411987
483	62.94147491
482.5	62.93117523
482	62.88282394
481.5	62.83809662
481	62.79314041
480.5	62.75206375
480	62.71830368
479.5	62.64527893
479	62.61018372
478.5	62.56784821
478	62.53472137
477.5	62.48853302
477	62.4184494
476.5	62.37965393
476	62.34800339
475.5	62.30641556
475	62.236763
474.5	62.19290924
474	62.14203262
473.5	62.12078857
473	62.09318542
472.5	62.02446747
472	61.96517181
471.5	61.93538284
471	61.89673615
470.5	61.84287262
470	61.78673935
469.5	61.75447083
469	61.71955872
468.5	61.65062332
468	61.5957489
467.5	61.53180695
467	61.5226326
466.5	61.46623993
466	61.40381241
465.5	61.37849808
465	61.32857895
464.5	61.26285172
464	61.22758484
463.5	61.17925644
463	61.12458801
462.5	61.05789948
462	61.02739716
461.5	60.96261215
461	60.91862488
460.5	60.86610031
460	60.8196907
459.5	60.76895142
459	60.70820236
458.5	60.66661453
458	60.62748337
457.5	60.57831573
457	60.51756287
456.5	60.46435928
456	60.43120575
455.5	60.36143494
455	60.32466888
454.5	60.25956345
454	60.22521973
453.5	60.14431763
453	60.09495926
452.5	60.05992126
452	60.00510025
451.5	59.91767502
451	59.88858414
450.5	59.85719681
450	59.78458405
449.5	59.6867981
449	59.68293381
448.5	59.6280098
448	59.59039307
447.5	59.52820587
447	59.46191025
446.5	59.43019485
446	59.37969589
445.5	59.30204391
445	59.25611877
444.5	59.17898941
444	59.13418579
443.5	59.05926895
443	59.01054001
442.5	58.94284821
442	58.88911438
441.5	58.85994339
441	58.81132507
440.5	58.75761032
440	58.67663193
439.5	58.6264267
439	58.54572678
438.5	58.50484848
438	58.44152069
437.5	58.39244843
437	58.3238945
436.5	58.25576782
436	58.202034
435.5	58.14490509
435	58.08680725
434.5	58.02790451
434	57.95042038
433.5	57.90204239
433	57.84602737
432.5	57.78491974
432	57.68842697
431.5	57.65410614
431	57.57640457
430.5	57.52135468
430	57.45384598
429.5	57.39716721
429	57.35966492
428.5	57.27268982
428	57.19513321
427.5	57.10406494
427	57.08290863
426.5	57.0051651
426	56.93086243
425.5	56.87448883
425	56.78973389
424.5	56.71254349
424	56.62374496
423.5	56.57167435
423	56.49572754
422.5	56.42539978
422	56.34707642
421.5	56.29759598
421	56.22151947
420.5	56.1194725
420	56.03717041
419.5	55.98104095
419	55.89313507
418.5	55.7971344
418	55.72598648
417.5	55.67141342
417	55.54557037
416.5	55.48508835
416	55.42601395
415.5	55.32137299
415	55.21273041
414.5	55.12691879
414	55.0287056
413.5	54.97005081
413	54.88235855
412.5	54.79403687
412	54.68771362
411.5	54.6272583
411	54.51646423
410.5	54.42159653
410	54.33456802
409.5	54.23233032
409	54.1664238
408.5	54.06000137
408	53.93979645
407.5	53.82458115
407	53.73278809
406.5	53.65193558
406	53.54767609
405.5	53.43392563
405	53.34402847
404.5	53.21170807
404	53.08860397
403.5	52.97903442
403	52.90831375
402.5	52.7339592
402	52.64357376
401.5	52.52721405
401	52.4194603
400.5	52.28648376
400	52.18184662
399.5	52.04719925
399	51.94002914
398.5	51.80944824
398	51.67558289
397.5	51.55842972
397	51.42142868
396.5	51.3067131
396	51.16230392
395.5	51.020504
395	50.88568497
394.5	50.73662567
394	50.61943054
393.5	50.47161484
393	50.30241776
392.5	50.1680603
392	50.04998398
391.5	49.86178589
391	49.72179031
390.5	49.57849503
390	49.43465424
389.5	49.25793839
389	49.09048843
388.5	48.95643234
388	48.80451202
387.5	48.61475372
387	48.45137024
386.5	48.2450943
386	48.10139084
385.5	47.92618561
385	47.74059296
384.5	47.54916763
384	47.38745499
383.5	47.20137787
383	46.97244644
382.5	46.8425293
382	46.61042023
381.5	46.40927124
381	46.23666382
380.5	46.02233887
380	45.80805588
379.5	45.60985184
379	45.33442307
378.5	45.15437317
378	44.93597794
377.5	44.68257141
377	44.42610931
376.5	44.20674133
376	43.95035553
375.5	43.68704605
375	43.39450455
374.5	43.13365936
374	42.85384369
373.5	42.55598068
373	42.22268295
372.5	41.93392563
372	41.60464096
371.5	41.24019623
371	40.90055847
370.5	40.52275848
370	40.13406754
369.5	39.74088287
369	39.27036667
368.5	38.84151459
368	38.38247681
367.5	37.88553238
367	37.38015747
366.5	36.86524582
366	36.27559662
365.5	35.6963501
365	35.08065796
364.5	34.44908142
364	33.75466919
363.5	33.02696228
363	32.30324554
362.5	31.50593376
362	30.65313911
361.5	29.85751343
361	28.96436501
360.5	28.04278183
360	27.10673904
359.5	26.15689278
359	25.09770966
358.5	24.07225609
358	22.98333168
357.5	21.94028282
357	20.79894447
356.5	19.68007851
356	18.49356461
355.5	17.34189224
355	16.1798439
354.5	15.0008831
354	13.83399773
353.5	12.68476868
353	11.58647728
352.5	10.48372555
352	9.41694355
351.5	8.402951241
351	7.426570415
350.5	6.524594784
350	5.667496681
349.5	4.878720284
349	4.151892185
348.5	3.491644144
348	2.912664413
347.5	2.384396076
347	1.940764904
346.5	1.552615404
346	1.216454029
345.5	0.9388910532
345	0.7204319239
344.5	0.5363790989
344	0.3894728124
343.5	0.2767804563
343	0.1937224567
342.5	0.1325531006
342	0.0862086341
341.5	0.0482687391
341	0.032592047
340.5	0.0160735138
340	0.0062144701
339.5	0.0029046291
339	-0.0031879605
338.5	-0.0050086472
338	-0.0061674453
337.5	-0.0058256965
337	-0.0091354698
336.5	-0.0068235109
336	-0.0071976231
335.5	-0.0106630139
335	-0.0085538803
334.5	-0.0069260146
334	-0.0092249382
333.5	-0.00688753
333	-0.0081653269
332.5	-0.0109262811
332	-0.0094835861
331.5	-0.0117082801
331	-0.0096974215
330.5	-0.0069430838
330	-0.0067908703
329.5	-0.0091167819
329	-0.0056682103
328.5	-0.0058164317
328	-0.0116679333
327.5	-0.0049815886
327	-0.0066108792
326.5	-0.0080814781
326	-0.0082330229
325.5	-0.0079561593
325	-0.0055450434
