PWO_J15_irr	
544.5	63.62770844
544	63.60176086
543.5	63.5438385
543	63.54272461
542.5	63.51700974
542	63.47323608
541.5	63.4402504
541	63.4377594
540.5	63.38597488
540	63.37966156
539.5	63.34899139
539	63.30462265
538.5	63.27606964
538	63.25119019
537.5	63.19652176
537	63.17263412
536.5	63.12709045
536	63.13196945
535.5	63.0835762
535	63.05474091
534.5	63.04040527
534	63.00111389
533.5	62.97860718
533	62.94371414
532.5	62.9108963
532	62.87335587
531.5	62.8563385
531	62.83269501
530.5	62.78256607
530	62.75382614
529.5	62.71799088
529	62.70470428
528.5	62.6508522
528	62.63121414
527.5	62.59859848
527	62.57954407
526.5	62.54184341
526	62.50698471
525.5	62.48182678
525	62.43290329
524.5	62.40472794
524	62.39741898
523.5	62.34291077
523	62.32015991
522.5	62.28119659
522	62.2613678
521.5	62.22803116
521	62.18996048
520.5	62.17688751
520	62.14060211
519.5	62.10916138
519	62.08377075
518.5	62.04956055
518	62.027668
517.5	61.97502136
517	61.95766449
516.5	61.94958496
516	61.92894745
515.5	61.87408066
515	61.84567642
514.5	61.81808853
514	61.80407333
513.5	61.76911163
513	61.71245575
512.5	61.70742035
512	61.67238998
511.5	61.66426468
511	61.6084938
510.5	61.58671951
510	61.58615875
509.5	61.54714966
509	61.50809097
508.5	61.47283173
508	61.45005798
507.5	61.42082977
507	61.3877182
506.5	61.37322235
506	61.32997894
505.5	61.29228592
505	61.27627563
504.5	61.24785995
504	61.18865204
503.5	61.18008041
503	61.13805008
502.5	61.11946106
502	61.10826111
501.5	61.0620079
501	61.05801392
500.5	61.01355743
500	60.983284
499.5	60.94221497
499	60.92538071
498.5	60.89858246
498	60.8730011
497.5	60.84614563
497	60.81599045
496.5	60.7970047
496	60.75474548
495.5	60.7393074
495	60.71533966
494.5	60.65459824
494	60.62926483
493.5	60.59008408
493	60.58604813
492.5	60.56576538
492	60.54320526
491.5	60.49501419
491	60.45472717
490.5	60.43225098
490	60.40774536
489.5	60.38167572
489	60.35053635
488.5	60.31671143
488	60.27903748
487.5	60.27764511
487	60.22860336
486.5	60.20166779
486	60.15951538
485.5	60.14584351
485	60.096241
484.5	60.07679749
484	60.03165436
483.5	60.01595688
483	59.96345901
482.5	59.96054459
482	59.91785049
481.5	59.88013077
481	59.85752869
480.5	59.82859039
480	59.80605316
479.5	59.78172302
479	59.73648453
478.5	59.73184204
478	59.68068314
477.5	59.66568756
477	59.62672806
476.5	59.5982132
476	59.55289459
475.5	59.51096344
475	59.49528122
474.5	59.46179199
474	59.43665314
473.5	59.39624786
473	59.35541916
472.5	59.33066177
472	59.2949028
471.5	59.26338959
471	59.25931931
470.5	59.19847488
470	59.16991806
469.5	59.13237381
469	59.10574722
468.5	59.07067108
468	59.01678848
467.5	58.98117828
467	58.95331573
466.5	58.91031647
466	58.88977051
465.5	58.84343338
465	58.78582001
464.5	58.78797913
464	58.73739243
463.5	58.69483948
463	58.670784
462.5	58.64037704
462	58.6224556
461.5	58.58786011
461	58.55025482
460.5	58.49251175
460	58.47799301
459.5	58.42631912
459	58.37529755
458.5	58.31994247
458	58.26696014
457.5	58.25399017
457	58.20621109
456.5	58.17592621
456	58.13476563
455.5	58.08330154
455	58.05828476
454.5	58.00424957
454	57.9822464
453.5	57.92179108
453	57.87594986
452.5	57.83041
452	57.80565262
451.5	57.76202774
451	57.69339371
450.5	57.6942215
450	57.63233948
449.5	57.56700134
449	57.51665115
448.5	57.46336746
448	57.45795822
447.5	57.36962128
447	57.36542511
446.5	57.31747055
446	57.26287842
445.5	57.19755936
445	57.11991119
444.5	57.08401108
444	57.03471756
443.5	56.99295425
443	56.93177414
442.5	56.90172958
442	56.83703613
441.5	56.80841064
441	56.74615479
440.5	56.68770218
440	56.62783813
439.5	56.57805634
439	56.53231812
438.5	56.45615005
438	56.42313385
437.5	56.35455704
437	56.28004074
436.5	56.23656082
436	56.19044876
435.5	56.12757874
435	56.08760834
434.5	56.01414871
434	55.9290123
433.5	55.88642502
433	55.83844757
432.5	55.75665283
432	55.69598007
431.5	55.6263504
431	55.56330872
430.5	55.49941635
430	55.45743561
429.5	55.38254547
429	55.31262207
428.5	55.22946167
428	55.20041656
427.5	55.09606171
427	55.03895187
426.5	54.94923401
426	54.90401459
425.5	54.81351471
425	54.73025513
424.5	54.66891479
424	54.58644485
423.5	54.50673676
423	54.43768311
422.5	54.3560791
422	54.28668213
421.5	54.17486572
421	54.13158035
420.5	54.02709198
420	53.93354416
419.5	53.88184738
419	53.7987175
418.5	53.72858047
418	53.65432358
417.5	53.5737915
417	53.46492004
416.5	53.35269547
416	53.2822113
415.5	53.19464111
415	53.09955597
414.5	53.03474045
414	52.91835022
413.5	52.81617737
413	52.7673111
412.5	52.6672287
412	52.57319641
411.5	52.49267197
411	52.41885376
410.5	52.28967667
410	52.2201767
409.5	52.11849976
409	52.01058197
408.5	51.92163086
408	51.83960342
407.5	51.75728607
407	51.67118835
406.5	51.55573654
406	51.45859528
405.5	51.37450027
405	51.25419998
404.5	51.16946793
404	51.11145401
403.5	50.99045181
403	50.87739944
402.5	50.75427246
402	50.68735504
401.5	50.59807968
401	50.50063705
400.5	50.41600418
400	50.30937958
399.5	50.19514084
399	50.10709
398.5	50.02092743
398	49.89161682
397.5	49.81900787
397	49.71482849
396.5	49.62905502
396	49.49980545
395.5	49.44859695
395	49.323452
394.5	49.16421127
394	49.12398148
393.5	49.03293228
393	48.89686584
392.5	48.80965805
392	48.67907715
391.5	48.60416794
391	48.50885391
390.5	48.39404678
390	48.27293777
389.5	48.13542938
389	48.02459717
388.5	47.98134613
388	47.83793259
387.5	47.69849396
387	47.60748291
386.5	47.47472
386	47.3371315
385.5	47.24399948
385	47.10172653
384.5	46.96370697
384	46.84477234
383.5	46.67857742
383	46.57009125
382.5	46.49240875
382	46.37605667
381.5	46.16978455
381	46.05109024
380.5	45.89866257
380	45.74106598
379.5	45.63270569
379	45.44854355
378.5	45.28734207
378	45.15956879
377.5	44.98551941
377	44.80147171
376.5	44.63941193
376	44.4335289
375.5	44.25250626
375	44.01371002
374.5	43.83364868
374	43.60659409
373.5	43.40339661
373	43.11673737
372.5	42.85509109
372	42.57936859
371.5	42.29161835
371	42.04573822
370.5	41.68478775
370	41.37720108
369.5	41.00160217
369	40.62187576
368.5	40.27648926
368	39.84580231
367.5	39.42494202
367	38.93993378
366.5	38.43692398
366	37.9059906
365.5	37.33092117
365	36.73345566
364.5	36.1074295
364	35.46126938
363.5	34.72187042
363	34.01771545
362.5	33.21656799
362	32.41458893
361.5	31.51760674
361	30.62703323
360.5	29.68054962
360	28.70276833
359.5	27.67725563
359	26.59347153
358.5	25.49595833
358	24.32009888
357.5	23.17165375
357	21.99032974
356.5	20.73290253
356	19.51304436
355.5	18.2360878
355	16.97099304
354.5	15.7046051
354	14.44667721
353.5	13.21972466
353	12.01944351
352.5	10.80894947
352	9.683609962
351.5	8.588399887
351	7.567115784
350.5	6.591104507
350	5.675553322
349.5	4.857154369
349	4.102944851
348.5	3.427373648
348	2.820003986
347.5	2.301125526
347	1.842274904
346.5	1.463949919
346	1.12987268
345.5	0.869340837
345	0.6492521763
344.5	0.4808427393
344	0.3382167816
343.5	0.241342023
343	0.1635370255
342.5	0.1086235195
342	0.0682589635
341.5	0.0385660678
341	0.0224148296
340.5	0.0120407417
340	0.0029189496
339.5	-7.27E-005
339	-0.0033188877
338.5	-0.0088699199
338	-0.0054359348
337.5	-0.0070182746
337	-0.0081513822
336.5	-0.006792062
336	-0.0095557999
335.5	-0.0115156239
335	-0.0105215423
334.5	-0.0071641654
334	-0.0081986627
333.5	-0.0078348424
333	-0.0072565936
332.5	-0.0079860566
332	-0.0111569949
331.5	-0.0069840951
331	-0.0109222466
330.5	-0.0087298471
330	-0.0105735129
329.5	-0.0082795359
329	-0.0067276657
328.5	-0.0083233044
328	-0.0118021639
327.5	-0.0068723145
327	-0.0088392608
326.5	-0.0049931314
326	-0.0084203584
325.5	-0.0098867361
325	-0.0098833228
