PWO_J38_irr	
722.5	72.35500336
722	72.30770874
721.5	72.30982971
721	72.28129578
720.5	72.27688599
720	72.26944733
719.5	72.23142242
719	72.22335815
718.5	72.17334747
718	72.17897034
717.5	72.13066864
717	72.1683197
716.5	72.14717102
716	72.12205505
715.5	72.11188507
715	72.0766449
714.5	72.06441498
714	72.05243683
713.5	71.99731445
713	72.01508331
712.5	71.97368622
712	71.97467041
711.5	71.97955322
711	71.94206238
710.5	71.9485321
710	71.91760254
709.5	71.92264557
709	71.89691162
708.5	71.89626312
708	71.8644104
707.5	71.82820892
707	71.80672455
706.5	71.82815552
706	71.80128479
705.5	71.79891205
705	71.75963593
704.5	71.74744415
704	71.72141266
703.5	71.71884918
703	71.72888184
702.5	71.66439056
702	71.67974091
701.5	71.6819458
701	71.67074585
700.5	71.65136719
700	71.61833954
699.5	71.56667328
699	71.59264374
698.5	71.5519104
698	71.52484894
697.5	71.52311707
697	71.50549316
696.5	71.50081635
696	71.49692535
695.5	71.48141479
695	71.46047211
694.5	71.42579651
694	71.42033386
693.5	71.4250412
693	71.39825439
692.5	71.37242889
692	71.35784912
691.5	71.34003448
691	71.30954742
690.5	71.31468964
690	71.29164124
689.5	71.28354645
689	71.26324463
688.5	71.21570587
688	71.18479156
687.5	71.25437164
687	71.17607117
686.5	71.14636993
686	71.13496399
685.5	71.11858368
685	71.09931183
684.5	71.07826996
684	71.06152344
683.5	71.03333282
683	71.05010986
682.5	71.00775909
682	70.96640015
681.5	70.95935059
681	70.94017792
680.5	70.89315033
680	70.90287018
679.5	70.86551666
679	70.8861618
678.5	70.8315506
678	70.81988525
677.5	70.79492188
677	70.75842285
676.5	70.73376465
676	70.72879791
675.5	70.7066803
675	70.67346191
674.5	70.64777374
674	70.61010742
673.5	70.59068298
673	70.56536865
672.5	70.51816559
672	70.51003265
671.5	70.49327087
671	70.46323395
670.5	70.42646027
670	70.40518188
669.5	70.36883545
669	70.3417511
668.5	70.33627319
668	70.30962372
667.5	70.25720978
667	70.22240448
666.5	70.18769073
666	70.19422913
665.5	70.14001465
665	70.10099792
664.5	70.07739258
664	70.04484558
663.5	70.00744629
663	69.97761536
662.5	69.93769836
662	69.90785217
661.5	69.88482666
661	69.83469391
660.5	69.80965424
660	69.76715088
659.5	69.72850037
659	69.7093277
658.5	69.61652374
658	69.60073853
657.5	69.59461212
657	69.52004242
656.5	69.48880768
656	69.44905853
655.5	69.42742157
655	69.4002533
654.5	69.3529129
654	69.29433441
653.5	69.25579071
653	69.21234131
652.5	69.16671753
652	69.13329315
651.5	69.0742569
651	69.02067566
650.5	68.98526001
650	68.919487
649.5	68.88641357
649	68.87576294
648.5	68.81552124
648	68.73865509
647.5	68.69709778
647	68.65827179
646.5	68.60236359
646	68.5480957
645.5	68.48139954
645	68.44659424
644.5	68.38768005
644	68.35818481
643.5	68.2904892
643	68.20422363
642.5	68.1567688
642	68.10917664
641.5	68.04240417
641	67.98764038
640.5	67.96633911
640	67.87477112
639.5	67.82644653
639	67.77314758
638.5	67.71034241
638	67.6574173
637.5	67.58752441
637	67.53970337
636.5	67.47433472
636	67.42790985
635.5	67.36191559
635	67.29935455
634.5	67.21871948
634	67.17762756
633.5	67.11221313
633	67.04572296
632.5	67.00524139
632	66.93032074
631.5	66.88239288
631	66.80554962
630.5	66.76553345
630	66.69259644
629.5	66.64933014
629	66.59101105
628.5	66.53804779
628	66.45431519
627.5	66.39491272
627	66.32035828
626.5	66.26051331
626	66.21562195
625.5	66.17881012
625	66.09638977
624.5	66.01184082
624	66.0055542
623.5	65.91593933
623	65.88247681
622.5	65.81620789
622	65.75331879
621.5	65.72491455
621	65.66746521
620.5	65.59732056
620	65.53894043
619.5	65.47655487
619	65.43019104
618.5	65.37288666
618	65.30281067
617.5	65.25673676
617	65.19695282
616.5	65.14877319
616	65.10766602
615.5	65.04046631
615	64.98710632
614.5	64.94078064
614	64.89447784
613.5	64.81684113
613	64.78903961
612.5	64.70413208
612	64.70158386
611.5	64.67345428
611	64.59176636
610.5	64.53089142
610	64.51064301
609.5	64.45263672
609	64.38439941
608.5	64.33164215
608	64.27959442
607.5	64.2416687
607	64.18971252
606.5	64.12695313
606	64.10121155
605.5	64.04703522
605	63.98064041
604.5	63.91988373
604	63.84580612
603.5	63.81793594
603	63.75630569
602.5	63.68166351
602	63.61513901
601.5	63.57253265
601	63.48684311
600.5	63.44116211
600	63.37242889
599.5	63.32257843
599	63.25486374
598.5	63.17210388
598	63.11252594
597.5	63.04767227
597	62.95971298
596.5	62.89950562
596	62.8256073
595.5	62.77124786
595	62.69020462
594.5	62.60450363
594	62.55882263
593.5	62.46023178
593	62.3745842
592.5	62.29491425
592	62.23353195
591.5	62.13253021
591	62.08127213
590.5	62.00838852
590	61.92242432
589.5	61.84689331
589	61.75463867
588.5	61.67818451
588	61.59457397
587.5	61.52526093
587	61.4560318
586.5	61.3667717
586	61.27497101
585.5	61.18953705
585	61.12750626
584.5	61.05744934
584	60.97806168
583.5	60.91144562
583	60.8191185
582.5	60.76694107
582	60.68438339
581.5	60.6001091
581	60.53554535
580.5	60.44941711
580	60.3853035
579.5	60.32534409
579	60.235672
578.5	60.16717529
578	60.10453033
577.5	60.04319763
577	59.97651291
576.5	59.88439941
576	59.85840988
575.5	59.79961777
575	59.70593262
574.5	59.65768051
574	59.58984375
573.5	59.51268005
573	59.44672394
572.5	59.38571548
572	59.32673264
571.5	59.26173782
571	59.18220901
570.5	59.15999603
570	59.10394669
569.5	59.01150513
569	58.98311234
568.5	58.9250679
568	58.87575912
567.5	58.8015976
567	58.74057007
566.5	58.69945145
566	58.65841675
565.5	58.58111954
565	58.54597092
564.5	58.48566818
564	58.46879578
563.5	58.39478302
563	58.36273956
562.5	58.2928009
562	58.24884796
561.5	58.21417618
561	58.16314316
560.5	58.10487747
560	58.06141663
559.5	58.0083313
559	57.98987198
558.5	57.92142868
558	57.87636185
557.5	57.84751892
557	57.79836273
556.5	57.73295212
556	57.71250153
555.5	57.63223267
555	57.59384155
554.5	57.54303741
554	57.49888611
553.5	57.4523468
553	57.4083252
552.5	57.3588562
552	57.29729462
551.5	57.27825165
551	57.22771454
550.5	57.17624283
550	57.13838959
549.5	57.09226227
549	57.04649734
548.5	56.98833466
548	56.94558716
547.5	56.91772842
547	56.86697388
546.5	56.81552124
546	56.78197861
545.5	56.75117874
545	56.7090683
544.5	56.66947174
544	56.623703
543.5	56.56002808
543	56.5414505
542.5	56.48363876
542	56.45604706
541.5	56.43489838
541	56.40769196
540.5	56.34953308
540	56.305336
539.5	56.26450348
539	56.24668503
538.5	56.20192337
538	56.16781616
537.5	56.1343689
537	56.08878708
536.5	56.05376816
536	55.99865341
535.5	55.96889877
535	55.93841171
534.5	55.90568924
534	55.84593582
533.5	55.83012772
533	55.75909424
532.5	55.75254059
532	55.71088791
531.5	55.68065643
531	55.64426804
530.5	55.58995438
530	55.58192062
529.5	55.52394867
529	55.49904633
528.5	55.46246338
528	55.42778778
527.5	55.39138412
527	55.32324982
526.5	55.30607605
526	55.24668884
525.5	55.25281906
525	55.18698883
524.5	55.13343048
524	55.11389542
523.5	55.10461426
523	55.05490875
522.5	55.04677963
522	54.99412537
521.5	54.95923233
521	54.92599106
520.5	54.87781143
520	54.84251404
519.5	54.80681229
519	54.7909317
518.5	54.73064041
518	54.70074844
517.5	54.66329575
517	54.6258049
516.5	54.60523987
516	54.56752014
515.5	54.55371094
515	54.5428772
514.5	54.47636795
514	54.4200058
513.5	54.39362335
513	54.38463593
512.5	54.33951569
512	54.29288101
511.5	54.25411606
511	54.22156525
510.5	54.20597839
510	54.18544006
509.5	54.14497757
509	54.09780121
508.5	54.07978821
508	54.03581238
507.5	54.03192139
507	53.98840332
506.5	53.93728638
506	53.91897583
505.5	53.86432266
505	53.85015106
504.5	53.83699417
504	53.7977562
503.5	53.74420166
503	53.721035
502.5	53.69345093
502	53.67856598
501.5	53.64460754
501	53.60130692
500.5	53.56316376
500	53.5425415
499.5	53.52191925
499	53.47989655
498.5	53.44523239
498	53.424366
497.5	53.38042831
497	53.36323547
496.5	53.31484222
496	53.30002213
495.5	53.26301575
495	53.21918869
494.5	53.21152115
494	53.13176346
493.5	53.16053009
493	53.10918808
492.5	53.08597183
492	53.05460739
491.5	53.00058746
491	53.00260162
490.5	52.96360397
490	52.94414902
489.5	52.91579437
489	52.87570953
488.5	52.8612442
488	52.8094902
487.5	52.77827454
487	52.75250244
486.5	52.72267914
486	52.66917419
485.5	52.66321182
485	52.63348389
484.5	52.60684967
484	52.56616592
483.5	52.55209732
483	52.49961472
482.5	52.48919296
482	52.44049835
481.5	52.43191528
481	52.39511871
480.5	52.35655975
480	52.30484009
479.5	52.29455948
479	52.27189636
478.5	52.26185989
478	52.21291733
477.5	52.17756653
477	52.14869308
476.5	52.09991455
476	52.09183121
475.5	52.08787155
475	52.03676987
474.5	52.00505066
474	51.97174072
473.5	51.95361328
473	51.90054321
472.5	51.87320709
472	51.86394501
471.5	51.8316803
471	51.79163742
470.5	51.76091003
470	51.72634125
469.5	51.70115662
469	51.67132187
468.5	51.62634277
468	51.59093094
467.5	51.54991913
467	51.52512741
466.5	51.51221848
466	51.49542236
465.5	51.43713379
465	51.39584351
464.5	51.38442993
464	51.35215378
463.5	51.31404495
463	51.28106308
462.5	51.2616272
462	51.21351624
461.5	51.19980621
461	51.15723038
460.5	51.10613632
460	51.07026672
459.5	51.04831314
459	51.02784729
458.5	50.96508789
458	50.94834518
457.5	50.92331696
457	50.84853363
456.5	50.85179901
456	50.81206512
455.5	50.7817688
455	50.74671936
454.5	50.69587326
454	50.65489578
453.5	50.62540817
453	50.57629776
452.5	50.57807541
452	50.53931046
451.5	50.49518967
451	50.44585037
450.5	50.41147614
450	50.38422394
449.5	50.35218048
449	50.28905869
448.5	50.24769211
448	50.22662735
447.5	50.17089081
447	50.13418198
446.5	50.09516525
446	50.06037903
445.5	50.01572418
445	49.95803833
444.5	49.93310165
444	49.89437103
443.5	49.84882736
443	49.78847504
442.5	49.75770569
442	49.7201004
441.5	49.67177582
441	49.62548828
440.5	49.59397507
440	49.56400681
439.5	49.48869324
439	49.4480629
438.5	49.37991714
438	49.34917068
437.5	49.3343277
437	49.27915192
436.5	49.22152328
436	49.19366074
435.5	49.09904099
435	49.0684433
434.5	48.99388123
434	48.99191284
433.5	48.9073143
433	48.86606979
432.5	48.83726501
432	48.79695892
431.5	48.74191666
431	48.67598343
430.5	48.63855743
430	48.58597565
429.5	48.51126099
429	48.45559311
428.5	48.40902328
428	48.36259079
427.5	48.29539108
427	48.2399292
426.5	48.20349884
426	48.12373352
425.5	48.06902313
425	48.0150528
424.5	47.95752335
424	47.91210938
423.5	47.84933472
423	47.74814606
422.5	47.72806931
422	47.6590538
421.5	47.6029892
421	47.50981903
420.5	47.45200729
420	47.40638733
419.5	47.34779358
419	47.26141739
418.5	47.21316528
418	47.1491127
417.5	47.06659317
417	47.01928329
416.5	46.92860794
416	46.88037109
415.5	46.80298615
415	46.73383713
414.5	46.60290146
414	46.58323669
413.5	46.5382576
413	46.43220139
412.5	46.37951279
412	46.31090927
411.5	46.25865936
411	46.15364838
410.5	46.09304428
410	46.00851822
409.5	45.96129608
409	45.88728714
408.5	45.78103638
408	45.71251678
407.5	45.64928055
407	45.56342316
406.5	45.48833466
406	45.43143845
405.5	45.3238678
405	45.25325012
404.5	45.16903305
404	45.09661102
403.5	45.03357697
403	44.91125107
402.5	44.8177948
402	44.75017929
401.5	44.68045807
401	44.59722137
400.5	44.4845314
400	44.40406799
399.5	44.33619308
399	44.24788666
398.5	44.12997437
398	44.09185791
397.5	43.97886276
397	43.87835312
396.5	43.79445648
396	43.71131897
395.5	43.60626984
395	43.52477646
394.5	43.41958618
394	43.32461166
393.5	43.23510361
393	43.13775635
392.5	43.02946472
392	42.97174835
391.5	42.83382416
391	42.7486763
390.5	42.64716339
390	42.55553055
389.5	42.44401932
389	42.36737061
388.5	42.24934387
388	42.14934158
387.5	42.03772736
387	41.92049408
386.5	41.812603
386	41.69002914
385.5	41.58141327
385	41.49562454
384.5	41.37222672
384	41.2562027
383.5	41.13513947
383	41.00325775
382.5	40.90018463
382	40.77133942
381.5	40.66061783
381	40.53489304
380.5	40.38783264
380	40.28007507
379.5	40.13129807
379	39.98095322
378.5	39.82653427
378	39.7152977
377.5	39.55696869
377	39.42910004
376.5	39.27124023
376	39.11536026
375.5	38.93844604
375	38.78761673
374.5	38.56695557
374	38.42524338
373.5	38.20274353
373	38.02109528
372.5	37.81269073
372	37.59347916
371.5	37.39525986
371	37.13488388
370.5	36.88720322
370	36.60806274
369.5	36.32093811
369	36.06027603
368.5	35.73781967
368	35.37726212
367.5	35.03897095
367	34.65546799
366.5	34.25077438
366	33.84805679
365.5	33.41573334
365	32.91447449
364.5	32.4382782
364	31.91995049
363.5	31.38772011
363	30.7764492
362.5	30.15978622
362	29.50794029
361.5	28.83722496
361	28.14903641
360.5	27.37870789
360	26.6038475
359.5	25.80462074
359	24.90839577
358.5	24.03993797
358	23.08161354
357.5	22.16381073
357	21.18286133
356.5	20.16096115
356	19.13674545
355.5	18.07042885
355	16.98429489
354.5	15.8969183
354	14.79797554
353.5	13.71471405
353	12.65064907
352.5	11.55904198
352	10.52732277
351.5	9.50296402
351	8.509281158
350.5	7.579059124
350	6.664309025
349.5	5.821256638
349	5.03438139
348.5	4.304139614
348	3.648322344
347.5	3.050753593
347	2.526118279
346.5	2.054070234
346	1.653980851
345.5	1.30980289
345	1.027254343
344.5	0.7788156867
344	0.589861989
343.5	0.4335286021
343	0.3138774037
342.5	0.2181613147
342	0.1436509937
341.5	0.1006352752
341	0.0620227531
340.5	0.0372824371
340	0.0211737212
339.5	0.0091912542
339	0.0027690711
338.5	-0.0044686594
338	-0.0044626249
337.5	-0.0074389698
337	-0.007020589
336.5	-0.0128602739
336	-0.0125331888
335.5	-0.0095503125
335	-0.0074077705
334.5	-0.0071799606
334	-0.0082844552
333.5	-0.0118154027
333	-0.0099661611
332.5	-0.0123453578
332	-0.0097984895
331.5	-0.0102125919
331	-0.0115423026
330.5	-0.0082006818
330	-0.0076796561
329.5	-0.0107577415
329	-0.0075100614
328.5	-0.0080374535
328	-0.0119707426
327.5	-0.0072685396
327	-0.0085823322
326.5	-0.006631542
326	-0.0117162922
325.5	-0.0095216688
325	-0.0092644896
