PWO_J44_irr	
724.5	71.38092804
724	71.36792755
723.5	71.36927795
723	71.37290192
722.5	71.33626556
722	71.30847931
721.5	71.30767822
721	71.25749207
720.5	71.27100372
720	71.19449615
719.5	71.21370697
719	71.19818115
718.5	71.2091217
718	71.18092346
717.5	71.17892456
717	71.17493439
716.5	71.12646484
716	71.12563324
715.5	71.09477234
715	71.09671021
714.5	71.06302643
714	71.04371643
713.5	71.01144409
713	70.98530579
712.5	70.98616028
712	70.9905777
711.5	71.00395203
711	70.92810059
710.5	70.91769409
710	70.92163849
709.5	70.88591003
709	70.91062164
708.5	70.88204956
708	70.83061981
707.5	70.84365845
707	70.80363464
706.5	70.79898071
706	70.77220154
705.5	70.75308228
705	70.73071289
704.5	70.74398804
704	70.70619965
703.5	70.68612671
703	70.66088867
702.5	70.65438843
702	70.64089966
701.5	70.62746429
701	70.61575317
700.5	70.58905029
700	70.56615448
699.5	70.56943512
699	70.54580688
698.5	70.54216003
698	70.49665833
697.5	70.51674652
697	70.44325256
696.5	70.42332458
696	70.41203308
695.5	70.39968872
695	70.37643433
694.5	70.36894989
694	70.36479187
693.5	70.33822632
693	70.30273438
692.5	70.30213928
692	70.25161743
691.5	70.23529053
691	70.19576263
690.5	70.2275238
690	70.1943512
689.5	70.18659973
689	70.16602325
688.5	70.13004303
688	70.07713318
687.5	70.07033539
687	70.06308746
686.5	70.04180908
686	70.04016113
685.5	70.00390625
685	69.97455597
684.5	69.96655273
684	69.92281342
683.5	69.90024567
683	69.88726044
682.5	69.85529327
682	69.88208008
681.5	69.82082367
681	69.794487
680.5	69.76563263
680	69.74943542
679.5	69.69866943
679	69.71285248
678.5	69.67935944
678	69.65674591
677.5	69.62458801
677	69.61161804
676.5	69.59849548
676	69.58872223
675.5	69.54273224
675	69.508255
674.5	69.47888947
674	69.48727417
673.5	69.45262909
673	69.43460846
672.5	69.38751221
672	69.38769531
671.5	69.36483765
671	69.31568909
670.5	69.28434753
670	69.25787354
669.5	69.24057007
669	69.2123642
668.5	69.20922089
668	69.1756897
667.5	69.15509796
667	69.11021423
666.5	69.07998657
666	69.05406952
665.5	69.02878571
665	69.00922394
664.5	68.96442413
664	68.95880127
663.5	68.92389679
663	68.90059662
662.5	68.87496948
662	68.84191895
661.5	68.82385254
661	68.78765869
660.5	68.75284576
660	68.73638916
659.5	68.69802856
659	68.6838913
658.5	68.65080261
658	68.62858582
657.5	68.59662628
657	68.56478882
656.5	68.55841827
656	68.52963257
655.5	68.48271942
655	68.46065521
654.5	68.43535614
654	68.38850403
653.5	68.37028503
653	68.33757019
652.5	68.30059052
652	68.28259277
651.5	68.27674103
651	68.23770905
650.5	68.21161652
650	68.17088318
649.5	68.15428162
649	68.10494232
648.5	68.10392761
648	68.06266022
647.5	68.03910828
647	68.00366974
646.5	67.96803284
646	67.94941711
645.5	67.90022278
645	67.87578583
644.5	67.83156586
644	67.84165192
643.5	67.81404877
643	67.77542114
642.5	67.72663879
642	67.71316528
641.5	67.6671524
641	67.64320374
640.5	67.59805298
640	67.58688354
639.5	67.55754089
639	67.53203583
638.5	67.48121643
638	67.44352722
637.5	67.39519501
637	67.39118958
636.5	67.36108398
636	67.31270599
635.5	67.26238251
635	67.25584412
634.5	67.22386169
634	67.17575836
633.5	67.15003204
633	67.13573456
632.5	67.09476471
632	67.06985474
631.5	67.03375244
631	66.98408508
630.5	66.93333435
630	66.92722321
629.5	66.89550018
629	66.83067322
628.5	66.81217194
628	66.79449463
627.5	66.76580811
627	66.71858215
626.5	66.68283081
626	66.63056946
625.5	66.60363007
625	66.57695007
624.5	66.55136871
624	66.47932434
623.5	66.47661591
623	66.44602966
622.5	66.40325165
622	66.35454559
621.5	66.33569336
621	66.28940582
620.5	66.23486328
620	66.19451904
619.5	66.17100525
619	66.12769318
618.5	66.0970993
618	66.07212067
617.5	66.01543427
617	65.99130249
616.5	65.94993591
616	65.93002319
615.5	65.87882233
615	65.83865356
614.5	65.80054474
614	65.76854706
613.5	65.72531128
613	65.69001007
612.5	65.65145111
612	65.62425995
611.5	65.59103394
611	65.53901672
610.5	65.5154953
610	65.46086884
609.5	65.41408539
609	65.38290405
608.5	65.35597229
608	65.34116364
607.5	65.27871704
607	65.25613403
606.5	65.22377014
606	65.1840744
605.5	65.15179443
605	65.10131836
604.5	65.07119751
604	65.02352905
603.5	64.99157715
603	64.9761734
602.5	64.94200134
602	64.88211823
601.5	64.85489655
601	64.82264709
600.5	64.77036285
600	64.75598145
599.5	64.6947403
599	64.66326904
598.5	64.6517868
598	64.60745239
597.5	64.58862305
597	64.54769897
596.5	64.51063538
596	64.45723724
595.5	64.46034241
595	64.4087677
594.5	64.36382294
594	64.33338928
593.5	64.30828857
593	64.25834656
592.5	64.22992706
592	64.18912506
591.5	64.15136719
591	64.13339233
590.5	64.09646606
590	64.04586792
589.5	64.02619171
589	63.9836235
588.5	63.94078827
588	63.90614319
587.5	63.87560272
587	63.84838867
586.5	63.80412674
586	63.78100967
585.5	63.75408173
585	63.70397186
584.5	63.68134689
584	63.62139511
583.5	63.57909012
583	63.56650162
582.5	63.50638962
582	63.49603653
581.5	63.43956757
581	63.39957809
580.5	63.40402222
580	63.31159973
579.5	63.28099442
579	63.23705292
578.5	63.21463776
578	63.19657135
577.5	63.17247009
577	63.11834335
576.5	63.06210327
576	63.05024719
575.5	63.01702118
575	62.97924042
574.5	62.93849182
574	62.90901184
573.5	62.85194016
573	62.81312561
572.5	62.78175735
572	62.75484467
571.5	62.69120026
571	62.70663071
570.5	62.64799118
570	62.60403442
569.5	62.58832169
569	62.51601028
568.5	62.48765564
568	62.47369003
567.5	62.43534088
567	62.39390945
566.5	62.34416199
566	62.32186127
565.5	62.27173615
565	62.21934128
564.5	62.19551468
564	62.19131851
563.5	62.10888672
563	62.10614014
562.5	62.06838608
562	62.03422546
561.5	61.95934296
561	61.94510651
560.5	61.87876892
560	61.85385132
559.5	61.82912445
559	61.78482819
558.5	61.776371
558	61.72492599
557.5	61.68993759
557	61.73350143
556.5	61.63391876
556	61.58089066
555.5	61.54133606
555	61.50503159
554.5	61.44874573
554	61.44129181
553.5	61.40793991
553	61.38983536
552.5	61.34618378
552	61.30078506
551.5	61.27998352
551	61.24179459
550.5	61.21072006
550	61.15056229
549.5	61.11848831
549	61.08852768
548.5	61.03741074
548	61.02225113
547.5	60.96035767
547	60.95304489
546.5	60.9408493
546	60.88940048
545.5	60.84194183
545	60.80064774
544.5	60.76117706
544	60.74518585
543.5	60.68202209
543	60.68436432
542.5	60.62785339
542	60.59167862
541.5	60.54925156
541	60.54445648
540.5	60.4914856
540	60.45740128
539.5	60.44477081
539	60.39395905
538.5	60.34859848
538	60.32497787
537.5	60.29436493
537	60.26942062
536.5	60.21162796
536	60.19551849
535.5	60.14397049
535	60.0981102
534.5	60.08296204
534	60.06069946
533.5	60.02058411
533	59.99332809
532.5	59.91836166
532	59.93107986
531.5	59.88322067
531	59.86235046
530.5	59.81809998
530	59.78392792
529.5	59.74866104
529	59.73901749
528.5	59.67856598
528	59.65642166
527.5	59.59900665
527	59.60402679
526.5	59.54191589
526	59.49519348
525.5	59.49860382
525	59.44697952
524.5	59.40629959
524	59.37876892
523.5	59.34141922
523	59.34270477
522.5	59.28431702
522	59.25366211
521.5	59.21920395
521	59.19083405
520.5	59.16760635
520	59.1578064
519.5	59.11665726
519	59.06578827
518.5	59.02561569
518	59.00086212
517.5	58.96879959
517	58.93778992
516.5	58.91593552
516	58.86876678
515.5	58.85201645
515	58.80885696
514.5	58.78697586
514	58.7579422
513.5	58.71695328
513	58.68152237
512.5	58.68039703
512	58.61000443
511.5	58.60729218
511	58.54460526
510.5	58.51126862
510	58.44583511
509.5	58.44994736
509	58.42785263
508.5	58.37528229
508	58.33346939
507.5	58.30496597
507	58.29932785
506.5	58.26951981
506	58.22982788
505.5	58.20155334
505	58.16168976
504.5	58.14016342
504	58.0950737
503.5	58.07100677
503	58.05464554
502.5	58.00159073
502	57.98369598
501.5	57.93723297
501	57.88525391
500.5	57.8664856
500	57.84803009
499.5	57.81609344
499	57.79201508
498.5	57.73982239
498	57.71976089
497.5	57.68511963
497	57.64021301
496.5	57.62012482
496	57.58293915
495.5	57.54582977
495	57.53733063
494.5	57.50449371
494	57.47679901
493.5	57.42460632
493	57.390522
492.5	57.37789154
492	57.330513
491.5	57.29325485
491	57.26456451
490.5	57.24752426
490	57.21308517
489.5	57.19116211
489	57.16342926
488.5	57.1228447
488	57.07539368
487.5	57.04482651
487	57.01271439
486.5	56.96709824
486	56.94726181
485.5	56.91015625
485	56.89416504
484.5	56.82666397
484	56.81957626
483.5	56.79504776
483	56.7420311
482.5	56.71210861
482	56.68206024
481.5	56.64048004
481	56.6269455
480.5	56.59968948
480	56.53533173
479.5	56.49761963
479	56.48552704
478.5	56.47715378
478	56.42544174
477.5	56.38220978
477	56.34982681
476.5	56.2961998
476	56.26965714
475.5	56.23864365
475	56.22700882
474.5	56.19958496
474	56.1513176
473.5	56.09242249
473	56.07785416
472.5	56.04705811
472	55.99943542
471.5	55.96872711
471	55.93394089
470.5	55.88940811
470	55.8896904
469.5	55.8257103
469	55.79495239
468.5	55.7551918
468	55.72437668
467.5	55.68387604
467	55.64431
466.5	55.61857986
466	55.58499146
465.5	55.57097244
465	55.49833679
464.5	55.48082733
464	55.44670868
463.5	55.42116928
463	55.34908295
462.5	55.31948853
462	55.27651978
461.5	55.24315643
461	55.21048737
460.5	55.17925644
460	55.13965988
459.5	55.09214401
459	55.07093048
458.5	55.03050613
458	54.99481583
457.5	54.94643402
457	54.91280365
456.5	54.87100601
456	54.82366562
455.5	54.79330444
455	54.7425499
454.5	54.71021652
454	54.68012619
453.5	54.63054657
453	54.59780121
452.5	54.5513382
452	54.51760101
451.5	54.46773911
451	54.43881607
450.5	54.41285324
450	54.37855148
449.5	54.33027649
449	54.27465439
448.5	54.22404861
448	54.18748093
447.5	54.14977646
447	54.11427689
446.5	54.07218933
446	54.0392952
445.5	53.98556519
445	53.91875458
444.5	53.92617416
444	53.86628342
443.5	53.81031036
443	53.77794647
442.5	53.7155571
442	53.66816711
441.5	53.63021469
441	53.60297394
440.5	53.56041718
440	53.51071167
439.5	53.44898605
439	53.40376663
438.5	53.36487198
438	53.32295227
437.5	53.2810936
437	53.22485733
436.5	53.18318558
436	53.13484192
435.5	53.07520676
435	53.04847336
434.5	52.99167633
434	52.95833969
433.5	52.89839935
433	52.82453918
432.5	52.77101517
432	52.76201248
431.5	52.68358612
431	52.64849091
430.5	52.57661438
430	52.54878998
429.5	52.49093628
429	52.44399261
428.5	52.35226059
428	52.31953812
427.5	52.2701683
427	52.23270035
426.5	52.14302063
426	52.09843445
425.5	52.04947662
425	52.01259232
424.5	51.915802
424	51.87593842
423.5	51.7967453
423	51.74224472
422.5	51.69103622
422	51.63992691
421.5	51.55973434
421	51.5226059
420.5	51.46052933
420	51.40403366
419.5	51.31699371
419	51.24423599
418.5	51.18749619
418	51.13611221
417.5	51.08000565
417	51.01422119
416.5	50.93343353
416	50.88074875
415.5	50.81035995
415	50.69931793
414.5	50.66768646
414	50.60849762
413.5	50.50402832
413	50.45405579
412.5	50.3619194
412	50.31394196
411.5	50.24328232
411	50.16231537
410.5	50.0824585
410	49.99210358
409.5	49.941082
409	49.85153198
408.5	49.77642822
408	49.66056061
407.5	49.60760117
407	49.51734161
406.5	49.42136383
406	49.3505249
405.5	49.25673676
405	49.15721893
404.5	49.06414032
404	48.99249268
403.5	48.88195801
403	48.82688141
402.5	48.74453735
402	48.62055588
401.5	48.52867889
401	48.43964386
400.5	48.35395813
400	48.23220444
399.5	48.14517975
399	48.05545044
398.5	47.96895218
398	47.84790039
397.5	47.71406555
397	47.6184082
396.5	47.53055573
396	47.42087173
395.5	47.30392075
395	47.20225143
394.5	47.09690857
394	46.98324966
393.5	46.84481049
393	46.75428009
392.5	46.63338852
392	46.50615311
391.5	46.39200592
391	46.30966187
390.5	46.16238403
390	46.01016235
389.5	45.9042778
389	45.79901123
388.5	45.64715576
388	45.51630783
387.5	45.42463684
387	45.26073456
386.5	45.12283707
386	44.99285889
385.5	44.8569603
385	44.71886826
384.5	44.54275131
384	44.43554688
383.5	44.32851791
383	44.12903214
382.5	43.98746109
382	43.79647827
381.5	43.66446304
381	43.50460052
380.5	43.34323883
380	43.17406464
379.5	42.94736862
379	42.77740097
378.5	42.65193939
378	42.42234039
377.5	42.23204422
377	42.02522278
376.5	41.81001663
376	41.57899094
375.5	41.37712479
375	41.15045929
374.5	40.90631485
374	40.60674286
373.5	40.3625679
373	40.08303452
372.5	39.76978683
372	39.49028015
371.5	39.14580536
371	38.78282547
370.5	38.41584396
370	38.02989197
369.5	37.60238647
369	37.20561981
368.5	36.73623657
368	36.25448227
367.5	35.76198578
367	35.21254349
366.5	34.62535095
366	34.0526886
365.5	33.44558334
365	32.73752594
364.5	31.98992348
364	31.30063057
363.5	30.50354958
363	29.67914963
362.5	28.853899
362	27.91709518
361.5	27.0067997
361	26.03408432
360.5	25.01734734
360	24.02356339
359.5	22.94199181
359	21.82509232
358.5	20.70376968
358	19.57303238
357.5	18.39265633
357	17.22048759
356.5	16.02306747
356	14.84944534
355.5	13.65730953
355	12.50207424
354.5	11.36663055
354	10.26512527
353.5	9.186914444
353	8.186497688
352.5	7.196211815
352	6.270418167
351.5	5.434168339
351	4.644351959
350.5	3.934728384
350	3.2794137
349.5	2.708588839
349	2.209396362
348.5	1.779391766
348	1.410260677
347.5	1.097096443
347	0.8382717967
346.5	0.6372004151
346	0.467810601
345.5	0.337487191
345	0.2403959334
344.5	0.160810113
344	0.1092770025
343.5	0.0684474036
343	0.0441616215
342.5	0.0206115879
342	0.0086085154
341.5	0.0037277737
341	-0.0017105709
340.5	-0.0056868587
340	-0.0061771823
339.5	-0.0065452708
339	-0.0071221287
338.5	-0.0084786927
338	-0.0081777945
337.5	-0.0109328209
337	-0.0072922516
336.5	-0.0077361073
336	-0.0124366405
335.5	-0.0072148163
335	-0.0081559168
334.5	-0.0074813054
334	-0.0089444201
333.5	-0.0084852697
333	-0.0092725493
332.5	-0.012589911
332	-0.0113031138
331.5	-0.0101734325
331	-0.0085600466
330.5	-0.0091917859
330	-0.0101573784
329.5	-0.0075308983
329	-0.0083388612
328.5	-0.0110577596
328	-0.0092524523
327.5	-0.0069905813
327	-0.0087394202
326.5	-0.0070660897
326	-0.0087097669
325.5	-0.00632519
325	-0.0105976202
