PWO_J11_before	
779.5	73.66130066
779	73.58290863
778.5	73.55860138
778	73.57206726
777.5	73.56169128
777	73.55970764
776.5	73.60149384
776	73.54449463
775.5	73.5090332
775	73.49105835
774.5	73.48358917
774	73.50320435
773.5	73.50125122
773	73.53485107
772.5	73.53327942
772	73.51742554
771.5	73.45154572
771	73.50019073
770.5	73.4853363
770	73.43631744
769.5	73.47048187
769	73.46969604
768.5	73.43948364
768	73.44063568
767.5	73.43846893
767	73.42256927
766.5	73.41254425
766	73.38328552
765.5	73.40008545
765	73.46743011
764.5	73.39221954
764	73.33246613
763.5	73.37898254
763	73.41448212
762.5	73.38127136
762	73.39122009
761.5	73.31697845
761	73.31551361
760.5	73.31361389
760	73.35813141
759.5	73.32704163
759	73.30500793
758.5	73.28024292
758	73.28413391
757.5	73.28416443
757	73.27655029
756.5	73.21414185
756	73.24284363
755.5	73.30609894
755	73.27985382
754.5	73.26956177
754	73.24359894
753.5	73.22600555
753	73.21394348
752.5	73.20381165
752	73.21835327
751.5	73.24507141
751	73.20954132
750.5	73.16672516
750	73.20406342
749.5	73.19045258
749	73.1374054
748.5	73.21316528
748	73.17455292
747.5	73.21334076
747	73.10932922
746.5	73.08073425
746	73.08280182
745.5	73.12637329
745	73.1018219
744.5	73.16278076
744	73.11940765
743.5	73.07904816
743	73.07189941
742.5	73.07012177
742	73.0786972
741.5	73.12104034
741	73.03821564
740.5	73.01670074
740	73.02799988
739.5	73.0717392
739	73.01931763
738.5	73.0383606
738	73.05149078
737.5	73.03002167
737	73.04376221
736.5	72.99697876
736	73.0016861
735.5	73.00754547
735	72.98240662
734.5	73.00466919
734	73.01013184
733.5	73.0205307
733	72.9947052
732.5	72.97406769
732	72.94064331
731.5	72.99703217
731	72.91060638
730.5	72.96003723
730	72.94269562
729.5	72.9440155
729	72.95517731
728.5	72.93027496
728	72.90180206
727.5	72.90408325
727	72.92438507
726.5	72.91442108
726	72.90300751
725.5	72.90166473
725	72.88002777
724.5	72.88936615
724	72.8911438
723.5	72.89975739
723	72.85237885
722.5	72.8507843
722	72.82839966
721.5	72.83168793
721	72.87864685
720.5	72.84298706
720	72.81126404
719.5	72.79584503
719	72.78998566
718.5	72.83031464
718	72.80418396
717.5	72.82852173
717	72.81367493
716.5	72.8236618
716	72.78120422
715.5	72.77790833
715	72.77835083
714.5	72.75804138
714	72.78194427
713.5	72.77362823
713	72.76416016
712.5	72.74150085
712	72.74974823
711.5	72.72629547
711	72.73932648
710.5	72.74067688
710	72.76325226
709.5	72.73471069
709	72.71835327
708.5	72.74079895
708	72.71355438
707.5	72.74584961
707	72.72557831
706.5	72.71109009
706	72.70175171
705.5	72.71187592
705	72.66639709
704.5	72.6917572
704	72.67906952
703.5	72.68520355
703	72.64808655
702.5	72.66223145
702	72.65890503
701.5	72.66584778
701	72.67326355
700.5	72.6652832
700	72.67340088
699.5	72.63684845
699	72.64044952
698.5	72.66383362
698	72.63370514
697.5	72.62918091
697	72.62985992
696.5	72.64427185
696	72.65910339
695.5	72.6682663
695	72.62689209
694.5	72.65693665
694	72.65029144
693.5	72.62876129
693	72.63724518
692.5	72.64466095
692	72.64277649
691.5	72.6086731
691	72.63017273
690.5	72.60890961
690	72.64274597
689.5	72.62198639
689	72.60930634
688.5	72.59970093
688	72.61201477
687.5	72.60825348
687	72.62290955
686.5	72.58743286
686	72.58307648
685.5	72.60965729
685	72.59975433
684.5	72.60375977
684	72.60046387
683.5	72.58895874
683	72.60572815
682.5	72.57614136
682	72.59307098
681.5	72.61170959
681	72.56376648
680.5	72.59223938
680	72.58616638
679.5	72.60473633
679	72.59157562
678.5	72.57366943
678	72.61672974
677.5	72.58306122
677	72.58960724
676.5	72.59275055
676	72.58642578
675.5	72.56653595
675	72.57212067
674.5	72.55579376
674	72.5619278
673.5	72.55561066
673	72.5631485
672.5	72.54888153
672	72.55025482
671.5	72.56019592
671	72.54141998
670.5	72.54683685
670	72.53851318
669.5	72.5410614
669	72.5290451
668.5	72.5438385
668	72.53111267
667.5	72.52838898
667	72.53005219
666.5	72.53114319
666	72.51345825
665.5	72.5151825
665	72.50960541
664.5	72.4969635
664	72.50267029
663.5	72.47890472
663	72.46131134
662.5	72.50185394
662	72.48377228
661.5	72.47000885
661	72.46421051
660.5	72.45231628
660	72.44247437
659.5	72.44177246
659	72.43926239
658.5	72.41275024
658	72.40438843
657.5	72.4031601
657	72.39129639
656.5	72.37878418
656	72.3500824
655.5	72.35421753
655	72.34993744
654.5	72.35192108
654	72.30867767
653.5	72.31737518
653	72.31716156
652.5	72.31194305
652	72.31611633
651.5	72.29166412
651	72.26750946
650.5	72.27456665
650	72.22270203
649.5	72.20119476
649	72.16892242
648.5	72.16870117
648	72.15457916
647.5	72.14888
647	72.11231995
646.5	72.09529114
646	72.07709503
645.5	72.06689453
645	72.0437851
644.5	72.0174408
644	71.98928833
643.5	71.97776794
643	71.93973541
642.5	71.93327332
642	71.93906403
641.5	71.91191101
641	71.88343048
640.5	71.88134766
640	71.83528137
639.5	71.84446716
639	71.81523132
638.5	71.79081726
638	71.77573395
637.5	71.74443817
637	71.7286377
636.5	71.6957016
636	71.67910767
635.5	71.64231873
635	71.61133575
634.5	71.6349411
634	71.58441162
633.5	71.57680511
633	71.52780914
632.5	71.51425934
632	71.51242065
631.5	71.48616028
631	71.47494507
630.5	71.43903351
630	71.40546417
629.5	71.37508392
629	71.38564301
628.5	71.35330963
628	71.33442688
627.5	71.32582092
627	71.28049469
626.5	71.29721069
626	71.25183105
625.5	71.25011444
625	71.21161652
624.5	71.21611786
624	71.19185638
623.5	71.1618042
623	71.15044403
622.5	71.11145782
622	71.12303162
621.5	71.11154175
621	71.09008789
620.5	71.06663513
620	71.05474854
619.5	71.04646301
619	71.02011108
618.5	71.0230484
618	71.03741455
617.5	71.01003265
617	71.03032684
616.5	70.99408722
616	70.97107697
615.5	70.96427917
615	70.963974
614.5	70.94635773
614	70.96044159
613.5	70.94360352
613	70.92575073
612.5	70.92041016
612	70.92670441
611.5	70.91176605
611	70.87885284
610.5	70.88555145
610	70.8730011
609.5	70.8549881
609	70.85760498
608.5	70.82387543
608	70.83745575
607.5	70.81053162
607	70.79869843
606.5	70.78798676
606	70.75172424
605.5	70.7559433
605	70.75538635
604.5	70.7106781
604	70.69093323
603.5	70.69113159
603	70.66087341
602.5	70.61954498
602	70.6160965
601.5	70.59220886
601	70.55893707
600.5	70.5413208
600	70.50415802
599.5	70.46678925
599	70.45461273
598.5	70.39463806
598	70.36332703
597.5	70.34179688
597	70.29904938
596.5	70.27558136
596	70.24145508
595.5	70.20908356
595	70.16526794
594.5	70.13256836
594	70.08795929
593.5	70.04413605
593	69.99691772
592.5	69.95104218
592	69.89927673
591.5	69.87295532
591	69.8395462
590.5	69.79936218
590	69.74058533
589.5	69.68668365
589	69.65994263
588.5	69.61857605
588	69.56919098
587.5	69.52510834
587	69.47104645
586.5	69.44328308
586	69.40605164
585.5	69.36551666
585	69.30635071
584.5	69.29701233
584	69.26917267
583.5	69.21337128
583	69.17746735
582.5	69.14322662
582	69.10677338
581.5	69.06986237
581	69.0100708
580.5	69.02581024
580	68.94464111
579.5	68.92550659
579	68.89589691
578.5	68.87846375
578	68.837677
577.5	68.81674957
577	68.76361084
576.5	68.75349426
576	68.67216492
575.5	68.66514587
575	68.62995148
574.5	68.61001587
574	68.57105255
573.5	68.5443573
573	68.52505493
572.5	68.49832916
572	68.45554352
571.5	68.4559021
571	68.40840149
570.5	68.40444946
570	68.38999176
569.5	68.34453583
569	68.33311462
568.5	68.31556702
568	68.27407837
567.5	68.25964355
567	68.21641541
566.5	68.20599365
566	68.21510315
565.5	68.17743683
565	68.16439819
564.5	68.16233063
564	68.12376404
563.5	68.11854553
563	68.08015442
562.5	68.0694809
562	68.06203461
561.5	68.03528595
561	68.0146637
560.5	68.027565
560	68.00354767
559.5	67.97943115
559	67.95087433
558.5	67.92641449
558	67.92118835
557.5	67.91241455
557	67.89649963
556.5	67.85122681
556	67.84607697
555.5	67.84197998
555	67.81462097
554.5	67.76737976
554	67.78799438
553.5	67.75849152
553	67.75944519
552.5	67.70187378
552	67.71833038
551.5	67.6957016
551	67.65789795
550.5	67.64757538
550	67.65720367
549.5	67.60684204
549	67.60264587
548.5	67.57874298
548	67.56678009
547.5	67.52585602
547	67.521698
546.5	67.50367737
546	67.48137665
545.5	67.45817566
545	67.45600128
544.5	67.45812988
544	67.43740082
543.5	67.42061615
543	67.39498138
542.5	67.38969421
542	67.36146545
541.5	67.3682785
541	67.33783722
540.5	67.34137726
540	67.34656525
539.5	67.29816437
539	67.28625488
538.5	67.27481079
538	67.25497437
537.5	67.22576904
537	67.20539093
536.5	67.1996994
536	67.17364502
535.5	67.15366364
535	67.13699341
534.5	67.11456299
534	67.10732269
533.5	67.07386017
533	67.07476044
532.5	67.02435303
532	67.0191803
531.5	67.00785828
531	66.9788208
530.5	66.93742371
530	66.93147278
529.5	66.92848206
529	66.89704132
528.5	66.8635788
528	66.85890198
527.5	66.82817078
527	66.80610657
526.5	66.8010788
526	66.75518036
525.5	66.76274872
525	66.71846771
524.5	66.70146942
524	66.69132996
523.5	66.65795135
523	66.62878418
522.5	66.61514282
522	66.60700989
521.5	66.57235718
521	66.53168488
520.5	66.53201294
520	66.51371765
519.5	66.4682312
519	66.44844818
518.5	66.40679932
518	66.40685272
517.5	66.36784363
517	66.3436203
516.5	66.35723114
516	66.31121826
515.5	66.2824707
515	66.26260376
514.5	66.26821899
514	66.22303009
513.5	66.18869019
513	66.1710968
512.5	66.13759613
512	66.10040283
511.5	66.07267761
511	66.05799866
510.5	66.04177094
510	66.01358795
509.5	65.97086334
509	65.95263672
508.5	65.92034912
508	65.92385101
507.5	65.89566803
507	65.84793854
506.5	65.81925964
506	65.79640198
505.5	65.78694916
505	65.72263336
504.5	65.69152832
504	65.67769623
503.5	65.66400909
503	65.63129425
502.5	65.6015625
502	65.58390808
501.5	65.53207397
501	65.51502228
500.5	65.52976227
500	65.47190857
499.5	65.43473816
499	65.40594482
498.5	65.3910141
498	65.37439728
497.5	65.33058167
497	65.27375793
496.5	65.27773285
496	65.21884918
495.5	65.18367767
495	65.19108582
494.5	65.15001678
494	65.12653351
493.5	65.09223938
493	65.07989502
492.5	65.02964783
492	64.99627686
491.5	64.98629761
491	64.93435669
490.5	64.90085602
490	64.91016388
489.5	64.8679657
489	64.84160614
488.5	64.79512787
488	64.76452637
487.5	64.74187469
487	64.70996857
486.5	64.67544556
486	64.64700317
485.5	64.62457275
485	64.59392548
484.5	64.55691528
484	64.51553345
483.5	64.49427032
483	64.4525528
482.5	64.43716431
482	64.40171814
481.5	64.36890411
481	64.36701202
480.5	64.33805084
480	64.29125977
479.5	64.25333405
479	64.22433472
478.5	64.19187164
478	64.15302277
477.5	64.13304138
477	64.07244873
476.5	64.03033447
476	64.03313446
475.5	63.99308014
475	63.94937134
474.5	63.90718079
474	63.88280487
473.5	63.87464523
473	63.86173248
472.5	63.79960632
472	63.75504303
471.5	63.73574066
471	63.73236084
470.5	63.67453766
470	63.63344955
469.5	63.61631775
469	63.59156799
468.5	63.56214905
468	63.50274658
467.5	63.47251129
467	63.46669769
466.5	63.41202927
466	63.36565018
465.5	63.3470459
465	63.31827545
464.5	63.27619553
464	63.23638153
463.5	63.22589111
463	63.17713165
462.5	63.15496063
462	63.13129807
461.5	63.08588409
461	63.03765869
460.5	63.0017395
460	62.98987961
459.5	62.95304871
459	62.91446686
458.5	62.88420486
458	62.8624382
457.5	62.80521774
457	62.78737259
456.5	62.71965408
456	62.71538162
455.5	62.6607666
455	62.64195251
454.5	62.61029816
454	62.57950592
453.5	62.51660156
453	62.48902512
452.5	62.46202469
452	62.43708801
451.5	62.39433289
451	62.35121918
450.5	62.33764267
450	62.28902817
449.5	62.23298264
449	62.21800995
448.5	62.16873932
448	62.12882996
447.5	62.10206604
447	62.05627823
446.5	62.01643372
446	61.97624207
445.5	61.93822098
445	61.8950119
444.5	61.85852814
444	61.80730438
443.5	61.78086853
443	61.74893951
442.5	61.70404434
442	61.68967056
441.5	61.63436127
441	61.58272552
440.5	61.56500626
440	61.49336624
439.5	61.468853
439	61.41851044
438.5	61.39044952
438	61.32928085
437.5	61.29249191
437	61.24384308
436.5	61.17140579
436	61.16869354
435.5	61.12422943
435	61.06082916
434.5	61.01807404
434	60.96480942
433.5	60.92995834
433	60.87343216
432.5	60.81849289
432	60.77619171
431.5	60.73934937
431	60.67908859
430.5	60.66975021
430	60.59789658
429.5	60.55051804
429	60.49961472
428.5	60.44030762
428	60.38912582
427.5	60.34164429
427	60.29983139
426.5	60.2589798
426	60.1769371
425.5	60.13137817
425	60.08478546
424.5	60.01223373
424	59.9531517
423.5	59.90081024
423	59.84889221
422.5	59.76621628
422	59.70309448
421.5	59.68231583
421	59.58607864
420.5	59.52929688
420	59.47886658
419.5	59.41213226
419	59.36748505
418.5	59.30134201
418	59.21482849
417.5	59.1577301
417	59.08058929
416.5	59.01824188
416	58.95606232
415.5	58.9394989
415	58.85193253
414.5	58.74712372
414	58.68650055
413.5	58.62932205
413	58.51807404
412.5	58.48134613
412	58.43811798
411.5	58.33453369
411	58.25550079
410.5	58.16913986
410	58.1149292
409.5	58.05274963
409	57.96001434
408.5	57.89837646
408	57.81767273
407.5	57.73952484
407	57.64726257
406.5	57.55644989
406	57.48116302
405.5	57.40910721
405	57.31589127
404.5	57.24564743
404	57.11458206
403.5	57.04676437
403	56.97857285
402.5	56.85337067
402	56.78812408
401.5	56.6986618
401	56.60760498
400.5	56.51464462
400	56.41669083
399.5	56.31166077
399	56.22203445
398.5	56.11964035
398	56.0266571
397.5	55.92557907
397	55.78746033
396.5	55.73564148
396	55.63224411
395.5	55.49814606
395	55.365448
394.5	55.25990295
394	55.14733887
393.5	55.05297852
393	54.92642975
392.5	54.79001999
392	54.72520065
391.5	54.5798111
391	54.42578888
390.5	54.29274368
390	54.19776917
389.5	54.04162598
389	53.88977051
388.5	53.78371048
388	53.63712311
387.5	53.5113678
387	53.35843658
386.5	53.18938065
386	53.04301453
385.5	52.87880325
385	52.75301361
384.5	52.55356598
384	52.40965652
383.5	52.22920227
383	52.03905869
382.5	51.9122467
382	51.71287537
381.5	51.53128052
381	51.3372879
380.5	51.13486481
380	50.92549133
379.5	50.734478
379	50.46987534
378.5	50.2949791
378	50.04080582
377.5	49.80267715
377	49.54556274
376.5	49.2738266
376	48.98593903
375.5	48.73788834
375	48.39950943
374.5	48.11180496
374	47.77505875
373.5	47.43182755
373	47.0486145
372.5	46.69729233
372	46.27674103
371.5	45.86385727
371	45.41410065
370.5	44.9539032
370	44.46041107
369.5	43.95461273
369	43.36115646
368.5	42.80664444
368	42.21795654
367.5	41.52790833
367	40.89024353
366.5	40.1560173
366	39.41470718
365.5	38.59109497
365	37.73989868
364.5	36.86150742
364	35.92177963
363.5	34.95165253
363	33.92862701
362.5	32.86166382
362	31.72911644
361.5	30.61308289
361	29.43769073
360.5	28.17404938
360	26.95292282
359.5	25.70823479
359	24.34042358
358.5	22.98398972
358	21.61959648
357.5	20.26219749
357	18.89634323
356.5	17.48733139
356	16.12231064
355.5	14.74781799
355	13.44154358
354.5	12.15259266
354	10.87938786
353.5	9.699410439
353	8.562362671
352.5	7.472010612
352	6.477664948
351.5	5.549954414
351	4.718321323
350.5	3.955302
350	3.282283306
349.5	2.687213421
349	2.16106987
348.5	1.71465981
348	1.348501563
347.5	1.038161635
347	0.7875182629
346.5	0.5853521228
346	0.422965169
345.5	0.3019856215
345	0.2089372575
344.5	0.1418043673
344	0.0918733776
343.5	0.0585422628
343	0.0324827209
342.5	0.0177152548
342	0.0081470069
341.5	-0.0036891
341	-0.0010131976
340.5	-0.0039562648
340	-0.0065024216
339.5	-0.0041154022
339	-0.0053556827
338.5	-0.0087998509
338	-0.0069273352
337.5	-0.0072911605
337	-0.0067498148
336.5	-0.0076596369
336	-0.005914533
335.5	-0.0102493102
335	-0.0077287084
334.5	-0.0076016076
334	-0.0088347998
333.5	-0.0092361839
333	-0.0084469235
332.5	-0.0087840734
332	-0.0110797761
331.5	-0.0087425765
331	-0.0076979222
330.5	-0.0081107402
330	-0.0077521573
329.5	-0.0087438701
329	-0.0048586577
328.5	-0.0081255352
328	-0.0105998851
327.5	-0.0059301541
327	-0.0075233579
326.5	-0.0077467486
326	-0.0098437751
325.5	-0.0086401533
325	-0.0086772833
