PWO_J44_before	
692.5	72.11056519
692	72.13140869
691.5	72.09429169
691	72.07557678
690.5	72.05168152
690	72.0546875
689.5	72.02941132
689	72.01823425
688.5	71.9965744
688	71.98454285
687.5	71.97171783
687	71.95791626
686.5	71.93686676
686	71.92140961
685.5	71.88692474
685	71.85221863
684.5	71.84773254
684	71.84659576
683.5	71.8401947
683	71.80858612
682.5	71.77436829
682	71.77657318
681.5	71.75627136
681	71.71070862
680.5	71.72424316
680	71.70213318
679.5	71.70024872
679	71.67258453
678.5	71.63977814
678	71.64479828
677.5	71.60755157
677	71.59883118
676.5	71.56450653
676	71.55287933
675.5	71.54128265
675	71.53033447
674.5	71.49147034
674	71.49465179
673.5	71.46528625
673	71.45018005
672.5	71.40896606
672	71.40776825
671.5	71.4090271
671	71.35418701
670.5	71.36102295
670	71.35462189
669.5	71.33282471
669	71.29705048
668.5	71.29068756
668	71.27579498
667.5	71.26374054
667	71.23729706
666.5	71.21934509
666	71.19523621
665.5	71.18560791
665	71.15565491
664.5	71.1423111
664	71.13579559
663.5	71.10756683
663	71.08613586
662.5	71.08917999
662	71.05677795
661.5	71.05214691
661	71.03681946
660.5	71.00170135
660	70.98255157
659.5	70.99291229
659	70.93899536
658.5	70.94596863
658	70.91188049
657.5	70.92471313
657	70.90016937
656.5	70.85853577
656	70.83544159
655.5	70.84292603
655	70.80245972
654.5	70.80835724
654	70.77253723
653.5	70.76157379
653	70.77033997
652.5	70.75757599
652	70.75725555
651.5	70.73399353
651	70.7108078
650.5	70.69319153
650	70.65097809
649.5	70.64260101
649	70.62419128
648.5	70.59873199
648	70.58289337
647.5	70.57771301
647	70.55212402
646.5	70.5376358
646	70.5246582
645.5	70.497612
645	70.49835968
644.5	70.46401978
644	70.44571686
643.5	70.42895508
643	70.41190338
642.5	70.41506195
642	70.41781616
641.5	70.35929871
641	70.3595047
640.5	70.34017944
640	70.30988312
639.5	70.31177521
639	70.29463959
638.5	70.27588654
638	70.26725006
637.5	70.24398804
637	70.21802521
636.5	70.20896912
636	70.20918274
635.5	70.17074585
635	70.13526154
634.5	70.13401031
634	70.12359619
633.5	70.09828949
633	70.08784485
632.5	70.07595062
632	70.06376648
631.5	70.02587891
631	70.03118134
630.5	69.99748993
630	69.97011566
629.5	69.9552002
629	69.95757294
628.5	69.91858673
628	69.90190125
627.5	69.90311432
627	69.87257385
626.5	69.85141754
626	69.83031464
625.5	69.80901337
625	69.7776413
624.5	69.79839325
624	69.77632904
623.5	69.73136902
623	69.71832275
622.5	69.67630768
622	69.68486023
621.5	69.662117
621	69.64059448
620.5	69.61562347
620	69.5848465
619.5	69.57254791
619	69.56555176
618.5	69.53770447
618	69.55479431
617.5	69.51548767
617	69.49585724
616.5	69.47829437
616	69.4405899
615.5	69.41730499
615	69.4070282
614.5	69.40840912
614	69.39232635
613.5	69.35809326
613	69.33409119
612.5	69.33020782
612	69.30671692
611.5	69.3232193
611	69.26991272
610.5	69.2371521
610	69.23156738
609.5	69.20691681
609	69.18347168
608.5	69.16086578
608	69.16725922
607.5	69.14218903
607	69.11864471
606.5	69.11155701
606	69.05702209
605.5	69.07330322
605	69.05619812
604.5	69.01724243
604	68.99798584
603.5	69.00039673
603	68.95572662
602.5	68.96734619
602	68.9352951
601.5	68.9220047
601	68.89025879
600.5	68.90380096
600	68.87670898
599.5	68.8348999
599	68.84583282
598.5	68.82345581
598	68.79983521
597.5	68.79763794
597	68.7747879
596.5	68.75442505
596	68.75585175
595.5	68.72582245
595	68.70731354
594.5	68.68964386
594	68.66694641
593.5	68.64846039
593	68.65252686
592.5	68.61949158
592	68.60393524
591.5	68.60401917
591	68.59815216
590.5	68.55376434
590	68.53328705
589.5	68.52922058
589	68.48457336
588.5	68.48889923
588	68.46154022
587.5	68.43545532
587	68.42609406
586.5	68.41905975
586	68.40331268
585.5	68.39855194
585	68.35978699
584.5	68.36330414
584	68.32448578
583.5	68.30727386
583	68.27391052
582.5	68.27150726
582	68.25396729
581.5	68.25111389
581	68.22386169
580.5	68.21922302
580	68.16677094
579.5	68.13568115
579	68.15234375
578.5	68.13805389
578	68.1215744
577.5	68.10852814
577	68.03247833
576.5	68.07214355
576	68.01042175
575.5	67.99666595
575	67.97996521
574.5	67.97774506
574	67.9493103
573.5	67.94424438
573	67.9186554
572.5	67.89852142
572	67.87807465
571.5	67.84269714
571	67.84973145
570.5	67.82756805
570	67.80155182
569.5	67.77366638
569	67.74895477
568.5	67.73953247
568	67.68234253
567.5	67.68916321
567	67.64429474
566.5	67.61800385
566	67.61494446
565.5	67.60237122
565	67.56625366
564.5	67.55802917
564	67.52811432
563.5	67.49674988
563	67.47757721
562.5	67.45514679
562	67.43714905
561.5	67.40688324
561	67.39694977
560.5	67.37043762
560	67.36247253
559.5	67.32901001
559	67.30347443
558.5	67.26147461
558	67.24499512
557.5	67.25274658
557	67.21528625
556.5	67.18308258
556	67.13887787
555.5	67.13695526
555	67.11463165
554.5	67.09091949
554	67.06278992
553.5	67.0719986
553	67.01946259
552.5	66.96755981
552	66.99430084
551.5	66.96815491
551	66.94532013
550.5	66.9213028
550	66.89021301
549.5	66.87667847
549	66.85625458
548.5	66.80393219
548	66.77050781
547.5	66.73111725
547	66.77099609
546.5	66.71165466
546	66.68302917
545.5	66.64876556
545	66.63748932
544.5	66.61985779
544	66.60037231
543.5	66.58198547
543	66.54945374
542.5	66.5233078
542	66.48693085
541.5	66.47750092
541	66.45206451
540.5	66.42437744
540	66.42183685
539.5	66.38288879
539	66.36253357
538.5	66.3272171
538	66.29908752
537.5	66.26569366
537	66.23996735
536.5	66.2277832
536	66.2177124
535.5	66.16343689
535	66.14538574
534.5	66.10408783
534	66.10959625
533.5	66.05618286
533	66.04546356
532.5	66.00805664
532	65.98828125
531.5	65.95471191
531	65.93829346
530.5	65.89383698
530	65.86566162
529.5	65.85149384
529	65.82466125
528.5	65.79960632
528	65.74653625
527.5	65.74987793
527	65.7347641
526.5	65.68038177
526	65.65550232
525.5	65.62145233
525	65.57766724
524.5	65.56495667
524	65.56085205
523.5	65.50873566
523	65.49933624
522.5	65.44924164
522	65.41989136
521.5	65.40470123
521	65.34938812
520.5	65.34182739
520	65.30731201
519.5	65.29355621
519	65.26902771
518.5	65.21239471
518	65.18234253
517.5	65.14305115
517	65.11755371
516.5	65.09921265
516	65.06964111
515.5	65.03403473
515	64.9956131
514.5	64.98200989
514	64.93978119
513.5	64.92211151
513	64.88150787
512.5	64.86087799
512	64.84139252
511.5	64.78229523
511	64.76152802
510.5	64.69842529
510	64.69048309
509.5	64.66124725
509	64.62025452
508.5	64.57844543
508	64.5771637
507.5	64.54312134
507	64.4804306
506.5	64.46289063
506	64.44395447
505.5	64.40789795
505	64.37998199
504.5	64.33035278
504	64.28678894
503.5	64.27153778
503	64.23436737
502.5	64.19664001
502	64.16624451
501.5	64.11426544
501	64.10668182
500.5	64.07285309
500	64.02074432
499.5	64.00214386
499	63.9560585
498.5	63.92829895
498	63.8936882
497.5	63.85735703
497	63.81031799
496.5	63.78750229
496	63.76369095
495.5	63.71666718
495	63.67724609
494.5	63.64389801
494	63.61473846
493.5	63.58853531
493	63.54285431
492.5	63.51338577
492	63.46905899
491.5	63.4433403
491	63.40450668
490.5	63.36556244
490	63.33354187
489.5	63.30602264
489	63.27510071
488.5	63.21549225
488	63.18955231
487.5	63.15025711
487	63.11962128
486.5	63.07828522
486	63.04253769
485.5	62.97462463
485	62.9644928
484.5	62.94347
484	62.89621735
483.5	62.85017776
483	62.80289459
482.5	62.78672028
482	62.74918747
481.5	62.69587708
481	62.67505264
480.5	62.62369156
480	62.57762909
479.5	62.54498291
479	62.52445984
478.5	62.45934296
478	62.42455292
477.5	62.38780594
477	62.36046982
476.5	62.31046295
476	62.28878403
475.5	62.24638748
475	62.20177841
474.5	62.15840149
474	62.11473465
473.5	62.08809662
473	62.04668808
472.5	62.02857971
472	61.97072983
471.5	61.94445419
471	61.88567352
470.5	61.84726334
470	61.77572632
469.5	61.78258133
469	61.7352829
468.5	61.68696976
468	61.6427002
467.5	61.59213638
467	61.58368683
466.5	61.53176498
466	61.48504639
465.5	61.43877411
465	61.3838501
464.5	61.3519783
464	61.31425476
463.5	61.27882004
463	61.24019623
462.5	61.18511963
462	61.14755249
461.5	61.1072998
461	61.07433319
460.5	61.02507782
460	61.0013237
459.5	60.94560623
459	60.87942886
458.5	60.85737991
458	60.81110764
457.5	60.76535416
457	60.72149277
456.5	60.65599823
456	60.64403152
455.5	60.59462357
455	60.55203247
454.5	60.51639175
454	60.48417664
453.5	60.43483734
453	60.38228226
452.5	60.33589172
452	60.29657745
451.5	60.24735641
451	60.21265411
450.5	60.16563797
450	60.10865402
449.5	60.06138992
449	60.0315094
448.5	59.95163727
448	59.94266129
447.5	59.89974213
447	59.85892487
446.5	59.81024551
446	59.77003098
445.5	59.72018814
445	59.64689255
444.5	59.61828232
444	59.57564163
443.5	59.519207
443	59.47671509
442.5	59.44261551
442	59.40649033
441.5	59.3452034
441	59.29459381
440.5	59.26534653
440	59.19663239
439.5	59.16536331
439	59.09596252
438.5	59.06227875
438	59.00247192
437.5	58.95621872
437	58.91390991
436.5	58.83749771
436	58.80870819
435.5	58.77577591
435	58.71965408
434.5	58.65781784
434	58.59877014
433.5	58.56935501
433	58.49834061
432.5	58.45251846
432	58.41677856
431.5	58.35835266
431	58.30250931
430.5	58.24499893
430	58.20351791
429.5	58.16125107
429	58.09635544
428.5	58.03319931
428	57.9901619
427.5	57.93085861
427	57.88768387
426.5	57.8230629
426	57.75734329
425.5	57.72198868
425	57.6460762
424.5	57.57076263
424	57.5141449
423.5	57.47990036
423	57.42667389
422.5	57.36489105
422	57.28779602
421.5	57.20663834
421	57.17648697
420.5	57.12346268
420	57.03894043
419.5	56.95843124
419	56.91727448
418.5	56.82828522
418	56.75589371
417.5	56.70582581
417	56.65497589
416.5	56.57192993
416	56.50479889
415.5	56.41745377
415	56.36826324
414.5	56.27669144
414	56.19817352
413.5	56.13755035
413	56.05511475
412.5	55.97108078
412	55.90961456
411.5	55.83949661
411	55.73830032
410.5	55.64914322
410	55.59521484
409.5	55.47965622
409	55.43273163
408.5	55.33543396
408	55.23309708
407.5	55.1644516
407	55.06797028
406.5	54.98191071
406	54.86473846
405.5	54.7904129
405	54.73876572
404.5	54.60266876
404	54.47505188
403.5	54.40444946
403	54.34431458
402.5	54.17042542
402	54.08176804
401.5	54.00226212
401	53.88591385
400.5	53.77032089
400	53.66707993
399.5	53.55830765
399	53.45238876
398.5	53.3142395
398	53.22870636
397.5	53.12001801
397	53.00034332
396.5	52.88424683
396	52.76486969
395.5	52.63943481
395	52.48464966
394.5	52.39283371
394	52.2557869
393.5	52.1193161
393	51.96437073
392.5	51.85718536
392	51.71071243
391.5	51.57562637
391	51.44786835
390.5	51.30708313
390	51.16053772
389.5	51.00436401
389	50.89382935
388.5	50.70792389
388	50.61309433
387.5	50.44521713
387	50.26227951
386.5	50.09432602
386	49.93917465
385.5	49.78022766
385	49.60181046
384.5	49.42977905
384	49.24261856
383.5	49.09062576
383	48.89746475
382.5	48.71242905
382	48.53867722
381.5	48.35552216
381	48.18201447
380.5	47.98819733
380	47.75134277
379.5	47.5634613
379	47.33061981
378.5	47.10930634
378	46.90571594
377.5	46.64735794
377	46.3976593
376.5	46.14219284
376	45.88356781
375.5	45.62626648
375	45.29560852
374.5	45.02898407
374	44.70325851
373.5	44.41914749
373	44.05319214
372.5	43.69232559
372	43.30879593
371.5	42.9323082
371	42.48982239
370.5	42.05502319
370	41.6007309
369.5	41.11398697
369	40.59424591
368.5	40.08662796
368	39.50339127
367.5	38.91432571
367	38.29027176
366.5	37.62374878
366	36.93183517
365.5	36.21189499
365	35.38156891
364.5	34.60893631
364	33.73031616
363.5	32.8162384
363	31.89017105
362.5	30.9435215
362	29.89409828
361.5	28.8484726
361	27.76123238
360.5	26.60707855
360	25.46836472
359.5	24.30220604
359	23.03678703
358.5	21.78366852
358	20.50736618
357.5	19.27021217
357	17.96582413
356.5	16.66412735
356	15.39141846
355.5	14.09949112
355	12.85631943
354.5	11.64556408
354	10.45775604
353.5	9.329050064
353	8.245043755
352.5	7.21724844
352	6.273656845
351.5	5.389437675
351	4.588325977
350.5	3.863500118
350	3.207603455
349.5	2.633522272
349	2.121328115
348.5	1.702202797
348	1.338089347
347.5	1.030837417
347	0.7854816318
346.5	0.5860186219
346	0.429959029
345.5	0.3063442409
345	0.2171812803
344.5	0.1469913125
344	0.0933061913
343.5	0.061931856
343	0.0370584279
342.5	0.0212829337
342	0.008812584
341.5	0.0014747031
341	-0.0048205284
340.5	-0.0026883096
340	-0.0080264527
339.5	-0.0075497599
339	-0.0061799297
338.5	-0.006705916
338	-0.0066596274
337.5	-0.0099100927
337	-0.008028673
336.5	-0.0081192441
336	-0.0081198402
335.5	-0.0110470485
335	-0.0089847716
334.5	-0.0111584235
334	-0.0083401008
333.5	-0.0085963616
333	-0.0083749099
332.5	-0.0071131284
332	-0.0109751318
331.5	-0.0111275539
331	-0.0084190005
330.5	-0.0100206323
330	-0.008007423
329.5	-0.0077629853
329	-0.0043527363
328.5	-0.0056164647
328	-0.0128863175
327.5	-0.0067880186
327	-0.0068905158
326.5	-0.0063842898
326	-0.0089301188
325.5	-0.0070601227
325	-0.0075557511
