PWO_J37_irr	
820.5	78.96531677
820	79.01598358
819.5	78.84033966
819	78.80857849
818.5	78.80451965
818	78.75700378
817.5	78.82468414
817	78.87084961
816.5	78.81348419
816	78.70013428
815.5	78.73083496
815	78.65604401
814.5	78.56498718
814	78.72884369
813.5	78.52901459
813	78.54114532
812.5	78.52708435
812	78.49787903
811.5	78.5163269
811	78.50639343
810.5	78.498703
810	78.4467926
809.5	78.38090515
809	78.42803955
808.5	78.30097198
808	78.40683746
807.5	78.21060181
807	78.35222626
806.5	78.35544586
806	78.23660278
805.5	78.35124207
805	78.22505951
804.5	78.20922089
804	78.18522644
803.5	78.22031403
803	78.21638489
802.5	78.13388824
802	78.31869507
801.5	78.15657043
801	78.07939148
800.5	78.14253998
800	78.06856537
799.5	78.01000214
799	77.94158173
798.5	77.99806976
798	77.92155457
797.5	78.00431824
797	77.99521637
796.5	77.938797
796	77.93306732
795.5	77.88749695
795	77.79759979
794.5	77.86348724
794	77.82169342
793.5	77.73791504
793	77.83346558
792.5	77.7932663
792	77.71854401
791.5	77.7627182
791	77.80893707
790.5	77.70809937
790	77.72685242
789.5	77.70948792
789	77.705513
788.5	77.64868927
788	77.69355774
787.5	77.68701935
787	77.61707306
786.5	77.63703918
786	77.58760071
785.5	77.54444122
785	77.55574036
784.5	77.55425262
784	77.50791931
783.5	77.47468567
783	77.43475342
782.5	77.3825531
782	77.37776947
781.5	77.37876892
781	77.35728455
780.5	77.33141327
780	77.3611145
779.5	77.32012939
779	77.37514496
778.5	77.30962372
778	77.26438904
777.5	77.22520447
777	77.24455261
776.5	77.26793671
776	77.26261139
775.5	77.23212433
775	77.14542389
774.5	77.15450287
774	77.15267944
773.5	77.16162109
773	77.12670898
772.5	77.11749268
772	77.12805176
771.5	77.04034424
771	77.0671463
770.5	77.01808167
770	77.04615784
769.5	76.98577881
769	76.97580719
768.5	76.93237305
768	76.93694305
767.5	76.90965271
767	76.88201904
766.5	76.85749817
766	76.88202667
765.5	76.79518127
765	76.80696106
764.5	76.81378174
764	76.73329926
763.5	76.73480988
763	76.70890808
762.5	76.76282501
762	76.67889404
761.5	76.68287659
761	76.62637329
760.5	76.63406372
760	76.63993835
759.5	76.61360168
759	76.58306885
758.5	76.5226593
758	76.57103729
757.5	76.48563385
757	76.51660156
756.5	76.52449036
756	76.4702301
755.5	76.44208527
755	76.40815735
754.5	76.36426544
754	76.30648041
753.5	76.33358765
753	76.32933044
752.5	76.28622437
752	76.29641724
751.5	76.30486298
751	76.23188019
750.5	76.15075684
750	76.21875
749.5	76.2063446
749	76.20428467
748.5	76.14057159
748	76.16342926
747.5	76.07653046
747	76.0710144
746.5	76.10482788
746	76.08611298
745.5	76.02587891
745	75.98979187
744.5	75.96856689
744	75.9526825
743.5	75.99002075
743	75.95423889
742.5	75.89253235
742	75.87741089
741.5	75.85144806
741	75.83109283
740.5	75.83638763
740	75.7996521
739.5	75.80993652
739	75.766716
738.5	75.76600647
738	75.74128723
737.5	75.66478729
737	75.69967651
736.5	75.65047455
736	75.64479828
735.5	75.6075592
735	75.56594849
734.5	75.58486938
734	75.56322479
733.5	75.55944061
733	75.490448
732.5	75.49597168
732	75.48413086
731.5	75.42071533
731	75.41322327
730.5	75.39870453
730	75.41661835
729.5	75.37862396
729	75.35488892
728.5	75.35556793
728	75.28407288
727.5	75.27468109
727	75.28003693
726.5	75.27139282
726	75.18090057
725.5	75.19871521
725	75.18437958
724.5	75.17951965
724	75.17264557
723.5	75.13876343
723	75.13791656
722.5	75.08739471
722	75.0504303
721.5	75.05386353
721	75.03687286
720.5	74.99698639
720	74.99533081
719.5	74.96335602
719	74.92725372
718.5	74.9016037
718	74.89763641
717.5	74.85630798
717	74.89251709
716.5	74.87286377
716	74.84124756
715.5	74.8136673
715	74.80226898
714.5	74.76049042
714	74.73493958
713.5	74.72245789
713	74.69843292
712.5	74.68399048
712	74.66350555
711.5	74.66430664
711	74.64334106
710.5	74.60494995
710	74.60075378
709.5	74.58772278
709	74.60362244
708.5	74.59832764
708	74.49385834
707.5	74.48591614
707	74.46827698
706.5	74.47625732
706	74.44963074
705.5	74.44655609
705	74.40036011
704.5	74.37558746
704	74.35933685
703.5	74.36265564
703	74.38525391
702.5	74.29247284
702	74.31073761
701.5	74.2978363
701	74.27161407
700.5	74.26620483
700	74.26454926
699.5	74.19412994
699	74.20501709
698.5	74.19416046
698	74.15896606
697.5	74.13500977
697	74.0995636
696.5	74.09973145
696	74.07132721
695.5	74.07886505
695	74.02587891
694.5	74.03073883
694	74.03294373
693.5	73.99707031
693	73.99168396
692.5	73.98214722
692	73.94585419
691.5	73.94831085
691	73.91357422
690.5	73.92389679
690	73.89586639
689.5	73.88075256
689	73.85196686
688.5	73.84978485
688	73.7973175
687.5	73.83316803
687	73.77510834
686.5	73.77173615
686	73.73725128
685.5	73.69989014
685	73.69033813
684.5	73.68226624
684	73.66951752
683.5	73.64237213
683	73.63852692
682.5	73.5996933
682	73.58357239
681.5	73.56067657
681	73.56129456
680.5	73.57372284
680	73.55512238
679.5	73.50785828
679	73.49756622
678.5	73.46150208
678	73.47462463
677.5	73.44832611
677	73.44117737
676.5	73.38955688
676	73.40157318
675.5	73.37936401
675	73.33742523
674.5	73.34473419
674	73.28712463
673.5	73.28795624
673	73.26231384
672.5	73.2647934
672	73.27629852
671.5	73.24920654
671	73.21979523
670.5	73.1835556
670	73.16776276
669.5	73.13620758
669	73.13161469
668.5	73.12134552
668	73.11663055
667.5	73.05916595
667	73.05227661
666.5	73.0451355
666	73.02359009
665.5	73.01039124
665	72.96057892
664.5	72.9450531
664	72.90808868
663.5	72.90963745
663	72.88273621
662.5	72.86065674
662	72.83946991
661.5	72.81593323
661	72.78261566
660.5	72.77897644
660	72.74816132
659.5	72.71941376
659	72.71491241
658.5	72.65697479
658	72.64722443
657.5	72.65841675
657	72.59533691
656.5	72.58947754
656	72.5760498
655.5	72.56114197
655	72.54508209
654.5	72.52309418
654	72.48923492
653.5	72.46212006
653	72.43004608
652.5	72.43305206
652	72.40505219
651.5	72.35757446
651	72.33544922
650.5	72.30282593
650	72.25312805
649.5	72.25421906
649	72.2556839
648.5	72.22477722
648	72.18912506
647.5	72.14667511
647	72.12798309
646.5	72.12062073
646	72.08071136
645.5	72.03032684
645	72.02037048
644.5	71.99082184
644	71.98253632
643.5	71.94171906
643	71.88672638
642.5	71.8526001
642	71.83770752
641.5	71.77180481
641	71.77295685
640.5	71.74742889
640	71.6941452
639.5	71.66371155
639	71.64756012
638.5	71.61457825
638	71.59862518
637.5	71.56195831
637	71.51929474
636.5	71.47801208
636	71.47476959
635.5	71.42969513
635	71.38478088
634.5	71.36985779
634	71.35079956
633.5	71.30218506
633	71.26456451
632.5	71.24189758
632	71.21721649
631.5	71.18141174
631	71.14733124
630.5	71.11075592
630	71.07835388
629.5	71.04692078
629	71.03311157
628.5	71.02373505
628	70.98213196
627.5	70.93940735
627	70.89821625
626.5	70.87802124
626	70.83105469
625.5	70.79419708
625	70.77919006
624.5	70.73046875
624	70.72902679
623.5	70.67228699
623	70.66590118
622.5	70.64797211
622	70.61365509
621.5	70.61064148
621	70.57250977
620.5	70.524086
620	70.50251007
619.5	70.46065521
619	70.43908691
618.5	70.4128952
618	70.39510345
617.5	70.33796692
617	70.31794739
616.5	70.30102539
616	70.27102661
615.5	70.24598694
615	70.21042633
614.5	70.19355011
614	70.14894104
613.5	70.11288452
613	70.10366821
612.5	70.07269287
612	70.04567719
611.5	70.04748535
611	70.00563049
610.5	69.97518921
610	69.95093536
609.5	69.91275787
609	69.86580658
608.5	69.86177826
608	69.80677032
607.5	69.80602264
607	69.75815582
606.5	69.72453308
606	69.71035004
605.5	69.6601181
605	69.64230347
604.5	69.59004211
604	69.53459167
603.5	69.53044891
603	69.48013306
602.5	69.42479706
602	69.4180069
601.5	69.38270569
601	69.33029938
600.5	69.29102325
600	69.26226044
599.5	69.21780396
599	69.18872833
598.5	69.13941193
598	69.08908844
597.5	69.07946014
597	69.02120972
596.5	68.96603394
596	68.91584778
595.5	68.88555145
595	68.842453
594.5	68.78944397
594	68.75834656
593.5	68.70420074
593	68.68848419
592.5	68.61850739
592	68.5920105
591.5	68.5437851
591	68.4967041
590.5	68.44061279
590	68.41960907
589.5	68.37528229
589	68.30197906
588.5	68.26529694
588	68.22523499
587.5	68.19218445
587	68.15441132
586.5	68.10159302
586	68.05339813
585.5	67.99966431
585	67.9744873
584.5	67.92897034
584	67.8955307
583.5	67.8503952
583	67.79843903
582.5	67.78229523
582	67.74219513
581.5	67.64884949
581	67.65492249
580.5	67.60092163
580	67.5932312
579.5	67.52246857
579	67.50434875
578.5	67.4420929
578	67.40362549
577.5	67.39675903
577	67.35067749
576.5	67.28510284
576	67.28679657
575.5	67.22884369
575	67.19174194
574.5	67.14894104
574	67.10211182
573.5	67.0821228
573	67.05211639
572.5	67.02693176
572	66.95613861
571.5	66.95989227
571	66.91656494
570.5	66.8928833
570	66.83577728
569.5	66.82432556
569	66.78041077
568.5	66.76381683
568	66.73800659
567.5	66.69985962
567	66.6676712
566.5	66.61595154
566	66.62963104
565.5	66.56427002
565	66.55102539
564.5	66.47859192
564	66.49893188
563.5	66.47270203
563	66.41546631
562.5	66.38026428
562	66.35757446
561.5	66.3364563
561	66.31577301
560.5	66.28845215
560	66.24800873
559.5	66.21276855
559	66.18992615
558.5	66.18112183
558	66.14691925
557.5	66.10456848
557	66.06703186
556.5	66.03736877
556	66.01709747
555.5	65.96871948
555	65.96143341
554.5	65.92232513
554	65.90485382
553.5	65.86962891
553	65.86300659
552.5	65.8147583
552	65.79077911
551.5	65.74869537
551	65.72550964
550.5	65.69223022
550	65.68104553
549.5	65.63350677
549	65.6083374
548.5	65.58688354
548	65.54743958
547.5	65.52187347
547	65.49018097
546.5	65.46594238
546	65.42697906
545.5	65.41184998
545	65.38755035
544.5	65.3401947
544	65.33059692
543.5	65.29029083
543	65.29362488
542.5	65.24355316
542	65.23426819
541.5	65.23377228
541	65.17982483
540.5	65.13548279
540	65.09746552
539.5	65.09593964
539	65.06668091
538.5	65.05487823
538	65.03108978
537.5	64.99311066
537	64.95881653
536.5	64.94652557
536	64.92557526
535.5	64.89146423
535	64.8658905
534.5	64.82286072
534	64.79245758
533.5	64.78234863
533	64.74534607
532.5	64.73609924
532	64.69965363
531.5	64.68591309
531	64.65640259
530.5	64.61270142
530	64.60340881
529.5	64.56668854
529	64.56409454
528.5	64.54904938
528	64.49523163
527.5	64.45861816
527	64.42902374
526.5	64.42570496
526	64.37251282
525.5	64.34867096
525	64.3247757
524.5	64.30075836
524	64.26850128
523.5	64.24762726
523	64.23594666
522.5	64.21672821
522	64.20470428
521.5	64.19235992
521	64.12808228
520.5	64.11510468
520	64.08888245
519.5	64.04439545
519	64.068573
518.5	64.01580811
518	63.97486877
517.5	63.95576477
517	63.92070007
516.5	63.90343475
516	63.87790298
515.5	63.86436081
515	63.87890625
514.5	63.80066681
514	63.76135254
513.5	63.73568726
513	63.69765472
512.5	63.71002197
512	63.66278458
511.5	63.64070129
511	63.60815811
510.5	63.60154724
510	63.57347488
509.5	63.54275894
509	63.49452209
508.5	63.49349213
508	63.45648956
507.5	63.44994354
507	63.42137909
506.5	63.3893013
506	63.35883713
505.5	63.30464554
505	63.32377625
504.5	63.30083466
504	63.27633286
503.5	63.24307251
503	63.22202682
502.5	63.19071198
502	63.17253876
501.5	63.14351654
501	63.12208176
500.5	63.08700562
500	63.05551529
499.5	63.06285858
499	63.01166916
498.5	62.97984314
498	62.97002411
497.5	62.93007278
497	62.89570236
496.5	62.87250519
496	62.8535614
495.5	62.8290596
495	62.79682922
494.5	62.77676773
494	62.75262833
493.5	62.72552109
493	62.71976852
492.5	62.68878555
492	62.65984726
491.5	62.61457062
491	62.59777451
490.5	62.58462143
490	62.56548691
489.5	62.53946304
489	62.48173523
488.5	62.47603989
488	62.45719147
487.5	62.42988586
487	62.39394379
486.5	62.38343048
486	62.31976318
485.5	62.31375885
485	62.29341507
484.5	62.26817322
484	62.20969009
483.5	62.19617844
483	62.1808548
482.5	62.15208054
482	62.12397766
481.5	62.11951828
481	62.06046295
480.5	62.0476799
480	61.9981308
479.5	61.98009109
479	61.96208572
478.5	61.92566299
478	61.93310165
477.5	61.87565231
477	61.85887527
476.5	61.80890656
476	61.77461624
475.5	61.7776947
475	61.73538971
474.5	61.72823334
474	61.68378067
473.5	61.65579605
473	61.62734222
472.5	61.61219025
472	61.58485413
471.5	61.55184937
471	61.50660706
470.5	61.48888397
470	61.42834854
469.5	61.42208099
469	61.40506744
468.5	61.36535263
468	61.34886932
467.5	61.29828644
467	61.28265381
466.5	61.25024033
466	61.21410751
465.5	61.19015884
465	61.14103699
464.5	61.11830902
464	61.07260513
463.5	61.07003784
463	61.03513718
462.5	61.00344849
462	60.95715714
461.5	60.9354248
461	60.91471863
460.5	60.87018967
460	60.83636475
459.5	60.79815674
459	60.76579285
458.5	60.72062683
458	60.69480133
457.5	60.6571312
457	60.61496735
456.5	60.59886169
456	60.5713768
455.5	60.54281616
455	60.49581146
454.5	60.43916321
454	60.4295311
453.5	60.36633301
453	60.33533096
452.5	60.31245422
452	60.29333496
451.5	60.24848938
451	60.21205902
450.5	60.16558456
450	60.13550186
449.5	60.11468887
449	60.05661392
448.5	60.00130844
448	59.96171951
447.5	59.9080162
447	59.89265442
446.5	59.83253098
446	59.82289124
445.5	59.76918793
445	59.7321167
444.5	59.69433594
444	59.64487076
443.5	59.6007843
443	59.5547905
442.5	59.49108505
442	59.47185898
441.5	59.420578
441	59.36491394
440.5	59.34101868
440	59.29808044
439.5	59.2145462
439	59.16413498
438.5	59.11574936
438	59.07817459
437.5	59.03397369
437	59.012146
436.5	58.97412872
436	58.90086746
435.5	58.83222198
435	58.80076981
434.5	58.73721695
434	58.74020386
433.5	58.65217972
433	58.59126282
432.5	58.54117966
432	58.49110031
431.5	58.43672943
431	58.37895966
430.5	58.30714798
430	58.27325439
429.5	58.20905685
429	58.13228607
428.5	58.08515549
428	58.02592087
427.5	57.97655487
427	57.906353
426.5	57.83021927
426	57.76286316
425.5	57.71645737
425	57.653862
424.5	57.5763588
424	57.52593994
423.5	57.47746277
423	57.38425446
422.5	57.32883835
422	57.25688934
421.5	57.19309616
421	57.09425735
420.5	57.0424614
420	56.98754883
419.5	56.91014099
419	56.83712387
418.5	56.79330063
418	56.6902504
417.5	56.62312317
417	56.56038666
416.5	56.4733696
416	56.41974258
415.5	56.30625534
415	56.22863007
414.5	56.12806702
414	56.07468033
413.5	56.0307579
413	55.90789795
412.5	55.86231995
412	55.75474548
411.5	55.73231125
411	55.61211777
410.5	55.54600906
410	55.43505478
409.5	55.37509918
409	55.28899384
408.5	55.19889069
408	55.11093903
407.5	55.07617188
407	54.94300842
406.5	54.85603714
406	54.78337479
405.5	54.65272522
405	54.58751297
404.5	54.51154709
404	54.4283638
403.5	54.32765579
403	54.23962021
402.5	54.13696289
402	54.04198074
401.5	53.94038391
401	53.8393631
400.5	53.73553467
400	53.65781784
399.5	53.55592346
399	53.45941925
398.5	53.3327446
398	53.25609589
397.5	53.15306854
397	53.02459717
396.5	52.93706512
396	52.81769562
395.5	52.68785477
395	52.63316727
394.5	52.54891586
394	52.42043686
393.5	52.27111053
393	52.20881271
392.5	52.04886627
392	51.96629333
391.5	51.83382797
391	51.68935776
390.5	51.60029602
390	51.47559738
389.5	51.33306885
389	51.21589279
388.5	51.1014328
388	50.97264481
387.5	50.85760498
387	50.71678162
386.5	50.578022
386	50.4196167
385.5	50.31282806
385	50.15279007
384.5	50.00304031
384	49.8909874
383.5	49.70013428
383	49.53907013
382.5	49.40443802
382	49.21408463
381.5	49.07069397
381	48.90317154
380.5	48.69592667
380	48.50186539
379.5	48.33606339
379	48.11212158
378.5	47.92095566
378	47.68468857
377.5	47.47864151
377	47.23778534
376.5	47.01744843
376	46.74097443
375.5	46.49623489
375	46.20161819
374.5	45.91753769
374	45.61199951
373.5	45.28777695
373	44.93798065
372.5	44.58246994
372	44.18898773
371.5	43.78334427
371	43.3745079
370.5	42.90711212
370	42.44452667
369.5	41.89810181
369	41.38348007
368.5	40.787323
368	40.14082718
367.5	39.53571701
367	38.84434509
366.5	38.10689926
366	37.32135773
365.5	36.55188751
365	35.68270874
364.5	34.76537323
364	33.7986145
363.5	32.82184219
363	31.77772522
362.5	30.71172523
362	29.53606606
361.5	28.37353134
361	27.20342064
360.5	25.92841911
360	24.65546989
359.5	23.34084892
359	21.97906494
358.5	20.61470222
358	19.25293732
357.5	17.87526894
357	16.52539635
356.5	15.15924358
356	13.83020306
355.5	12.51942253
355	11.23931789
354.5	10.0379076
354	8.854727745
353.5	7.771810055
353	6.761372089
352.5	5.788579941
352	4.930738926
351.5	4.141971111
351	3.442259073
350.5	2.824869633
350	2.273515224
349.5	1.810803652
349	1.42424047
348.5	1.101523757
348	0.8332194686
347.5	0.6198239923
347	0.449459523
346.5	0.3268918395
346	0.2250533551
345.5	0.1536238641
345	0.1002670974
344.5	0.0621716194
344	0.0382104628
343.5	0.0217260029
343	0.0091743041
342.5	0.0042800959
342	-0.0046398216
341.5	-0.0045661423
341	-0.0048340284
340.5	-0.0067757433
340	-0.007043106
339.5	-0.0066519002
339	-0.0064228303
338.5	-0.0077830656
338	-0.0064245323
337.5	-0.0058170431
337	-0.0064547937
336.5	-0.0081951758
336	-0.0068551488
335.5	-0.0106429365
335	-0.0089004869
334.5	-0.0066492762
334	-0.0095093073
333.5	-0.0079373103
333	-0.0075902492
332.5	-0.0098511642
332	-0.0102602029
331.5	-0.0066876179
331	-0.0092969276
330.5	-0.0064876755
330	-0.006539376
329.5	-0.0106113972
329	-0.0075246398
328.5	-0.0070001325
328	-0.0089616068
327.5	-0.007202677
327	-0.0070951502
326.5	-0.0087738596
326	-0.0057548112
325.5	-0.0099463435
325	-0.0056999312
