PWO_J15_before	
449.5	63.11601257
449	63.07564545
448.5	63.01037598
448	62.98418808
447.5	62.91850662
447	62.84794235
446.5	62.85136795
446	62.80458069
445.5	62.75274277
445	62.66914749
444.5	62.63184357
444	62.56574249
443.5	62.49908829
443	62.47692871
442.5	62.41440201
442	62.38425446
441.5	62.29806519
441	62.24335861
440.5	62.2129364
440	62.15852356
439.5	62.08382416
439	61.9848671
438.5	61.98157501
438	61.90332794
437.5	61.86657715
437	61.78979111
436.5	61.72919846
436	61.67200851
435.5	61.62397766
435	61.55462265
434.5	61.46519089
434	61.4263649
433.5	61.36639023
433	61.29258347
432.5	61.22810745
432	61.15193939
431.5	61.09579086
431	61.00603867
430.5	60.96645737
430	60.88388443
429.5	60.83429337
429	60.77100754
428.5	60.65909958
428	60.61562347
427.5	60.54558182
427	60.47344208
426.5	60.39351273
426	60.31494904
425.5	60.21311188
425	60.13855362
424.5	60.09185791
424	60.01417542
423.5	59.93794632
423	59.83427048
422.5	59.74991989
422	59.65735245
421.5	59.58714294
421	59.49290848
420.5	59.40726471
420	59.33349228
419.5	59.23861313
419	59.17386246
418.5	59.05078125
418	58.98226929
417.5	58.90397263
417	58.79177475
416.5	58.71059418
416	58.6279335
415.5	58.52098465
415	58.44044113
414.5	58.33619308
414	58.23067474
413.5	58.16165924
413	58.01677704
412.5	57.95276642
412	57.87202072
411.5	57.78052139
411	57.66762543
410.5	57.57039261
410	57.48469162
409.5	57.37041855
409	57.28980255
408.5	57.15446472
408	57.05721283
407.5	56.94970322
407	56.87939072
406.5	56.76994324
406	56.66878891
405.5	56.58947754
405	56.47823334
404.5	56.35786819
404	56.22631454
403.5	56.15013885
403	56.05919266
402.5	55.93377304
402	55.83928299
401.5	55.75424957
401	55.62490082
400.5	55.51667786
400	55.40018845
399.5	55.30342865
399	55.20241165
398.5	55.08143234
398	55.02045059
397.5	54.90547562
397	54.76363373
396.5	54.67934418
396	54.56494522
395.5	54.45545959
395	54.31116104
394.5	54.22727966
394	54.10214615
393.5	53.97010422
393	53.86015701
392.5	53.72524261
392	53.62759399
391.5	53.5081749
391	53.42338562
390.5	53.26781464
390	53.15345383
389.5	53.02357101
389	52.90666962
388.5	52.75772858
388	52.65014267
387.5	52.50686264
387	52.39660263
386.5	52.23713684
386	52.1083107
385.5	51.99674225
385	51.85319138
384.5	51.66146088
384	51.53570938
383.5	51.39607239
383	51.25348663
382.5	51.12880325
382	50.95024109
381.5	50.77913284
381	50.62582016
380.5	50.49238205
380	50.2677269
379.5	50.09740067
379	49.80733871
378.5	49.7501564
378	49.56230164
377.5	49.33757401
377	49.12621307
376.5	48.913414
376	48.70807648
375.5	48.48331451
375	48.2538681
374.5	47.98886871
374	47.71862793
373.5	47.45338058
373	47.17087936
372.5	46.85388565
372	46.54698563
371.5	46.21330643
371	45.85906601
370.5	45.4704895
370	45.07509995
369.5	44.68659592
369	44.23429489
368.5	43.76597595
368	43.31075668
367.5	42.75265503
367	42.22496414
366.5	41.6437912
366	41.04560471
365.5	40.38181686
365	39.66589355
364.5	38.9515686
364	38.18476868
363.5	37.34315491
363	36.51547241
362.5	35.62662125
362	34.64027786
361.5	33.6844635
361	32.62537003
360.5	31.55021095
360	30.43328857
359.5	29.29639816
359	28.07725906
358.5	26.83267975
358	25.54374695
357.5	24.26058769
357	22.93273735
356.5	21.53783417
356	20.18702507
355.5	18.80434227
355	17.43819046
354.5	16.08764076
354	14.6970768
353.5	13.37718964
353	12.09273815
352.5	10.83621502
352	9.642138481
351.5	8.50830555
351	7.419261456
350.5	6.432081223
350	5.508477688
349.5	4.669338226
349	3.916261673
348.5	3.226781368
348	2.638988733
347.5	2.129522562
347	1.692079902
346.5	1.322489262
346	1.013773203
345.5	0.76269418
345	0.5684204102
344.5	0.410007447
344	0.2902027369
343.5	0.2039078623
343	0.1300151646
342.5	0.0863809958
342	0.0530406945
341.5	0.0304142274
341	0.0161137488
340.5	0.0023741852
340	0.0003922714
339.5	-0.0032258609
339	-0.0047421078
338.5	-0.0073805596
338	-0.004883558
337.5	-0.0079399543
337	-0.0058677667
336.5	-0.0071312068
336	-0.0088419942
335.5	-0.0082561821
335	-0.0074480553
334.5	-0.0097928056
334	-0.0077057891
333.5	-0.0087954849
333	-0.0091085853
332.5	-0.0075166957
332	-0.0092071863
331.5	-0.010309347
331	-0.0060547683
330.5	-0.0100552905
330	-0.0092614638
329.5	-0.0078321639
329	-0.0068407469
328.5	-0.0088246046
328	-0.0072760982
327.5	-0.0071287248
327	-0.0101698143
326.5	-0.0071187853
326	-0.0063236393
325.5	-0.006364089
325	-0.0106169581
