PWO_J34_irr	
807	77.83583069
806.5	77.78482056
806	77.72665405
805.5	77.7513504
805	77.82090759
804.5	77.77399445
804	77.77186584
803.5	77.7121582
803	77.71340942
802.5	77.73847198
802	77.61105347
801.5	77.64289093
801	77.6483078
800.5	77.6657486
800	77.56240082
799.5	77.66559601
799	77.58522034
798.5	77.60492706
798	77.59996033
797.5	77.59941101
797	77.60004425
796.5	77.58360291
796	77.5830307
795.5	77.45569611
795	77.4956665
794.5	77.44960022
794	77.53530121
793.5	77.45555115
793	77.4071579
792.5	77.41365051
792	77.35196686
791.5	77.40036011
791	77.42066193
790.5	77.38520813
790	77.42653656
789.5	77.45973206
789	77.3375473
788.5	77.35211182
788	77.30780792
787.5	77.29518127
787	77.35396576
786.5	77.31893158
786	77.24526215
785.5	77.28403473
785	77.29000092
784.5	77.24493408
784	77.21768188
783.5	77.22576141
783	77.22216797
782.5	77.22170258
782	77.17827606
781.5	77.11860657
781	77.19425201
780.5	77.13996887
780	77.17640686
779.5	77.05844116
779	77.08114624
778.5	77.0242157
778	77.06488037
777.5	77.04846954
777	76.99789429
776.5	77.00052643
776	77.06562042
775.5	76.98015594
775	77.02480316
774.5	76.97505951
774	76.98014069
773.5	76.94810486
773	77.01272583
772.5	76.97319794
772	76.91590118
771.5	76.88572693
771	76.83222198
770.5	76.86322021
770	76.85489655
769.5	76.82113647
769	76.76766205
768.5	76.79878235
768	76.80469513
767.5	76.79017639
767	76.7609787
766.5	76.76857758
766	76.74557495
765.5	76.77959442
765	76.7498703
764.5	76.69697571
764	76.73462677
763.5	76.64952087
763	76.72766113
762.5	76.67171478
762	76.65081787
761.5	76.65023041
761	76.64191437
760.5	76.63116455
760	76.55839539
759.5	76.6389389
759	76.56167603
758.5	76.56681824
758	76.51988983
757.5	76.4954834
757	76.56262207
756.5	76.54977417
756	76.57318878
755.5	76.57035828
755	76.46633148
754.5	76.42848969
754	76.43811798
753.5	76.48055267
753	76.42919159
752.5	76.43047333
752	76.42295074
751.5	76.43345642
751	76.41109467
750.5	76.37335205
750	76.39611816
749.5	76.34470367
749	76.38417816
748.5	76.29627228
748	76.30670929
747.5	76.3404007
747	76.27880096
746.5	76.30216217
746	76.30626678
745.5	76.27657318
745	76.28851318
744.5	76.22090149
744	76.21859741
743.5	76.20565033
743	76.23842621
742.5	76.18173218
742	76.20565033
741.5	76.18067932
741	76.16281128
740.5	76.157547
740	76.12693787
739.5	76.12143707
739	76.11668396
738.5	76.10945892
738	76.04807281
737.5	76.05299377
737	76.01107025
736.5	76.01326752
736	76.03743744
735.5	76.01257324
735	75.95920563
734.5	75.99432373
734	75.96424866
733.5	75.94035339
733	75.9516449
732.5	75.9270401
732	75.8971405
731.5	75.93508911
731	75.90218353
730.5	75.85217285
730	75.86946106
729.5	75.84801483
729	75.85093689
728.5	75.83804321
728	75.87036133
727.5	75.80625153
727	75.80686188
726.5	75.78369141
726	75.77081299
725.5	75.71648407
725	75.75480652
724.5	75.70979309
724	75.73981476
723.5	75.69300079
723	75.67706299
722.5	75.66086578
722	75.67679596
721.5	75.70423889
721	75.6567688
720.5	75.6720047
720	75.62664795
719.5	75.60739136
719	75.60019684
718.5	75.57509613
718	75.56612396
717.5	75.56479645
717	75.58576965
716.5	75.53577423
716	75.49545288
715.5	75.52941895
715	75.47692871
714.5	75.47577667
714	75.47238159
713.5	75.43960571
713	75.44325256
712.5	75.44313812
712	75.41428375
711.5	75.42037964
711	75.43360901
710.5	75.35948944
710	75.38061523
709.5	75.37940216
709	75.37490082
708.5	75.38008118
708	75.34667969
707.5	75.34516907
707	75.31395721
706.5	75.29397583
706	75.2853775
705.5	75.24211884
705	75.26274872
704.5	75.2750473
704	75.248909
703.5	75.25812531
703	75.20864105
702.5	75.21878815
702	75.19316864
701.5	75.18938446
701	75.17537689
700.5	75.15480804
700	75.1392746
699.5	75.14290619
699	75.12229919
698.5	75.0983963
698	75.08951569
697.5	75.08277893
697	75.0582962
696.5	75.03627777
696	75.0954895
695.5	75.04556274
695	75.02518463
694.5	75.01499939
694	75.00141907
693.5	74.97064972
693	74.95639038
692.5	74.95110321
692	74.93512726
691.5	74.94137573
691	74.91096497
690.5	74.92678833
690	74.87503815
689.5	74.86665344
689	74.89363861
688.5	74.86013794
688	74.84123993
687.5	74.80871582
687	74.78646851
686.5	74.77680206
686	74.7848053
685.5	74.76691437
685	74.7600708
684.5	74.72633362
684	74.71793365
683.5	74.70799255
683	74.68115234
682.5	74.69346619
682	74.6743927
681.5	74.66056824
681	74.65257263
680.5	74.59075165
680	74.58340454
679.5	74.58423615
679	74.60108948
678.5	74.52737427
678	74.53443146
677.5	74.52184296
677	74.48751068
676.5	74.50227356
676	74.47338104
675.5	74.46530151
675	74.42412567
674.5	74.39964294
674	74.3724823
673.5	74.40081024
673	74.37091064
672.5	74.35982513
672	74.31386566
671.5	74.30778503
671	74.29450989
670.5	74.28432465
670	74.25325775
669.5	74.22579956
669	74.22931671
668.5	74.21652985
668	74.18522644
667.5	74.13756561
667	74.14792633
666.5	74.11730957
666	74.09677124
665.5	74.0818634
665	74.07130432
664.5	74.01579285
664	74.00818634
663.5	74.00600433
663	73.98175049
662.5	73.94849396
662	73.96057892
661.5	73.93276978
661	73.86408234
660.5	73.86820221
660	73.83544922
659.5	73.81079102
659	73.79072571
658.5	73.78928375
658	73.74175262
657.5	73.74238586
657	73.73439789
656.5	73.69795227
656	73.6590271
655.5	73.61266327
655	73.60372162
654.5	73.57286835
654	73.56274414
653.5	73.54546356
653	73.5228653
652.5	73.48564148
652	73.47858429
651.5	73.43334198
651	73.40071106
650.5	73.38751984
650	73.3824234
649.5	73.36094666
649	73.31001282
648.5	73.31819153
648	73.28678131
647.5	73.2416153
647	73.21695709
646.5	73.17773438
646	73.18032074
645.5	73.1401062
645	73.11195374
644.5	73.07112122
644	73.02732086
643.5	73.01901245
643	72.97803497
642.5	72.93331146
642	72.88491821
641.5	72.86643219
641	72.84511566
640.5	72.81603241
640	72.76101685
639.5	72.72917938
639	72.6883316
638.5	72.67105103
638	72.6359787
637.5	72.64563751
637	72.57105255
636.5	72.53792572
636	72.49012756
635.5	72.4859314
635	72.44146729
634.5	72.44034576
634	72.3860321
633.5	72.33216858
633	72.3090744
632.5	72.29078674
632	72.24552917
631.5	72.2069931
631	72.15777588
630.5	72.14482117
630	72.09213257
629.5	72.05706787
629	72.0266571
628.5	72.00868225
628	71.97122192
627.5	71.92620087
627	71.89193726
626.5	71.85516357
626	71.82372284
625.5	71.79829407
625	71.77510834
624.5	71.74365997
624	71.70323944
623.5	71.68523407
623	71.64598846
622.5	71.65183258
622	71.62436676
621.5	71.56897736
621	71.52812195
620.5	71.50844574
620	71.48212433
619.5	71.43376923
619	71.41333771
618.5	71.37268829
618	71.3568573
617.5	71.33829498
617	71.27265167
616.5	71.26876068
616	71.22733307
615.5	71.18335724
615	71.15836334
614.5	71.14844513
614	71.08634949
613.5	71.08860016
613	71.04469299
612.5	71.01284027
612	70.98683929
611.5	70.95446777
611	70.91992188
610.5	70.88539886
610	70.82862854
609.5	70.82408142
609	70.79403687
608.5	70.76750183
608	70.75125885
607.5	70.69380188
607	70.6645813
606.5	70.66570282
606	70.58164215
605.5	70.5409317
605	70.54159546
604.5	70.49978638
604	70.47041321
603.5	70.42687988
603	70.39733887
602.5	70.34190369
602	70.28969574
601.5	70.25389862
601	70.24688721
600.5	70.18907166
600	70.15573883
599.5	70.11643982
599	70.07420349
598.5	70.03687286
598	69.98674774
597.5	69.94429779
597	69.90164185
596.5	69.86054993
596	69.8273468
595.5	69.7673645
595	69.73509979
594.5	69.70883179
594	69.65293884
593.5	69.62284851
593	69.57692719
592.5	69.5037384
592	69.47208405
591.5	69.42663574
591	69.38751984
590.5	69.35185242
590	69.29314423
589.5	69.28028107
589	69.2278595
588.5	69.17808533
588	69.14293671
587.5	69.09081268
587	69.03434753
586.5	69.03295135
586	68.95965576
585.5	68.93102264
585	68.87496185
584.5	68.83378601
584	68.80031586
583.5	68.75254822
583	68.71868134
582.5	68.65724182
582	68.62601471
581.5	68.58396149
581	68.56428528
580.5	68.49976349
580	68.44267273
579.5	68.41230774
579	68.39064789
578.5	68.33535767
578	68.29801178
577.5	68.24742889
577	68.23522949
576.5	68.2009964
576	68.14914703
575.5	68.10489655
575	68.07170868
574.5	68.02612305
574	68.01187134
573.5	67.96327972
573	67.91021729
572.5	67.88204956
572	67.86214447
571.5	67.80947876
571	67.78263092
570.5	67.71749878
570	67.71902466
569.5	67.67619324
569	67.63369751
568.5	67.61058044
568	67.5450058
567.5	67.52841187
567	67.48835754
566.5	67.47279358
566	67.45520782
565.5	67.40937805
565	67.37162781
564.5	67.36679077
564	67.29969788
563.5	67.26554871
563	67.25479889
562.5	67.20993805
562	67.17765045
561.5	67.1746521
561	67.13465881
560.5	67.08412933
560	67.06865692
559.5	67.03067017
559	67.00711823
558.5	66.97514343
558	66.93105316
557.5	66.90057373
557	66.9031601
556.5	66.86639404
556	66.84140778
555.5	66.80400848
555	66.74238586
554.5	66.74791718
554	66.70697784
553.5	66.66029358
553	66.63248444
552.5	66.59828186
552	66.58332825
551.5	66.54756927
551	66.50770569
550.5	66.48361969
550	66.44596863
549.5	66.40608215
549	66.39067078
548.5	66.36598969
548	66.3271637
547.5	66.29665375
547	66.26621246
546.5	66.25440216
546	66.20111084
545.5	66.20198059
545	66.16994476
544.5	66.14044189
544	66.09305573
543.5	66.06822968
543	66.03807831
542.5	66.01712036
542	65.97367859
541.5	65.95422363
541	65.93396759
540.5	65.90653229
540	65.88233185
539.5	65.83652496
539	65.81539154
538.5	65.79253387
538	65.74752045
537.5	65.74672699
537	65.70231628
536.5	65.64242554
536	65.64689636
535.5	65.60308838
535	65.57907104
534.5	65.57006073
534	65.55414581
533.5	65.51561737
533	65.48454285
532.5	65.45491028
532	65.43164825
531.5	65.40172577
531	65.34801483
530.5	65.35305786
530	65.30491638
529.5	65.27668762
529	65.27109528
528.5	65.22654724
528	65.21665192
527.5	65.16593933
527	65.13881683
526.5	65.08617401
526	65.07791901
525.5	65.06186676
525	65.01078796
524.5	64.98409271
524	64.97779846
523.5	64.92183685
523	64.91171265
522.5	64.88780212
522	64.86787415
521.5	64.82975769
521	64.8035202
520.5	64.79761505
520	64.75096893
519.5	64.71498871
519	64.69113159
518.5	64.67062378
518	64.64492035
517.5	64.60139465
517	64.55875397
516.5	64.58720398
516	64.52945709
515.5	64.49436951
515	64.4637146
514.5	64.42514038
514	64.41118622
513.5	64.38400269
513	64.32706451
512.5	64.30832672
512	64.30700684
511.5	64.29218292
511	64.24549103
510.5	64.20771027
510	64.2075119
509.5	64.16368103
509	64.12740326
508.5	64.0927124
508	64.07683563
507.5	64.05218506
507	64.0378418
506.5	64.01306152
506	63.97311783
505.5	63.92060089
505	63.91953278
504.5	63.86763
504	63.83826828
503.5	63.81662369
503	63.78716278
502.5	63.75882721
502	63.75597
501.5	63.71030807
501	63.69392395
500.5	63.66284943
500	63.6340332
499.5	63.5852356
499	63.57176971
498.5	63.54890442
498	63.52926636
497.5	63.49862289
497	63.47022629
496.5	63.44062042
496	63.4037323
495.5	63.40630722
495	63.37569427
494.5	63.31980896
494	63.29045105
493.5	63.24926758
493	63.24184418
492.5	63.2210083
492	63.16864014
491.5	63.14659119
491	63.07828522
490.5	63.09374619
490	63.06334305
489.5	63.05738831
489	63.02487183
488.5	62.97404861
488	62.94127655
487.5	62.93841171
487	62.87775803
486.5	62.85136414
486	62.82661057
485.5	62.81061172
485	62.77587509
484.5	62.75718689
484	62.72123337
483.5	62.6857872
483	62.67674637
482.5	62.61500168
482	62.60587692
481.5	62.56985474
481	62.54967499
480.5	62.53956604
480	62.50218582
479.5	62.45733643
479	62.42056656
478.5	62.40353012
478	62.37477112
477.5	62.35510635
477	62.32806015
476.5	62.29269409
476	62.2414093
475.5	62.19649887
475	62.17972183
474.5	62.14575195
474	62.1207428
473.5	62.11144257
473	62.05992889
472.5	62.01794815
472	61.99798584
471.5	61.98648071
471	61.94107437
470.5	61.90822601
470	61.91127396
469.5	61.85852432
469	61.81973648
468.5	61.78752899
468	61.73570633
467.5	61.68859482
467	61.65729141
466.5	61.62573242
466	61.61869812
465.5	61.56409836
465	61.54418564
464.5	61.50334549
464	61.47981262
463.5	61.42394638
463	61.41910553
462.5	61.37495041
462	61.34088135
461.5	61.29663086
461	61.28159332
460.5	61.24237823
460	61.19859314
459.5	61.13349152
459	61.13134003
458.5	61.10966873
458	61.04717255
457.5	61.02419662
457	60.95553207
456.5	60.96498489
456	60.92554855
455.5	60.87892151
455	60.84430695
454.5	60.79530716
454	60.75638962
453.5	60.71214676
453	60.69977951
452.5	60.65895081
452	60.61130142
451.5	60.58364487
451	60.51828384
450.5	60.48950958
450	60.45701599
449.5	60.40377045
449	60.38356018
448.5	60.34135056
448	60.29363251
447.5	60.2611084
447	60.23928452
446.5	60.20871353
446	60.15108109
445.5	60.0815773
445	60.05825424
444.5	60.02875137
444	59.95749283
443.5	59.93214798
443	59.86708832
442.5	59.85409164
442	59.81590652
441.5	59.7604332
441	59.72225189
440.5	59.65485382
440	59.62372971
439.5	59.59076691
439	59.55023193
438.5	59.51405334
438	59.45195389
437.5	59.41625977
437	59.36225128
436.5	59.33393097
436	59.26112366
435.5	59.27454758
435	59.21321106
434.5	59.14853668
434	59.08222198
433.5	59.02602005
433	58.97058105
432.5	58.9331131
432	58.86678696
431.5	58.82599258
431	58.79587555
430.5	58.75113678
430	58.70335007
429.5	58.63188934
429	58.57663727
428.5	58.50215149
428	58.4882431
427.5	58.39783096
427	58.36053467
426.5	58.30317307
426	58.22618103
425.5	58.16943741
425	58.13552094
424.5	58.05119705
424	58.01081848
423.5	57.96485519
423	57.891716
422.5	57.82276535
422	57.7403183
421.5	57.68215179
421	57.63710022
420.5	57.58382797
420	57.53840256
419.5	57.44324875
419	57.37432098
418.5	57.29325485
418	57.26103973
417.5	57.18843842
417	57.11290359
416.5	57.03002167
416	57.00030899
415.5	56.89284134
415	56.84184265
414.5	56.76330948
414	56.71418381
413.5	56.61472702
413	56.55023956
412.5	56.47589111
412	56.39740372
411.5	56.33642197
411	56.24497986
410.5	56.1499939
410	56.09932709
409.5	55.99918365
409	55.91293716
408.5	55.8229866
408	55.72813034
407.5	55.69766235
407	55.60964203
406.5	55.5378418
406	55.42115021
405.5	55.37157822
405	55.24158478
404.5	55.15634918
404	55.07184982
403.5	55.00271988
403	54.89663315
402.5	54.77871704
402	54.69603729
401.5	54.61362076
401	54.48025513
400.5	54.39951324
400	54.2784462
399.5	54.19682312
399	54.11601257
398.5	54.01875305
398	53.91746902
397.5	53.80648804
397	53.73135376
396.5	53.61015701
396	53.45190048
395.5	53.38917542
395	53.24698639
394.5	53.14917755
394	53.0338707
393.5	52.93307877
393	52.79216003
392.5	52.69194794
392	52.54200745
391.5	52.4214325
391	52.30258179
390.5	52.23985291
390	52.07158279
389.5	51.93893433
389	51.79547119
388.5	51.68387222
388	51.57048798
387.5	51.41570663
387	51.26579285
386.5	51.10911179
386	50.95348358
385.5	50.83327484
385	50.69022369
384.5	50.53192902
384	50.37678909
383.5	50.21283722
383	50.04393005
382.5	49.88669205
382	49.75775146
381.5	49.50146866
381	49.37910461
380.5	49.17111206
380	48.9541893
379.5	48.76509476
379	48.60050583
378.5	48.42647171
378	48.15939331
377.5	47.90127563
377	47.70359039
376.5	47.43132782
376	47.14456558
375.5	46.90469742
375	46.60040283
374.5	46.3202858
374	45.97452164
373.5	45.69054413
373	45.34051895
372.5	44.92109299
372	44.52797699
371.5	44.11437225
371	43.65696335
370.5	43.19778442
370	42.68972397
369.5	42.1818428
369	41.60773849
368.5	41.01104355
368	40.38051224
367.5	39.73357391
367	39.01543045
366.5	38.27061462
366	37.44701385
365.5	36.59540558
365	35.71173859
364.5	34.83750916
364	33.87156296
363.5	32.85783386
363	31.79533386
362.5	30.69301605
362	29.49935532
361.5	28.2912159
361	27.0722065
360.5	25.80983925
360	24.49519348
359.5	23.1821804
359	21.80445862
358.5	20.42468452
358	19.03232193
357.5	17.66082382
357	16.31064796
356.5	14.91703987
356	13.57223797
355.5	12.27653217
355	10.98881912
354.5	9.792969704
354	8.645309448
353.5	7.553534031
353	6.541825294
352.5	5.598014832
352	4.731253147
351.5	3.970324516
351	3.28524518
350.5	2.689509392
350	2.158489704
349.5	1.713726163
349	1.338675261
348.5	1.027577877
348	0.7787347436
347.5	0.5720871091
347	0.4209544659
346.5	0.2984189093
346	0.2052350044
345.5	0.1335613132
345	0.0905301422
344.5	0.0542410649
344	0.0330623798
343.5	0.0181904957
343	0.0042368732
342.5	0.0027920604
342	-0.0027918706
341.5	-0.0053763012
341	-0.006789906
340.5	-0.0086994329
340	-0.0067060427
339.5	-0.0064290953
339	-0.0088137593
338.5	-0.0091846073
338	-0.0066913343
337.5	-0.0089631658
337	-0.0082485732
336.5	-0.0077549201
336	-0.0085315881
335.5	-0.0084023941
335	-0.007788151
334.5	-0.009829618
334	-0.0088721234
333.5	-0.0109931715
333	-0.0081788562
332.5	-0.0098990593
332	-0.0078087635
331.5	-0.0070817876
331	-0.0081056738
330.5	-0.005859233
330	-0.0110877007
329.5	-0.0100245029
329	-0.0083312308
328.5	-0.0070620435
328	-0.0066288225
327.5	-0.0047340463
327	-0.0083214957
326.5	-0.007829628
326	-0.0098737227
325.5	-0.0084691104
325	-0.0091417208
