nm; %T
900.000000; 66.125113
899.000000; 65.578790
898.000000; 62.855205
897.000000; 68.691431
896.000000; 65.061511
895.000000; 65.674014
894.000000; 66.237487
893.000000; 64.913074
892.000000; 63.675641
891.000000; 66.790973
890.000000; 65.845438
889.000000; 66.371219
888.000000; 66.141636
887.000000; 65.995181
886.000000; 65.187477
885.000000; 64.923065
884.000000; 66.521080
883.000000; 65.070417
882.000000; 65.454079
881.000000; 65.757040
880.000000; 64.910098
879.000000; 64.176497
878.000000; 64.554327
877.000000; 65.322562
876.000000; 64.406182
875.000000; 64.128301
874.000000; 64.718465
873.000000; 64.264766
872.000000; 63.483936
871.000000; 63.331379
870.000000; 63.349372
869.000000; 64.069024
868.000000; 62.988532
867.000000; 63.413853
866.000000; 62.732464
865.000000; 61.743858
864.000000; 62.645070
863.000000; 62.217952
862.000000; 62.276842
861.000000; 61.727400
860.000000; 60.704302
859.000000; 61.529491
858.000000; 61.380428
857.000000; 60.934199
856.000000; 61.361544
855.000000; 61.170296
854.000000; 60.604467
853.000000; 60.550915
852.000000; 60.193732
851.000000; 60.804839
850.000000; 60.596866
849.000000; 59.722621
848.000000; 59.453218
847.000000; 59.532274
846.000000; 59.452690
845.000000; 59.391678
844.000000; 58.547466
843.000000; 58.476290
842.000000; 58.499213
841.000000; 58.416511
840.000000; 57.751294
839.000000; 57.977981
838.000000; 57.714682
837.000000; 57.765769
836.000000; 57.308666
835.000000; 57.083666
834.000000; 56.956939
833.000000; 56.554280
832.000000; 56.423793
831.000000; 56.169719
830.000000; 56.270319
829.000000; 55.797630
828.000000; 55.487304
827.000000; 55.463951
826.000000; 55.228968
825.000000; 54.948790
824.000000; 54.804384
823.000000; 54.767421
822.000000; 54.419031
821.000000; 54.370149
820.000000; 54.191454
819.000000; 53.976271
818.000000; 53.713458
817.000000; 53.599375
816.000000; 53.509047
815.000000; 53.264784
814.000000; 52.885176
813.000000; 52.687167
812.000000; 52.611173
811.000000; 52.325495
810.000000; 52.100895
809.000000; 52.265942
808.000000; 52.254768
807.000000; 51.886590
806.000000; 51.598468
805.000000; 51.436527
804.000000; 51.420436
803.000000; 51.098464
802.000000; 50.820890
801.000000; 50.638616
800.000000; 50.455998
799.000000; 50.396142
798.000000; 50.187214
797.000000; 49.979420
796.000000; 49.829416
795.000000; 49.617230
794.000000; 49.403233
793.000000; 49.186755
792.000000; 48.981077
791.000000; 48.768923
790.000000; 48.562213
789.000000; 48.396857
788.000000; 48.115684
787.000000; 47.988099
786.000000; 47.953573
785.000000; 47.752736
784.000000; 47.384332
783.000000; 47.174372
782.000000; 47.143032
781.000000; 47.032957
780.000000; 46.780923
779.000000; 46.555290
778.000000; 46.338016
777.000000; 46.137543
776.000000; 45.954729
775.000000; 45.723090
774.000000; 45.550629
773.000000; 45.430019
772.000000; 45.211355
771.000000; 45.002581
770.000000; 44.874224
769.000000; 44.621570
768.000000; 44.451318
767.000000; 44.303342
766.000000; 44.147297
765.000000; 44.001046
764.000000; 43.744427
763.000000; 43.604802
