nm; %T
900.000000; 76.240902
899.000000; 74.827516
898.000000; 71.516628
897.000000; 74.590800
896.000000; 75.392141
895.000000; 76.610916
894.000000; 79.137054
893.000000; 73.836213
892.000000; 72.537502
891.000000; 74.479581
890.000000; 71.664512
889.000000; 74.591847
888.000000; 75.212159
887.000000; 73.543890
886.000000; 72.288846
885.000000; 74.960744
884.000000; 75.958770
883.000000; 74.050907
882.000000; 74.422690
881.000000; 75.018818
880.000000; 75.367538
879.000000; 73.757420
878.000000; 76.768712
877.000000; 75.772896
876.000000; 74.057280
875.000000; 75.040037
874.000000; 74.510662
873.000000; 74.848467
872.000000; 75.243623
871.000000; 73.953033
870.000000; 75.079373
869.000000; 75.302787
868.000000; 75.287903
867.000000; 75.331590
866.000000; 75.359970
865.000000; 74.623701
864.000000; 75.621379
863.000000; 75.237280
862.000000; 75.256881
861.000000; 75.351959
860.000000; 73.816888
859.000000; 74.829258
858.000000; 75.309236
857.000000; 75.043262
856.000000; 75.230209
855.000000; 75.065233
854.000000; 75.006379
853.000000; 74.590572
852.000000; 74.509418
851.000000; 74.866497
850.000000; 74.589546
849.000000; 74.253416
848.000000; 74.445870
847.000000; 74.303609
846.000000; 74.531881
845.000000; 74.046787
844.000000; 74.212208
843.000000; 74.122191
842.000000; 74.298252
841.000000; 74.604666
840.000000; 74.092529
839.000000; 74.042183
838.000000; 74.175438
837.000000; 74.181226
836.000000; 73.929812
835.000000; 73.982915
834.000000; 74.131114
833.000000; 73.935734
832.000000; 73.700188
831.000000; 73.872034
830.000000; 73.894463
829.000000; 73.646147
828.000000; 73.697918
827.000000; 73.612294
826.000000; 73.765048
825.000000; 73.766172
824.000000; 73.669856
823.000000; 73.494615
822.000000; 73.591939
821.000000; 73.410577
820.000000; 73.566458
819.000000; 73.831821
818.000000; 73.587298
817.000000; 73.593805
816.000000; 73.456447
815.000000; 73.445585
814.000000; 73.503225
813.000000; 73.521654
812.000000; 73.475554
811.000000; 73.385016
810.000000; 73.374575
809.000000; 73.587803
808.000000; 73.483558
807.000000; 73.278271
806.000000; 73.305000
805.000000; 73.275518
804.000000; 73.185844
803.000000; 73.212400
802.000000; 73.249646
801.000000; 73.401929
800.000000; 73.360593
799.000000; 73.384850
798.000000; 73.464811
797.000000; 73.335213
796.000000; 73.108104
795.000000; 73.169024
794.000000; 73.136851
793.000000; 73.195627
792.000000; 73.423720
791.000000; 73.383170
790.000000; 73.391767
789.000000; 73.330032
788.000000; 73.344800
787.000000; 73.234314
786.000000; 73.065441
785.000000; 73.047946
784.000000; 72.996456
783.000000; 73.018454
782.000000; 73.016851
781.000000; 73.038250
780.000000; 73.071672
779.000000; 73.214168
778.000000; 73.125128
777.000000; 72.812322
776.000000; 72.908158
775.000000; 72.985625
774.000000; 72.894475
773.000000; 72.898887
772.000000; 72.879601
771.000000; 72.842018
770.000000; 72.806425
769.000000; 72.865520
768.000000; 72.767425
767.000000; 72.900703
766.000000; 72.928270
765.000000; 72.731609
764.000000; 72.779389
763.000000; 72.729933
762.000000; 72.784592
761.000000; 72.796453
760.000000; 72.685944
759.000000; 72.762574
758.000000; 72.768025
757.000000; 72.670770
756.000000; 72.627485
755.000000; 72.541999
754.000000; 72.575999
753.000000; 72.654757
752.000000; 72.632048
751.000000; 72.576633
750.000000; 72.618952
749.000000; 72.665525
748.000000; 72.537094
747.000000; 72.382200
746.000000; 72.444941
745.000000; 72.533908
744.000000; 72.473717
743.000000; 72.433170
742.000000; 72.448319
741.000000; 72.410213
740.000000; 72.463420
739.000000; 72.496889
738.000000; 72.420878
737.000000; 72.428571
736.000000; 72.405178
735.000000; 72.222175
734.000000; 72.229961
733.000000; 72.098494
732.000000; 72.205889
731.000000; 72.246876
730.000000; 72.161314
729.000000; 72.196109
728.000000; 72.193695
727.000000; 72.147464
726.000000; 72.267262
725.000000; 72.155516
724.000000; 72.116275
723.000000; 72.083776
722.000000; 72.109660
721.000000; 72.174533
720.000000; 72.096459
719.000000; 72.066548
718.000000; 72.123272
717.000000; 71.999749
716.000000; 71.925212
715.000000; 71.978858
714.000000; 72.005814
713.000000; 71.853065
712.000000; 71.877164
711.000000; 71.972189
710.000000; 72.036910
709.000000; 71.972865
708.000000; 71.964094
707.000000; 71.913749
706.000000; 71.835885
705.000000; 71.890267
704.000000; 71.839396
703.000000; 71.828365
702.000000; 71.716090
701.000000; 71.740266
700.000000; 71.783668
699.000000; 71.716180
698.000000; 71.679313
697.000000; 71.747969
696.000000; 71.740245
695.000000; 71.648779
