nm; %T
900.000000; 111.096800
899.000000; 114.026400
898.000000; 114.838900
897.000000; 112.727200
896.000000; 111.747300
895.000000; 113.258300
894.000000; 112.398100
893.000000; 114.530400
892.000000; 110.851800
891.000000; 114.152300
890.000000; 112.740100
889.000000; 112.738200
888.000000; 114.504400
887.000000; 115.901700
886.000000; 112.655100
885.000000; 114.473400
884.000000; 114.716600
883.000000; 112.415500
882.000000; 111.920800
881.000000; 115.225800
880.000000; 114.031000
879.000000; 114.242400
878.000000; 114.820900
877.000000; 114.820600
876.000000; 114.637000
875.000000; 115.044100
874.000000; 114.850800
873.000000; 115.171300
872.000000; 114.562300
871.000000; 115.259600
870.000000; 114.989200
869.000000; 115.053000
868.000000; 115.652000
867.000000; 115.797500
866.000000; 116.711700
865.000000; 116.577600
864.000000; 115.311800
863.000000; 116.528400
862.000000; 117.280700
861.000000; 117.252600
860.000000; 117.500900
859.000000; 117.606100
858.000000; 117.796700
857.000000; 117.586600
856.000000; 117.943800
855.000000; 117.172700
854.000000; 117.416600
853.000000; 117.786000
852.000000; 117.665800
851.000000; 117.801000
850.000000; 118.039500
849.000000; 117.772200
848.000000; 118.060100
847.000000; 118.027200
846.000000; 118.379900
845.000000; 118.308900
844.000000; 118.420600
843.000000; 118.908700
842.000000; 118.939400
841.000000; 118.630200
840.000000; 118.581200
839.000000; 118.599000
838.000000; 118.861900
837.000000; 119.051900
836.000000; 118.936000
835.000000; 119.384800
834.000000; 119.114500
833.000000; 118.790100
832.000000; 119.261100
831.000000; 119.084100
830.000000; 119.223800
829.000000; 119.398800
828.000000; 119.388300
827.000000; 119.289200
826.000000; 119.242000
825.000000; 119.676100
824.000000; 119.768600
823.000000; 119.412900
822.000000; 119.352200
821.000000; 119.687800
820.000000; 119.667300
819.000000; 119.277800
818.000000; 119.584300
817.000000; 119.575000
816.000000; 119.515100
815.000000; 119.635300
814.000000; 119.399500
813.000000; 119.440000
812.000000; 119.450700
811.000000; 119.528200
810.000000; 119.424900
809.000000; 119.450700
808.000000; 119.564400
807.000000; 119.380700
806.000000; 119.244700
805.000000; 119.208400
804.000000; 119.745900
803.000000; 119.591300
802.000000; 119.322300
801.000000; 119.344600
800.000000; 119.115100
799.000000; 119.030100
798.000000; 119.060800
797.000000; 119.167300
796.000000; 119.040100
795.000000; 118.928600
794.000000; 118.900300
793.000000; 118.969500
792.000000; 118.824600
791.000000; 119.030000
790.000000; 119.141000
789.000000; 118.943500
788.000000; 118.887700
787.000000; 118.835900
786.000000; 118.763100
785.000000; 118.674100
784.000000; 118.729200
783.000000; 118.707300
782.000000; 118.614800
781.000000; 118.600700
780.000000; 118.483500
779.000000; 118.387700
778.000000; 118.264200
777.000000; 118.257600
776.000000; 118.286700
775.000000; 118.192900
774.000000; 118.313000
773.000000; 118.195000
772.000000; 117.954500
771.000000; 117.917300
770.000000; 118.090600
769.000000; 118.187700
768.000000; 118.187200
767.000000; 118.130700
766.000000; 118.039900
765.000000; 118.013400
764.000000; 117.969400
