nm	 %T
900.000000	 70.067383
899.000000	 76.121809
898.000000	 82.498937
897.000000	 68.991173
896.000000	 73.210265
895.000000	 73.734232
894.000000	 73.405834
893.000000	 74.696808
892.000000	 73.833373
891.000000	 78.045174
890.000000	 74.506912
889.000000	 72.399508
888.000000	 73.363878
887.000000	 74.544436
886.000000	 78.032263
885.000000	 73.806675
884.000000	 73.937193
883.000000	 73.146828
882.000000	 75.601653
881.000000	 75.153809
880.000000	 75.084834
879.000000	 74.250457
878.000000	 75.617983
877.000000	 73.593452
876.000000	 74.703807
875.000000	 73.996307
874.000000	 73.954105
873.000000	 73.408836
872.000000	 74.526403
871.000000	 74.109781
870.000000	 73.113360
869.000000	 73.573805
868.000000	 73.598962
867.000000	 73.610715
866.000000	 73.491167
865.000000	 74.689777
864.000000	 74.372955
863.000000	 73.726748
862.000000	 73.821003
861.000000	 73.085493
860.000000	 72.570199
859.000000	 72.696636
858.000000	 73.583237
857.000000	 73.420660
856.000000	 73.260783
855.000000	 73.039734
854.000000	 73.748969
853.000000	 73.533221
852.000000	 73.204961
851.000000	 73.587893
850.000000	 72.673054
849.000000	 73.017626
848.000000	 73.087442
847.000000	 73.406693
846.000000	 72.884244
845.000000	 72.955590
844.000000	 72.923300
843.000000	 72.710750
842.000000	 72.731170
841.000000	 72.708882
840.000000	 72.590768
839.000000	 72.696765
838.000000	 72.854884
837.000000	 72.708231
836.000000	 72.642760
835.000000	 72.769179
834.000000	 72.815774
833.000000	 72.431540
832.000000	 72.343954
831.000000	 72.498249
830.000000	 72.575305
829.000000	 72.564532
828.000000	 72.384459
827.000000	 72.545301
826.000000	 72.383984
825.000000	 72.419566
824.000000	 72.453836
823.000000	 72.335168
822.000000	 72.438020
821.000000	 72.468950
820.000000	 72.411303
819.000000	 72.288064
818.000000	 72.336616
817.000000	 72.257287
816.000000	 72.083251
815.000000	 72.183992
814.000000	 72.143720
813.000000	 71.971562
812.000000	 72.099812
811.000000	 72.086865
810.000000	 71.969574
809.000000	 72.154710
808.000000	 72.212268
807.000000	 72.127058
806.000000	 72.155343
805.000000	 72.117317
804.000000	 72.098730
803.000000	 72.051790
802.000000	 71.988913
801.000000	 72.117960
800.000000	 72.165815
799.000000	 72.239592
798.000000	 72.217624
797.000000	 72.089064
796.000000	 72.211563
795.000000	 72.400061
794.000000	 72.172296
793.000000	 72.027615
792.000000	 72.140023
791.000000	 72.196350
790.000000	 72.166060
789.000000	 72.166808
788.000000	 72.032872
787.000000	 71.926040
786.000000	 72.112785
785.000000	 72.154843
784.000000	 72.095498
783.000000	 72.089053
782.000000	 72.111322
781.000000	 72.013513
780.000000	 71.824020
779.000000	 71.865068
778.000000	 71.834369
777.000000	 71.965318
776.000000	 72.026548
775.000000	 71.850987
774.000000	 71.745050
773.000000	 71.769514
772.000000	 71.802674
771.000000	 71.884252
770.000000	 71.997667
769.000000	 71.909835
768.000000	 71.824549
767.000000	 71.874269
766.000000	 72.016458
765.000000	 71.947599
764.000000	 71.812309
763.000000	 71.808300
762.000000	 71.817255
761.000000	 71.843418
760.000000	 71.903190
759.000000	 71.875914
758.000000	 71.859212
757.000000	 71.765739
756.000000	 71.799843
755.000000	 71.859728
754.000000	 71.787370
753.000000	 71.729566
752.000000	 71.846142
751.000000	 71.863557
750.000000	 71.830080
749.000000	 71.824035
748.000000	 71.679507
747.000000	 71.632273
746.000000	 71.746326
745.000000	 71.677086
744.000000	 71.597349
743.000000	 71.696005
742.000000	 71.685258
741.000000	 71.702784
740.000000	 71.587540
739.000000	 71.549174
738.000000	 71.604635
737.000000	 71.766158
736.000000	 71.721995
735.000000	 71.627653
734.000000	 71.605757
733.000000	 71.591842
732.000000	 71.575343
731.000000	 71.547339
730.000000	 71.521927
729.000000	 71.532582
728.000000	 71.471554
727.000000	 71.442215
726.000000	 71.431123
725.000000	 71.470951
724.000000	 71.448295
723.000000	 71.485846
722.000000	 71.522920
721.000000	 71.432405
720.000000	 71.359781
719.000000	 71.420311
718.000000	 71.452137
717.000000	 71.434872
716.000000	 71.284115
715.000000	 71.311231
714.000000	 71.333242
713.000000	 71.355258
712.000000	 71.258427
711.000000	 71.303541
710.000000	 71.253407
709.000000	 71.136324
708.000000	 71.289709
707.000000	 71.358495
706.000000	 71.348911
705.000000	 71.232313
704.000000	 71.204459
703.000000	 71.197108
702.000000	 71.191345
701.000000	 71.159984
700.000000	 71.214972
699.000000	 71.147027
698.000000	 71.209070
697.000000	 71.225791
696.000000	 71.165326
695.000000	 71.171286
694.000000	 71.093803
693.000000	 71.119969
692.000000	 71.034244
691.000000	 71.053907
690.000000	 70.807429
689.000000	 70.883221
688.000000	 70.775611
687.000000	 70.829305
686.000000	 70.766521
685.000000	 70.798780
684.000000	 70.751734
683.000000	 70.814482
682.000000	 70.833999
681.000000	 70.785541
680.000000	 70.707652
679.000000	 70.719238
678.000000	 70.668490
677.000000	 70.751905
676.000000	 70.760408
675.000000	 70.736374
674.000000	 70.705915
673.000000	 70.659409
672.000000	 70.719388
671.000000	 70.674728
670.000000	 70.666921
669.000000	 70.663659
668.000000	 70.536776
667.000000	 70.597944
666.000000	 70.570293
665.000000	 70.545194
664.000000	 70.563928
663.000000	 70.610690
662.000000	 70.601983
661.000000	 70.509695
660.000000	 70.460096
659.000000	 70.430930
658.000000	 70.360805
657.000000	 70.451764
656.000000	 70.380247
655.000000	 70.405857
654.000000	 70.284449
653.000000	 70.363754
652.000000	 70.362093
651.000000	 70.381290
650.000000	 70.368945
649.000000	 70.273928
648.000000	 70.363013
647.000000	 70.299272
646.000000	 70.312058
645.000000	 70.189366
644.000000	 70.211647
643.000000	 70.275752
642.000000	 70.208049
641.000000	 70.224607
640.000000	 70.177918
639.000000	 70.106542
638.000000	 70.035104
637.000000	 69.996731
636.000000	 70.107600
635.000000	 70.101667
634.000000	 70.009267
633.000000	 70.058438
632.000000	 69.988071
631.000000	 69.983929
630.000000	 70.004366
629.000000	 69.985094
628.000000	 69.926956
627.000000	 69.865480
626.000000	 69.856296
625.000000	 69.918997
624.000000	 69.887806
623.000000	 69.846935
622.000000	 69.809886
621.000000	 69.824946
620.000000	 69.809120
619.000000	 69.781169
618.000000	 69.744618
617.000000	 69.685010
616.000000	 69.706091
615.000000	 69.753306
614.000000	 69.729639
613.000000	 69.640724
612.000000	 69.683754
611.000000	 69.641336
610.000000	 69.594385
609.000000	 69.635345
608.000000	 69.584394
607.000000	 69.532649
606.000000	 69.482714
605.000000	 69.490027
604.000000	 69.510308
603.000000	 69.425407
602.000000	 69.467630
601.000000	 69.462581
600.000000	 69.443139
599.000000	 69.417755
598.000000	 69.461876
597.000000	 69.397626
596.000000	 69.350898
595.000000	 69.319706
594.000000	 69.341429
593.000000	 69.277314
592.000000	 69.267635
591.000000	 69.246827
590.000000	 69.209383
589.000000	 69.186851
588.000000	 69.232901
587.000000	 69.202467
586.000000	 69.199313
585.000000	 69.194954
584.000000	 69.094121
583.000000	 69.095249
582.000000	 69.034644
581.000000	 69.042302
580.000000	 69.037553
579.000000	 68.988888
578.000000	 68.958600
577.000000	 68.977326
576.000000	 68.966302
575.000000	 68.912414
574.000000	 68.877256
573.000000	 68.882077
572.000000	 68.905627
571.000000	 68.889300
570.000000	 68.845909
569.000000	 68.778676
568.000000	 68.716872
567.000000	 68.808355
566.000000	 68.726420
565.000000	 68.715117
564.000000	 68.657766
563.000000	 68.669134
562.000000	 68.686034
561.000000	 68.647144
560.000000	 68.585110
